ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00041,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,13.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,13.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00048,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00054,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00061,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,16.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,16.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00068,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00075,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,16.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,16.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00082,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00089,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,0.0,00,
2021.0,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00097,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00004,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,10.0,00,18.0,00,180.0,18.0,10.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00025,3,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,26.0,00,KILOGRAMO,12,1.0,20.0,00,20.0,00,400.0,20.0,6.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00073,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12,1.0,80.0,00,18.0,00,1440.0,18.0,20.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00128,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,35.0,00,KILOGRAMO,12,1.0,30.0,00,20.0,00,600.0,20.0,5.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00144,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,16.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,16.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00158,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,10.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00192,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,17.0,00,KILOGRAMO,12,1.0,10.0,00,18.0,00,180.0,18.0,7.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00003,1,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,4.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,125.0,00,KILOGRAMO,12,1.0,40.0,00,15.0,00,600.0,15.0,40.0,00,45.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00063,8,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,140.0,00,KILOGRAMO,12,1.0,80.0,00,15.0,00,1200.0,15.0,40.0,00,20.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00073,10,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,45.0,00,KILOGRAMO,12,1.0,25.0,00,15.0,00,375.0,15.0,15.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00081,11,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,15.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,3.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00008,1,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00028,3,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,90.0,00,KILOGRAMO,12,1.0,60.0,00,15.0,00,900.0,15.0,20.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00062,6,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00088,7,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,170.0,00,KILOGRAMO,12,1.0,90.0,00,15.0,00,1350.0,15.0,60.0,00,20.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00133,11,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,2.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,13342,00011,3,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,UNIDAD,24,0.1,0.0,00,,,,,10.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,16,VILCA,13342,00071,8,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,300.0,00,UNIDAD,24,0.1,0.0,00,,,,,200.0,00,100.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00010,1,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,4.0,00,8.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00023,2,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,3.0,00,3.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00043,4,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,40.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00055,5,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,3.0,00,3.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00069,6,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,64.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,30.0,00,34.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00081,8,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,1,1,1.0,QUESO,4208.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00082,9,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,3.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,3.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00104,10,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00114,11,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,15.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,5.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00132,13,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,9.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,2.0,00,7.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,13,NUEVO OCCORO,13355,00143,14,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,8.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00035,3,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12,1.0,15.0,00,18.0,00,270.0,18.0,10.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00063,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,7.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,7.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00063,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12,1.0,10.0,00,18.0,00,180.0,18.0,20.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00081,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12,1.0,30.0,00,18.0,00,540.0,18.0,15.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00081,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,14.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,4.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00094,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,7.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,5.0,00,2.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00094,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,10.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00097,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12,1.0,50.0,00,18.0,00,900.0,18.0,40.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00106,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,20.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,8.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00106,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12,1.0,30.0,00,18.0,00,540.0,18.0,50.0,00,20.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00121,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12,1.0,25.0,00,18.0,00,450.0,18.0,20.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00121,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,2.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,8.0,00,4.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00133,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12,1.0,20.0,00,18.0,00,360.0,18.0,20.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00139,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,10.0,00,18.0,00,180.0,18.0,8.0,00,2.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00153,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12,1.0,5.0,00,18.0,00,90.0,18.0,5.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13361,00155,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12,1.0,5.0,00,18.0,00,90.0,18.0,10.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00006,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,32.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,12.0,00,20.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00011,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,15.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,7.0,00,8.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00026,4,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,70.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,40.0,00,30.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00039,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,60.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,28.0,00,32.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00052,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,16.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,16.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00067,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,12.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,4.0,00,8.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00076,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,5,6",,1.0,CHARQUI,4211.0,70.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,26.0,00,44.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00092,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,Pase,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,70.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,65.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00096,12,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,30.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,20.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00111,13,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,6,,1.0,CHARQUI,4211.0,100.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,90.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,19,HUANDO,13368,00117,14,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,50.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,40.0,00,10.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13374,00014,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,611.0,00,KILOGRAMO,12,1.0,560.0,00,15.0,00,8400.0,15.0,31.0,00,20.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13374,00054,7,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,140.0,00,KILOGRAMO,12,1.0,100.0,00,13.0,00,1300.0,13.0,40.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13374,00081,9,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,6.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,6.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13374,00092,11,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,70.0,00,KILOGRAMO,12,1.0,30.0,00,15.0,00,450.0,15.0,35.0,00,5.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13376,00016,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12,1.0,50.0,00,15.0,00,750.0,15.0,0.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13376,00050,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,240.0,00,KILOGRAMO,12,1.0,120.0,00,15.0,00,1800.0,15.0,120.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13382,00004,1,Completa,Sierra,Sierra Centro,67.56410256410255,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,1.0,00,0.0,00,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13382,00006,2,Completa,Sierra,Sierra Centro,67.56410256410255,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,42.0,20,KILOGRAMO,12,1.0,30.0,00,15.0,00,450.0,15.0,10.0,00,2.0,20,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,03,ACORIA,13382,00038,4,Completa,Sierra,Sierra Centro,67.56410256410255,Pequeños y medianos productores/as agropecuarios/as,¿Agrícola?,¿Pecuaria?,"2,6",,1.0,CHARQUI,4211.0,40.0,00,KILOGRAMO,12,1.0,0.0,00,,,,,38.0,00,2.0,00,
