ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00047,8,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,250,ARROBA,1.0,11.5,0.0,000,,,,1.0,250,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00047,8,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,pase,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00054,9,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,SACO,19.0,72.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00054,9,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00054,9,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO RESBALADO,4138.0,2.0,000,SACO,19.0,72.0,0.0,000,,,,1.0,000,1.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00054,9,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,SACO,19.0,60.0,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00054,9,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00055,10,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00055,10,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00055,10,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00055,10,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,6.0,TRIGO,2113,TRIGO RESBALADO,4138.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00055,10,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00055,10,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00062,11,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,6.0,TRIGO,2113,TRIGO RESBALADO,4138.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00062,11,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00062,11,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00062,11,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00062,11,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO MOTE,4137.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00062,11,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00065,12,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO RESBALADO,4138.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00065,12,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00065,12,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00065,12,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00065,12,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00076,13,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,0.0,300,ARROBA,1.0,11.5,0.0,000,,,,0.0,300,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00076,13,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,0.0,350,ARROBA,1.0,11.5,0.0,000,,,,0.0,350,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00081,14,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,TRIGO MOTE,4137.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00081,14,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,HARINA DE TRIGO,4118.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00081,14,,Completa,Sierra,Sierra Centro,136.05419580419579,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,TRIGO,2113,TRIGO RESBALADO,4138.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00061,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00061,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,12.0,000,KILO,12.0,1.0,12.0,000,2.0,50,30.0,0.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00062,7,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,24.0,000,KILO,12.0,1.0,0.0,000,,,,24.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00099,11,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,4.0,000,KILO,12.0,1.0,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08384,00118,14,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00005,1,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00032,3,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00032,3,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00032,3,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00124,9,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00164,12,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00164,12,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,6.0,000,KILO,12.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00164,12,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00164,12,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00170,13,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00170,13,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00170,13,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,24.0,000,KILO,12.0,1.0,12.0,000,4.0,00,48.0,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00170,13,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00182,14,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,12,HUAYLAS,01,CARAZ,08406,00182,14,,Completa,Sierra,Sierra Centro,126.33603896103898,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112.0,24.0,000,KILO,12.0,1.0,12.0,000,4.0,00,48.0,12.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00009,1,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00009,1,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00009,1,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00009,1,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,CHOCHOCA,4108.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00009,1,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00010,2,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,TRIGO,2113,TRIGO MOTE,4137.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00010,2,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00010,2,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00020,3,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,TRIGO,2113,TRIGO MOTE,4137.0,7.0,000,ARROBA,1.0,11.5,0.0,000,,,,7.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00020,3,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,TRIGO RESBALADO,4138.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00020,3,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,6.0,000,ARROBA,1.0,11.5,0.0,000,,,,6.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00020,3,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,HARINA DE TRIGO,4118.0,6.0,000,ARROBA,1.0,11.5,0.0,000,,,,6.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00028,4,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00028,4,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,6.0,TRIGO,2113,TRIGO RESBALADO,4138.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00028,4,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,500,ARROBA,1.0,11.5,0.0,000,,,,2.0,500,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00028,4,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO MOTE,4137.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00028,4,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00028,4,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00039,5,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,pase,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00039,5,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00039,5,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,pase,4.0,TRIGO,2113,TRIGO MOTE,4137.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00039,5,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,pase,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00040,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00040,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,6.0,TRIGO,2113,TRIGO RESBALADO,4138.0,5.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00040,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00040,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,4.0,TRIGO,2113,HARINA DE TRIGO,4118.0,10.0,000,ARROBA,1.0,11.5,0.0,000,,,,10.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00040,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO MOTE,4137.0,10.0,000,ARROBA,1.0,11.5,0.0,000,,,,10.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00040,6,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00042,7,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,5.0,TRIGO,2113,TRIGO RESBALADO,4138.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00042,7,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,8.0,000,ARROBA,1.0,11.5,0.0,000,,,,5.0,000,3.0,000,
2016.0,02,ANCASH,16,POMABAMBA,03,PAROBAMBA,08431,00042,7,,Completa,Sierra,Sierra Centro,126.33603896103895,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
