ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12678,00117,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,36.0,10.0,3.0,22,261000.0,Manual?,Red pública,
2015.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12679,00134,0002,GRANJAS Y ESTABLOS,Completa,COSTA,,1.02609,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,42.0,0.0,7.0,50,1300.0,Automatico?,Pozo,
2015.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,00116,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,254.0,28.0,380.0,00,10687098.0,Manual?,Pozo,
2015.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00052,0003,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,2.0,3.0,0.0,12,14500.0,Manual?,Red pública,
2015.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,00072,0004,GRANJAS Y ESTABLOS,Completa,COSTA,,1.02609,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,8.0,0.0,0.0,48,5212.0,Manual?,Pozo,
2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,150.0,0.0,0.0,32,4500.0,Manual?,Pozo,
2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,79.0,0.0,14.0,70,310000.0,Manual?,Cisterna,
2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,31.0,0.0,4.0,70,250000.0,Manual?,Cisterna,
2015.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00145,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,20.0,0.0,56.0,00,250000.0,Manual?,Cisterna,
2015.0,11,ICA,05,PISCO,02,HUANCANO,12716,00012,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,1.0,0.0,04,10.0,Manual?,Río/riachuelo,
2015.0,11,ICA,05,PISCO,02,HUANCANO,12716,00012,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,02,1735.0,Manual?,Pozo,
2015.0,11,ICA,05,PISCO,06,SAN ANDRES,12731,00071,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,0.0,5.0,8.0,00,50000.0,Automatico?,Cisterna,
2015.0,11,ICA,05,PISCO,05,PARACAS,12734,00007,0004,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,28.0,0.0,4.0,00,922.0,Manual?,Pozo,
2015.0,11,ICA,05,PISCO,05,PARACAS,12734,00040,0005,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,48.0,0.0,9.0,21,1056000.0,Manual?,Pozo,
2015.0,11,ICA,05,PISCO,05,PARACAS,12734,00040,0005,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,75.0,0.0,13.0,50,675000.0,Manual?,Pozo,
2015.0,11,ICA,01,ICA,08,SALAS,12736,00086,0018,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,10.0,2.0,16.0,00,315.0,Manual?,Pozo,
2015.0,11,ICA,01,ICA,01,ICA,12783,00081,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,12.0,0.0,2.0,40,134000.0,Manual?,Pozo,
2015.0,11,ICA,01,ICA,11,SANTIAGO,12846,00020,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,0.0,0.0,35,100.0,Manual?,Red pública,
2015.0,11,ICA,01,ICA,04,OCUCAJE,12867,00061,0002,GRANJAS AVÍCOLAS,Completa,COSTA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,11.0,0.0,1.0,44,330000.0,Manual?,Cisterna,
2015.0,09,HUANCAVELICA,01,HUANCAVELICA,11,MARISCAL CACERES,13369,00009,0001,GRANJAS AVÍCOLAS,Completa,SIERRA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,4.0,1.0,0.0,02,2800.0,Manual?,Red pública,
2015.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00076,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,1.0,0.0,02,1100.0,Manual?,Red pública,
2015.0,05,AYACUCHO,01,HUAMANGA,01,AYACUCHO,13902,00093,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,8.0,2.0,0.0,14,5500.0,Manual?,Red pública,
2015.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00036,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,4.0,2.0,0.0,07,1728.0,Manual?,Río/riachuelo,
2015.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00058,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,3.0,0.0,05,1296.0,Manual?,Red pública,
2015.0,03,APURÍMAC,06,CHINCHEROS,08,RANRACANCHA,14591,00036,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,03,1500.0,Manual?,Red pública,
2015.0,03,APURÍMAC,04,AYMARAES,17,YANACA,14956,00176,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,12.0,5.0,0.0,36,12000.0,Manual?,Red pública,
2015.0,03,APURÍMAC,07,GRAU,14,CURASCO,15104,00113,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,2.0,0.0,05,50.0,Manual?,Manantial,
2015.0,03,APURÍMAC,07,GRAU,14,CURASCO,15104,00113,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,7.0,0.0,03,160.0,Manual?,Manantial,
2015.0,03,APURÍMAC,03,ANTABAMBA,07,SABAINO,15229,00159,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,2.0,0.0,04,2500.0,Manual?,Red pública,
2015.0,08,CUSCO,09,LA CONVENCIÓN,02,ECHARATE,15389,00063,0001,EMPRESAS,Completa,SELVA,,7.59898,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,15.0,0.0,01,6.0,Manual?,Río/riachuelo,
2015.0,08,CUSCO,03,ANTA,01,ANTA,15659,00006,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,4.0,0.0,0.0,04,450.0,Manual?,Río/riachuelo,
2015.0,08,CUSCO,13,URUBAMBA,01,URUBAMBA,15724,00079,0001,GRANJAS AVÍCOLAS,Completa,SIERRA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,1.0,2.0,0.0,02,1370.0,Manual?,Red pública,
2015.0,08,CUSCO,13,URUBAMBA,07,YUCAY,15746,00089,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,30,56.0,Manual?,Pozo,
2015.0,08,CUSCO,13,URUBAMBA,07,YUCAY,15746,00089,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,0.0,0.0,04,24.0,Manual?,Red pública,
2015.0,08,CUSCO,04,CALCA,01,CALCA,15850,00088,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,80,29.0,Manual?,Río/riachuelo,
2015.0,08,CUSCO,04,CALCA,05,PISAC,15894,00094,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,6.0,0.0,0.0,12,44.0,Manual?,Red pública,
2015.0,08,CUSCO,04,CALCA,05,PISAC,15894,00094,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,4.0,2.0,0.0,07,20.0,Manual?,Red pública,
2015.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16151,00124,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,215.0,Manual?,Río/riachuelo,
2015.0,08,CUSCO,12,QUISPICANCHI,06,CUSIPATA,16160,00081,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,2.0,0.0,01,170.0,Manual?,Río/riachuelo,
2015.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16195,00035,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,05,80.0,Manual?,Red pública,
2015.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00042,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,2.0,0.0,04,200.0,Manual?,Red pública,
2015.0,08,CUSCO,01,CUSCO,05,SAN SEBASTIAN,16196,00062,0003,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,100.0,Manual?,Red pública,
2015.0,08,CUSCO,06,CANCHIS,01,SICUANI,16450,00035,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,02,500.0,Manual?,Red pública,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16779,00004,0001,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,2.0,0.0,0.0,02,45.0,Manual?,Pozo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,0002,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,5.0,8.0,220.0,00,220.0,Manual?,Río/riachuelo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00020,0002,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,12.0,15.0,0.0,10,30.0,Manual?,Río/riachuelo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,0003,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,13.0,4.0,0.0,15,3500.0,Manual?,Pozo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,0003,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,45.0,15.0,4.0,00,400000.0,Manual?,Pozo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00026,0003,GRANJAS AVÍCOLAS,Completa,SELVA,,1.01456,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de gallina de postura,13.0,3.0,15.0,00,209000.0,Manual?,Pozo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00040,0004,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,19,94.0,Manual?,Río/riachuelo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,00040,0004,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,1.0,0.0,0.0,04,25.0,Manual?,Río/riachuelo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,00051,0005,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,0.0,1.0,00,400.0,Manual?,Río/riachuelo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00044,0007,GRANJAS AVÍCOLAS,Completa,SELVA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de reproductores padre de engorde,7.0,1.0,0.0,96,20000.0,Manual?,Pozo,
2015.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,00085,0008,GRANJAS Y ESTABLOS,Completa,SELVA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,3.0,0.0,0.0,70,300.0,Manual?,Río/riachuelo,
2015.0,21,PUNO,02,AZANGARO,12,SAN JOSE,17060,00120,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,2.0,4.0,0.0,80,250.0,Manual?,Río/riachuelo,
2015.0,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,20,80.0,Manual?,Río/riachuelo,
2015.0,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,500.0,Manual?,Río/riachuelo,
2015.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,750.0,00,752.0,Automatico?,Río/riachuelo,
2015.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,5.0,0.0,0.0,50,100.0,Manual?,Pozo,
2015.0,21,PUNO,08,MELGAR,09,UMACHIRI,17349,00052,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,20,800.0,Manual?,Pozo,
2015.0,21,PUNO,08,MELGAR,09,UMACHIRI,17352,00113,0003,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,6.0,0.0,1.0,50,120.0,Manual?,Río/riachuelo,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17468,00113,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,1.0,0.0,0.0,80,27.0,Manual?,Pozo,
2015.0,21,PUNO,01,PUNO,09,MAÑAZO,17756,00058,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,4.0,2.0,0.0,15,60.0,Manual?,Río/riachuelo,
2015.0,21,PUNO,01,PUNO,10,PAUCARCOLLA,17804,00129,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,4.0,0.0,0.0,40,162.0,Manual?,Pozo,
2015.0,21,PUNO,01,PUNO,10,PAUCARCOLLA,17804,00129,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,4.0,4.0,0.0,04,1224.0,Automatico?,Pozo,
2015.0,04,AREQUIPA,04,CASTILLA,10,PAMPACOLCA,18633,00003,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,0.0,0.0,50,400.0,Manual?,Manantial,
2015.0,04,AREQUIPA,04,CASTILLA,01,APLAO,18651,00106,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,6.0,0.0,0.0,40,300.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,19,YANQUE,18724,00150,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,5.0,5.0,0.0,60,300.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18775,00056,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,3.0,1.0,0.0,50,22.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18775,00056,0001,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,3.0,1.0,1.0,00,16000.0,Manual?,Red pública,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00111,0002,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,6.0,1.0,0.0,25,100.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,0003,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,8.0,0.0,2.0,00,120.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,0003,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,9.0,0.0,0.0,01,100.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18785,00115,0003,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,03,5000.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18791,00024,0005,GRANJAS Y ESTABLOS,Completa,SIERRA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,22.0,0.0,2.0,00,600.0,Manual?,Cisterna,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00076,0007,GRANJAS AVÍCOLAS,Completa,SIERRA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,6.0,0.0,1.0,20,14000.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00104,0007,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,Granja porcina?,pase,pase,pase,Granja porcina,2.0,0.0,0.0,30,200.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18794,00104,0007,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,2.0,0.0,0.0,06,5000.0,Manual?,Río/riachuelo,
2015.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,18800,00098,0009,GRANJAS Y ESTABLOS,Completa,SIERRA,,1.02609,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,pase,pase,pase,pase,pase,Establo lechero,33.0,0.0,15.0,00,5200.0,Automatico?,Río/riachuelo,
2015.0,04,AREQUIPA,02,CAMANA,04,MARISCAL CACERES,18812,00069,0001,GRANJAS AVÍCOLAS,Completa,COSTA,,6.91429,Grandes productores/as agropecuarios/as,pase,Pecuaria,pase,pase,pase,pase,Granja avícola?,pase,Granja avícola de pollo de engorde,3.0,1.0,0.0,40,7500.0,Manual?,Cisterna,
2015.0,04,AREQUIPA,02,CAMANA,01,CAMANA,18832,00063,0001,GRANJAS Y ESTABLOS,Completa,COSTA,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,Centro de engorde vacuno?,pase,pase,pase,pase,Centro de engorde vacuno,1.0,0.0,0.0,23,60.0,Manual?,Pozo,
2015.0,04,AREQUIPA,01,AREQUIPA,03,CAYMA,18845,00024,0001,GRANJAS AVÍCOLAS,Completa,SIERRA,,6.91429,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,pase,pase,pase,Granja de cuyes?,pase,pase,Granja de cuyes,1.0,0.0,0.0,01,500.0,Manual?,Río/riachuelo,
