ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,Dominio,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224E_8,OMICAP200_00
2015.0,21,PUNO,12,SANDIA,02,CUYOCUYO,16991,00017,0003,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,OCA,2608.0,1.0,9,2014.0,250.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,12,SANDIA,02,CUYOCUYO,16991,00022,0004,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,MAIZ CHOCLO,2109.0,1.0,10,2014.0,150.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,11,SAN ANTON,17040,00168,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,ALFALFA,1401.0,3.0,12,2014.0,0.0,010,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,11,SAN ANTON,17040,00178,0011,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,ALFALFA,1401.0,3.0,12,2014.0,0.0,030,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,11,SAN ANTON,17040,00208,0013,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,12,2014.0,0.0,080,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,09,POTONI,17047,00143,0014,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,QUINUA,2111.0,1.0,10,2014.0,0.0,100,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,04,ASILLO,17083,00154,0001,GRANJAS Y ESTABLOS,Completa,Sierra,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,9,2014.0,1.0,000,pase,pase,pase,pase,Otro,,,,
2015.0,21,PUNO,02,AZANGARO,04,ASILLO,17088,00033,0004,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,ALFALFA,1401.0,3.0,10,2010.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,02,AZANGARO,04,ASILLO,17088,00062,0009,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00004,0002,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,1,2015.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00017,0003,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,1,2014.0,0.0,250,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00025,0004,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,2,2010.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00044,0006,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,AVENA FORRAJERA,2701.0,1.0,10,2014.0,0.0,500,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17121,00100,0012,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,2,2014.0,0.0,250,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00056,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,12,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00062,0009,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,8,2010.0,1.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,02,AZANGARO,01,AZANGARO,17132,00098,0014,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,8,2012.0,0.0,060,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00043,0005,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,12,2014.0,0.0,028,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00084,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,020,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,Fue afectada por sequía,pase,
2015.0,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00096,0009,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,020,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,Fue afectada por sequía,pase,
2015.0,21,PUNO,02,AZANGARO,02,ACHAYA,17170,00099,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,010,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,00060,0006,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,00080,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,10,2014.0,0.0,010,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,02,AZANGARO,10,SAMAN,17239,00012,0002,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,ALFALFA,1401.0,3.0,11,2011.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,10,SAMAN,17239,00040,0006,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,11,2014.0,0.0,010,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,10,SAMAN,17239,00049,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,QUINUA,2111.0,1.0,10,2014.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,02,AZANGARO,10,SAMAN,17239,00075,0012,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,11,2011.0,0.0,100,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,02,AZANGARO,10,SAMAN,17239,00090,0014,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,10,2014.0,0.0,250,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,08,MELGAR,05,MACARI,17282,00088,0012,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,11,2014.0,1.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00023,0003,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,12,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00023,0003,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,12,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00036,0004,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00036,0004,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,CAÑIHUA,2103.0,1.0,10,2014.0,0.0,050,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,pase,
2015.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00036,0004,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,12,2013.0,0.0,100,pase,Fue afectada por inundaciones,pase,Fue afectada por heladas,pase,pase,pase,Fue afectada por mal manejo del cultivo,
2015.0,21,PUNO,08,MELGAR,01,AYAVIRI,17333,00136,0013,,Completa,Sierra,SIERRA SUR,175.2358974359,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,QUINUA,2111.0,1.0,9,2014.0,0.0,010,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00003,0002,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,11,2014.0,2.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00038,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA AMARGA,2610.0,1.0,11,2014.0,1500.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00038,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,HABA,2942.0,1.0,9,2014.0,500.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00038,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,QUINUA,2111.0,1.0,9,2014.0,500.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00043,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA AMARGA,2610.0,1.0,11,2014.0,1500.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00043,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,QUINUA,2111.0,1.0,9,2014.0,1000.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00043,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,CAÑIHUA,2103.0,1.0,9,2014.0,1000.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00044,0009,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,QUINUA,2111.0,1.0,10,2014.0,2500.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00044,0009,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA AMARGA,2610.0,1.0,10,2014.0,1500.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00059,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,QUINUA,2111.0,1.0,9,2014.0,2000.0,000,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00059,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA AMARGA,2610.0,1.0,11,2014.0,2000.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00068,0011,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA AMARGA,2610.0,1.0,11,2014.0,5000.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00068,0011,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,PAPA AMARILLA,2611.0,1.0,10,2014.0,500.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00068,0011,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,HABA,2942.0,1.0,10,2014.0,500.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00072,0012,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA NATIVA,2615.0,1.0,10,2014.0,2000.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00079,0013,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA AMARGA,2610.0,1.0,11,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00079,0013,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,200,pase,pase,pase,Fue afectada por heladas,pase,Fue afectada por granizadas,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17376,00097,0015,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,pase,2.0,PAPA NATIVA,2615.0,1.0,11,2014.0,1000.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17388,00025,0003,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17388,00033,0004,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,100,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17388,00072,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,030,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17388,00072,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,QUINUA,2111.0,1.0,11,2014.0,0.0,020,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,08,PUCARA,17388,00072,0007,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,6.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,010,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,07,LAMPA,04,NICASIO,17391,00227,0001,,Completa,Sierra,,,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,3.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,500,pase,pase,pase,Fue afectada por heladas,pase,,,,
2015.0,21,PUNO,07,LAMPA,04,NICASIO,17391,00227,0001,,Completa,Sierra,,,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,AVENA FORRAJERA,2701.0,1.0,12,2014.0,1.0,000,pase,pase,pase,pase,Otro,,,,
2015.0,21,PUNO,07,LAMPA,04,NICASIO,17391,00227,0001,,Completa,Sierra,,,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,7.0,QUINUA,2111.0,1.0,10,2014.0,0.0,500,pase,pase,pase,Fue afectada por heladas,pase,,,,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00028,0004,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA COLOR,2613.0,1.0,10,2014.0,0.0,500,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00028,0004,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,11,2014.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00044,0006,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,10,2014.0,0.0,500,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00053,0008,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,050,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00078,0013,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,11,2014.0,0.0,020,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00086,0014,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,11,2014.0,0.0,010,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17452,00086,0014,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,200,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,01,JULIACA,17468,00113,0001,GRANJAS Y ESTABLOS,Completa,Sierra,,5.1619,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,QUINUA,2111.0,1.0,10,2014.0,1.0,000,pase,pase,pase,Fue afectada por heladas,pase,,,,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00016,0002,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,AVENA FORRAJERA,2701.0,1.0,12,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00050,0005,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,057,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00050,0005,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,18.0,PAPA NATIVA,2615.0,1.0,10,2014.0,315.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00092,0009,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00102,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,2.0,QUINUA,2111.0,1.0,10,2014.0,0.0,123,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00102,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,4.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,210,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00102,0010,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,5.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,075,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,00119,0012,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,11,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00003,0001,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,PAPA NATIVA,2615.0,1.0,10,2014.0,0.0,250,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
2015.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,00012,0003,,Completa,Sierra,SIERRA SUR,162.719047619,Pequeños y medianos productores/as agropecuarios/as,Agrícola,Pecuaria,1.0,ALFALFA,1401.0,3.0,10,2014.0,1.0,500,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,pase,
