ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00048,5,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,100.0,000,TERCIO,20.0,12.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00051,6,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,70.0,000,TERCIO,20.0,15.0,0.0,000,,,,70.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00078,10,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,100.0,000,TERCIO,20.0,12.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00090,11,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,150.0,000,TERCIO,20.0,10.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00105,12,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,20.0,000,TERCIO,20.0,12.0,0.0,000,,,,20.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00105,12,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,MANTADA,15.0,15.0,0.0,000,,,,0.0,000,2.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00106,13,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,70.0,000,TERCIO,20.0,10.0,0.0,000,,,,70.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07943,00114,14,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,MANTADA,15.0,25.0,0.0,000,,,,5.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00011,1,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MANTADA,15.0,20.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00024,2,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MANTADA,15.0,20.0,0.0,000,,,,0.0,000,1.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00026,3,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,TERCIO,20.0,25.0,0.0,000,,,,2.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00040,4,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,40.0,000,TERCIO,20.0,30.0,0.0,000,,,,0.0,000,40.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00040,4,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MANTADA,15.0,50.0,0.0,000,,,,0.0,000,1.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00054,6,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20.0,35.0,0.0,000,,,,5.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00059,7,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,20.0,000,CARGA,9.0,30.0,0.0,000,,,,20.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00059,7,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2.0,000,MANTADA,15.0,40.0,0.0,000,,,,2.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00070,8,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,4.0,000,TERCIO,20.0,25.0,0.0,000,,,,4.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00070,8,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00083,11,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,07,SARIN,07950,00093,12,,Completa,Sierra,Sierra Norte,99.301775147929,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MANTADA,15.0,24.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00011,1,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00011,1,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00022,2,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00022,2,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00032,3,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,50.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00046,4,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,70.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00066,5,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,PANCA DE CHOCLO,4129.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00066,5,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,100.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00088,7,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00144,10,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,65.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,65.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00163,11,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00164,12,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00184,14,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,01,BOLIVAR,07963,00184,14,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,80.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00023,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,ARVEJON GRANO SECO,2502,RASTROJO DE ARVEJON,8888.0,20.0,000,TERCIO,20.0,10.0,0.0,000,,,,20.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00023,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,10.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00039,3,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,10.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00057,4,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,MANTADA,15.0,30.0,0.0,000,,,,3.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00057,4,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,TERCIO,20.0,15.0,0.0,000,,,,10.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00064,5,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,25.0,000,TERCIO,20.0,20.0,0.0,000,,,,25.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00071,6,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,12.0,000,TERCIO,20.0,10.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00071,6,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,6.0,000,MANTADA,15.0,30.0,0.0,000,,,,6.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00084,7,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20.0,10.0,0.0,000,,,,5.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00097,8,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,25.0,000,TERCIO,20.0,10.0,0.0,000,,,,25.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00097,8,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,MANTADA,15.0,40.0,0.0,000,,,,1.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00097,8,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,CAMOTE,2603,HOJA DE CAMOTE,4120.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00109,9,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,5.0,000,CARGA,9.0,20.0,0.0,000,,,,5.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,02,BAMBAMARCA,07976,00125,10,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,100.0,000,CARGA,9.0,15.0,0.0,000,,,,100.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00004,1,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,130.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,60.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00010,2,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,55.0,000,KILO,12.0,1.0,0.0,000,,,,55.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00023,4,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00023,4,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,60.0,000,KILO,12.0,1.0,0.0,000,,,,60.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00029,5,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,120.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,120.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00029,5,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00036,6,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,250.0,000,KILO,12.0,1.0,0.0,000,,,,250.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00036,6,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,90.0,000,KILO,12.0,1.0,0.0,000,,,,90.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00042,7,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,pase,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,200.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,200.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00042,7,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,pase,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,80.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00050,8,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,65.0,000,KILO,12.0,1.0,0.0,000,,,,65.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00050,8,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,110.0,000,KILO,12.0,1.0,0.0,000,,,,110.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00057,9,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,140.0,000,KILO,12.0,1.0,0.0,000,,,,140.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00063,10,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,35.0,000,KILO,12.0,1.0,0.0,000,,,,35.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00070,11,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,65.0,000,KILO,12.0,1.0,0.0,000,,,,65.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00073,12,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,68.0,000,KILO,12.0,1.0,0.0,000,,,,68.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00073,12,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00073,12,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,3.0,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,80.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00077,13,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,120.0,000,KILO,12.0,1.0,0.0,000,,,,120.0,000,0.0,000,
2016.0,13,LA LIBERTAD,03,BOLIVAR,03,CONDORMARCA,07977,00077,13,,Completa,Sierra,Sierra Norte,99.30177514792899,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,2.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,100.0,000,
2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,00008,2,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20.0,12.0,0.0,000,,,,6.0,000,0.0,000,
2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,00016,3,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,12.0,000,TERCIO,20.0,20.0,0.0,000,,,,12.0,000,0.0,000,
2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,00021,4,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,TERCIO,20.0,10.0,0.0,000,,,,5.0,000,0.0,000,
2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,00025,5,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,TERCIO,20.0,7.0,0.0,000,,,,3.0,000,0.0,000,
2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,00036,7,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,15.0,000,TERCIO,20.0,12.0,0.0,000,,,,15.0,000,0.0,000,
2016.0,13,LA LIBERTAD,08,PATAZ,06,HUAYO,08002,00061,9,,Completa,Sierra,Sierra Norte,92.20879120879121,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,6.0,000,TERCIO,20.0,12.0,0.0,000,,,,6.0,000,0.0,000,
