UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOME,REGION,CODIGO,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
180204,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÐA,19012,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,331116.0,8217332.0,-70.5792378235,-16.1183014168,4722.0
180204,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÐA,19014,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,340409.0,8206886.0,-70.4930779069,-16.2133370138,4518.0
180202,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,02,CHOJATA,19019,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,338733.0,8181297.0,-70.5105214416,-16.4444667665,4876.0
180202,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,02,CHOJATA,19018,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,321024.0,8177354.0,-70.6766566371,-16.4788378335,4162.0
180204,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÐA,19011,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,324559.0,8217118.0,-70.6405517359,-16.1197782343,4559.0
180204,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHUÐA,19010,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,326366.0,8225012.0,-70.6230795692,-16.0485741862,4424.0
180206,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,06,LLOQUE,19016,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,318049.0,8198786.0,-70.7028337221,-16.2849553089,4036.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,18998,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,315523.0,8222143.0,-70.72463335,-16.0737049149,4428.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,18999,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,307271.0,8216512.0,-70.8022074108,-16.1239453208,4368.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19000,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,309943.0,8206915.0,-70.7780113908,-16.210878619,3886.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19001,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,306690.0,8197460.0,-70.8092103038,-16.2960558562,4615.0
180211,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,322574.0,8205169.0,-70.6600134203,-16.2276064693,4694.0
180207,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19020,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,300840.0,8170736.0,-70.8662444823,-16.5370351595,4189.0
180207,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19021,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,310554.0,8173676.0,-70.7750035,-16.5112621814,4412.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19002,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,294805.0,8192179.0,-70.9208632673,-16.3427830672,4809.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19008,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,298337.0,8182936.0,-70.8886220606,-16.4265963074,4071.0
180210,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19009,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,302427.0,8182366.0,-70.8503794313,-16.4320828465,3395.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19074,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,334863.0,8135506.0,-70.5500859826,-16.8579930304,4619.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19073,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,348373.0,8152889.0,-70.4221323985,-16.701831025,4399.0
180103,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,319247.0,8144629.0,-70.6958952117,-16.7744067716,3247.0
180103,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,316707.0,8145610.0,-70.7196369968,-16.7653458349,2675.0
180103,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,320488.0,8145934.0,-70.6841440866,-16.7627072683,3443.0
180103,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19066,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,317355.0,8146737.0,-70.7134646529,-16.7552067241,2725.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19061,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,318288.0,8147142.0,-70.7046879681,-16.7516200868,2816.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19060,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,319063.0,8147949.0,-70.69734866,-16.7443942834,2892.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,320328.0,8148088.0,-70.6854766779,-16.7432356362,3364.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,317512.0,8148036.0,-70.7118936472,-16.743488862,3026.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,320618.0,8149062.0,-70.682684479,-16.7344517184,3271.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,327968.0,8148051.0,-70.6138351544,-16.7441440814,4847.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,320265.0,8151037.0,-70.685837665,-16.7165808628,3661.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,315668.0,8150901.0,-70.7289531645,-16.7174573948,3652.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,311688.0,8150456.0,-70.7663003341,-16.7211616312,2214.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19050,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,331472.0,8157926.0,-70.5802315306,-16.6551570258,4874.0
180105,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,321605.0,8163977.0,-70.6722513972,-16.5997574297,4746.0
180106,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19089,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,329178.0,8124849.0,-70.6042480016,-16.9538850455,4653.0
180101,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19096,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,282123.0,8122952.0,-71.0461621007,-16.9670757517,2477.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19084,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,306710.0,8140649.0,-70.8138196584,-16.8093626809,3461.0
180106,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19085,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,292761.0,8134777.0,-70.9452029653,-16.8612148325,2333.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,320023.0,8135370.0,-70.6893544755,-16.8581282125,3688.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19077,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,322660.0,8138781.0,-70.6643440696,-16.8275109506,3620.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19080,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,319842.0,8139318.0,-70.6907401021,-16.822438973,3139.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19081,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,321011.0,8140392.0,-70.6796857613,-16.8128292349,3459.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19083,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,314862.0,8138301.0,-70.7375393997,-16.8312356081,3736.0
180201,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19030,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,286606.0,8149705.0,-71.0015393744,-16.7257952428,1615.0
180203,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19035,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,282367.0,8155663.0,-71.040705235,-16.6715875054,2449.0
180205,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,258156.0,8128313.0,-71.2705410327,-16.9162669776,1840.0
180208,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19045,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,275334.0,8148891.0,-71.1072930561,-16.732102571,1934.0
180203,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19034,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,279680.0,8159368.0,-71.0655366827,-16.6378677387,2973.0
180203,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19033,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,285381.0,8159142.0,-71.0121331567,-16.6404330711,2600.0
180203,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19032,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,279730.0,8164199.0,-71.0645993868,-16.594228742,3805.0
180203,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19031,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,281363.0,8170458.0,-71.048700017,-16.5378378639,4514.0
180201,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19027,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,286962.0,8156274.0,-70.9975793202,-16.6664869132,2277.0
180208,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19043,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,268065.0,8158656.0,-71.1744399288,-16.6431826562,2891.0
180208,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19042,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,265519.0,8158782.0,-71.1982835503,-16.641799133,2986.0
180208,2014.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19041,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,265486.0,8160944.0,-71.1983762681,-16.6222587765,3113.0
180101,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19100,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,293811.0,8097585.0,-70.9388128739,-17.1973198826,1441.0
180101,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19099,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,296072.0,8099794.0,-70.9173523607,-17.177563395,1507.0
180101,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19098,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,296323.0,8101361.0,-70.9148472115,-17.1634256104,1571.0
180104,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,04,SAMEGUA,19092,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,306594.0,8103320.0,-70.8181577708,-17.14661722,2350.0
180104,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,04,SAMEGUA,19093,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,300723.0,8102426.0,-70.8734081667,-17.1541940237,1870.0
180102,2014.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,SIERRA,Pequeños y medianos productores/as agropecuarios/as,19,378981.0,8143569.0,-70.135602551,-16.7878330562,4540.0
180302,2014.0,18,MOQUEGUA,03,ILO,02,EL ALGARROBAL,19105,COSTA,Pequeños y medianos productores/as agropecuarios/as,19,272720.0,8054660.0,-71.1415477601,-17.583050183,789.0
190102,2014.0,19,PASCO,01,PASCO,02,HUACHON,10677,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,397925.0,8823544.0,-75.9332279751,-10.6411566463,3861.0
190102,2014.0,19,PASCO,01,PASCO,02,HUACHON,10673,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,418660.0,8823757.0,-75.7436637875,-10.6397356365,3507.0
190103,2014.0,19,PASCO,01,PASCO,03,HUARIACA,10660,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,368510.0,8845774.0,-76.2013376767,-10.4392340889,3372.0
190104,2014.0,19,PASCO,01,PASCO,04,HUAYLLAY,10744,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,350778.0,8792812.0,-76.365457914,-10.9174429276,4343.0
190105,2014.0,19,PASCO,01,PASCO,05,NINACACA,10716,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,375059.0,8794512.0,-76.1432504524,-10.9029789819,4081.0
190105,2014.0,19,PASCO,01,PASCO,05,NINACACA,10715,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,383537.0,8803338.0,-76.0653974797,-10.8234509699,4324.0
190106,2014.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10656,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,361698.0,8844805.0,-76.2636008993,-10.4477549977,4147.0
190106,2014.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10657,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,363193.0,8849279.0,-76.2497811642,-10.4073559682,3635.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10708,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,397998.0,8799256.0,-75.9332325247,-10.8607927908,4213.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10710,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,409763.0,8801109.0,-75.8255605372,-10.8443451333,4069.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10709,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,409075.0,8805315.0,-75.8317495707,-10.8062957973,3811.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10702,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,400420.0,8805503.0,-75.910904814,-10.804365384,4128.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10703,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,404796.0,8806714.0,-75.8708541148,-10.7935378856,3817.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10696,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,411915.0,8806792.0,-75.8057350091,-10.7930003368,3509.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10691,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,418267.0,8808070.0,-75.7476009241,-10.7815920636,3396.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10700,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,402474.0,8808566.0,-75.892039401,-10.7767265477,3843.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10686,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,422849.0,8811208.0,-75.7056326555,-10.7533095723,2661.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10689,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,430310.0,8805487.0,-75.6375008811,-10.8051965579,3313.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10684,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,419836.0,8811758.0,-75.7331736348,-10.7482777407,3288.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10685,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,421932.0,8812891.0,-75.7139794841,-10.7380774085,2972.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10687,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,425834.0,8811213.0,-75.678333634,-10.7533319754,2964.0
190108,2014.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10730,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,366950.0,8831871.0,-76.2160851502,-10.5648921472,4210.0
190108,2014.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10727,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,365693.0,8836293.0,-76.2274099254,-10.5248650629,3756.0
190108,2014.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10725,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,369691.0,8838487.0,-76.1908029548,-10.5051675987,4085.0
190108,2014.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10723,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,364929.0,8839380.0,-76.2342814479,-10.4969256228,3907.0
190109,2014.0,19,PASCO,01,PASCO,09,SIMON BOLIVAR,10734,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,354444.0,8823581.0,-76.3306925369,-10.6393851134,4214.0
190109,2014.0,19,PASCO,01,PASCO,09,SIMON BOLIVAR,10733,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,359365.0,8820386.0,-76.285829303,-10.6684634451,4274.0
190110,2014.0,19,PASCO,01,PASCO,10,TICLACAYAN,10669,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,385460.0,8822992.0,-76.0471953702,-10.6457878856,4318.0
190110,2014.0,19,PASCO,01,PASCO,10,TICLACAYAN,10665,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,374174.0,8835356.0,-76.149951148,-10.5336302997,3956.0
190110,2014.0,19,PASCO,01,PASCO,10,TICLACAYAN,10667,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,388750.0,8835848.0,-76.0167377759,-10.5296374025,4555.0
190112,2014.0,19,PASCO,01,PASCO,12,VICCO,10741,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,361983.0,8798053.0,-76.2627367586,-10.8704943026,4077.0
190112,2014.0,19,PASCO,01,PASCO,12,VICCO,10740,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,368035.0,8805086.0,-76.2071283794,-10.8071265483,4232.0
190113,2014.0,19,PASCO,01,PASCO,13,YANACANCHA,10718,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,370558.0,8831029.0,-76.1831443625,-10.5726296367,3857.0
190111,2014.0,19,PASCO,01,PASCO,11,TINYAHUARCO,10739,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,366019.0,8810773.0,-76.2253547404,-10.755626939,4456.0
190104,2014.0,19,PASCO,01,PASCO,04,HUAYLLAY,10745,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,337086.0,8784267.0,-76.4910973027,-10.9941127405,4677.0
190107,2014.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10694,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,411470.0,8810368.0,-75.8097147793,-10.7606563702,3180.0
190110,2014.0,19,PASCO,01,PASCO,10,TICLACAYAN,10668,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,402616.0,8851107.0,-75.8896282893,-10.3920204578,3592.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10653,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,337106.0,8824529.0,-76.4891180686,-10.6301053192,4290.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10651,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,335273.0,8829998.0,-76.5056362119,-10.5805834115,4254.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10650,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,329002.0,8829233.0,-76.5629749141,-10.5872188811,4321.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10647,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,322353.0,8835164.0,-76.6234487775,-10.5332926244,4405.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10644,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,334471.0,8837383.0,-76.5126345205,-10.5137722378,4127.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10640,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,335339.0,8841743.0,-76.5045129787,-10.4743920182,3631.0
190201,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10639,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,332991.0,8842267.0,-76.525941874,-10.4695576139,4157.0
190202,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10631,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,343292.0,8845269.0,-76.4317132857,-10.4428507049,3766.0
190202,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,02,CHACAYAN,10632,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,347630.0,8834047.0,-76.3925474243,-10.5444888685,4195.0
190204,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,04,PAUCAR,10613,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,343515.0,8851482.0,-76.4294221749,-10.3866798931,3276.0
190206,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10616,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,354962.0,8848250.0,-76.3249998219,-10.4163585362,4196.0
190206,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,359244.0,8835412.0,-76.2863710256,-10.5325930308,4286.0
190206,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10624,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,356779.0,8841188.0,-76.30867196,-10.4802811626,4310.0
190206,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10627,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,355848.0,8831966.0,-76.3175366236,-10.5636231704,4272.0
190206,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10618,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,349696.0,8844720.0,-76.3732468722,-10.4480656806,4006.0
190207,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,07,TAPUC,10609,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,340543.0,8844495.0,-76.456857933,-10.4497348807,3492.0
190207,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,07,TAPUC,10607,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,337468.0,8848761.0,-76.4847632714,-10.4110319054,3807.0
190208,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,08,VILCABAMBA,10635,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,343075.0,8836979.0,-76.434043909,-10.517793419,3781.0
190208,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,08,VILCABAMBA,10633,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,341806.0,8841754.0,-76.44543373,-10.4745708479,3231.0
190207,2014.0,19,PASCO,02,DANIEL ALCIDES CARRION,07,TAPUC,10608,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,340047.0,8847024.0,-76.4612813853,-10.4268423203,3205.0
190301,2014.0,19,PASCO,03,OXAPAMPA,01,OXAPAMPA,10841,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,461290.0,8816306.0,-75.3540008447,-10.7078080608,1810.0
190301,2014.0,19,PASCO,03,OXAPAMPA,01,OXAPAMPA,10836,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,457892.0,8836584.0,-75.3848427517,-10.5243758619,2460.0
190302,2014.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10868,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,446468.0,8812401.0,-75.4895989258,-10.7429355878,1819.0
190302,2014.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10866,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,442835.0,8825404.0,-75.5226227133,-10.6252915181,2274.0
190302,2014.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10865,SIERRA,Pequeños y medianos productores/as agropecuarios/as,18,442805.0,8831607.0,-75.5228004458,-10.5691862411,2301.0
190303,2014.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10862,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,452708.0,8843023.0,-75.4321364155,-10.4660779116,2098.0
190303,2014.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10852,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,442821.0,8849842.0,-75.5223773714,-10.4042700437,2265.0
190303,2014.0,19,PASCO,03,OXAPAMPA,03,HUANCABAMBA,10851,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,443332.0,8854171.0,-75.517644239,-10.3651304214,2671.0
190304,2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10768,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,485903.0,8870316.0,-75.128714466,-10.2195029945,300.0
190304,2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10758,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,478108.0,8892592.0,-75.1997658124,-10.0179929562,289.0
190305,2014.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,435224.0,8887112.0,-75.5911564188,-10.0670872706,2051.0
190305,2014.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10750,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,441223.0,8893614.0,-75.5363150179,-10.0083706103,1406.0
