UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
200308,2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00598,Sierra,17.0,668422.0,9408807.0,-79.48004,-5.34667,2938.0
200308,2018.0,20,PIURA,03,HUANCABAMBA,08,SONDORILLO,00584,Sierra,17.0,668591.0,9411890.0,-79.47858,-5.31878,2872.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00741,Sierra,17.0,668149.0,9357483.0,-79.48131,-5.81081,1934.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00735,Sierra,17.0,645204.0,9358313.0,-79.68852,-5.80382,325.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00727,Sierra,17.0,660763.0,9369256.0,-79.54827,-5.70452,2215.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00724,Sierra,17.0,664318.0,9373439.0,-79.51628,-5.66661,2628.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00730,Sierra,17.0,657206.0,9374352.0,-79.5805,-5.65851,1778.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00714,Sierra,17.0,667731.0,9374174.0,-79.48549,-5.65988,2365.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00700,Sierra,17.0,660952.0,9377531.0,-79.54676,-5.62968,2266.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00685,Sierra,17.0,660375.0,9379919.0,-79.55202,-5.6081,2199.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00687,Sierra,17.0,656555.0,9380067.0,-79.5865,-5.60684,2117.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00695,Sierra,17.0,644704.0,9375579.0,-79.69339,-5.64768,1189.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00710,Sierra,17.0,678155.0,9379208.0,-79.39151,-5.61411,2014.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00670,Sierra,17.0,668183.0,9387438.0,-79.48171,-5.53992,2604.0
200307,2018.0,20,PIURA,03,HUANCABAMBA,07,SONDOR,00579,Sierra,17.0,683111.0,9390923.0,-79.34707,-5.50805,2492.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00744,Sierra,17.0,657749.0,9349411.0,-79.57504,-5.88405,918.0
200304,2018.0,20,PIURA,03,HUANCABAMBA,04,HUARMACA,00711,Sierra,17.0,674785.0,9376028.0,-79.42185,-5.64294,2410.0
200402,2018.0,20,PIURA,04,MORROPON,02,BUENOS AIRES,00910,Costa,17.0,618569.0,9410716.0,-79.92991,-5.33035,144.0
200404,2018.0,20,PIURA,04,MORROPON,04,LA MATANZA,00898,Costa,17.0,605705.0,9420216.0,-80.04613,-5.24462,105.0
200406,2018.0,20,PIURA,04,MORROPON,06,SALITRAL,00926,Costa,17.0,635191.0,9405633.0,-79.77983,-5.37605,716.0
200406,2018.0,20,PIURA,04,MORROPON,06,SALITRAL,00924,Costa,17.0,628193.0,9412760.0,-79.84311,-5.31171,254.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00519,Sierra,17.0,673734.0,9419517.0,-79.43236,-5.24969,2016.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00521,Sierra,17.0,671399.0,9422731.0,-79.45349,-5.22068,2101.0
200302,2018.0,20,PIURA,03,HUANCABAMBA,02,CANCHAQUE,00625,Costa,17.0,656002.0,9409976.0,-79.59213,-5.33636,2024.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00512,Sierra,17.0,677244.0,9423893.0,-79.40079,-5.21005,3100.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00508,Sierra,17.0,669822.0,9424624.0,-79.46776,-5.2036,2376.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00532,Sierra,17.0,672049.0,9418669.0,-79.44754,-5.2574,2008.0
200105,2018.0,20,PIURA,01,PIURA,05,CATACAOS,01079,Costa,17.0,534728.0,9413589.0,-80.68658,-5.30522,24.0
200105,2018.0,20,PIURA,01,PIURA,05,CATACAOS,01062,Costa,17.0,527961.0,9416730.0,-80.74766,-5.27682,32.0
200107,2018.0,20,PIURA,01,PIURA,07,CURA MORI,01153,Costa,17.0,535859.0,9410848.0,-80.67635,-5.33001,18.0
200108,2018.0,20,PIURA,01,PIURA,08,EL TALLAN,01184,Costa,17.0,542431.0,9400360.0,-80.61698,-5.42485,18.0
200109,2018.0,20,PIURA,01,PIURA,09,LA ARENA,01132,Costa,17.0,532376.0,9406198.0,-80.70777,-5.37209,17.0
200109,2018.0,20,PIURA,01,PIURA,09,LA ARENA,01126,Costa,17.0,534280.0,9409766.0,-80.69061,-5.33979,22.0
200109,2018.0,20,PIURA,01,PIURA,09,LA ARENA,01099,Costa,17.0,525323.0,9410612.0,-80.77145,-5.33218,18.0
200109,2018.0,20,PIURA,01,PIURA,09,LA ARENA,01109,Costa,17.0,533120.0,9411232.0,-80.70108,-5.32654,22.0
200110,2018.0,20,PIURA,01,PIURA,10,LA UNION,01193,Costa,17.0,526512.0,9405132.0,-80.7607,-5.38175,17.0
200110,2018.0,20,PIURA,01,PIURA,10,LA UNION,01188,Costa,17.0,523813.0,9408400.0,-80.78507,-5.35219,16.0
200805,2018.0,20,PIURA,08,SECHURA,05,VICE,01241,Costa,17.0,523742.0,9397148.0,-80.78567,-5.45399,10.0
200806,2018.0,20,PIURA,08,SECHURA,06,RINCONADA LLICUAR,01286,Costa,17.0,526472.0,9396242.0,-80.76102,-5.46217,10.0
200803,2018.0,20,PIURA,08,SECHURA,03,BERNAL,01270,Costa,17.0,530800.0,9396451.0,-80.72195,-5.46026,11.0
200401,2018.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00769,Costa,17.0,592931.0,9439202.0,-80.16162,-5.07304,94.0
200401,2018.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00775,Costa,17.0,600595.0,9439441.0,-80.09248,-5.07079,176.0
200401,2018.0,20,PIURA,04,MORROPON,01,CHULUCANAS,00749,Costa,17.0,584164.0,9447146.0,-80.24079,-5.00128,76.0
200403,2018.0,20,PIURA,04,MORROPON,03,CHALACO,00830,Sierra,17.0,627806.0,9441037.0,-79.84706,-5.05596,1602.0
200404,2018.0,20,PIURA,04,MORROPON,04,LA MATANZA,00892,Costa,17.0,604644.0,9426757.0,-80.0558,-5.18546,104.0
200405,2018.0,20,PIURA,04,MORROPON,05,MORROPON,00881,Costa,17.0,613618.0,9428609.0,-79.97486,-5.16859,178.0
200603,2018.0,20,PIURA,06,SULLANA,03,IGNACIO ESCUDERO,00117,Costa,17.0,512354.0,9463587.0,-80.88858,-4.85297,32.0
200605,2018.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00143,Costa,17.0,528432.0,9459533.0,-80.74356,-4.88961,35.0
200605,2018.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00145,Costa,17.0,525493.0,9461289.0,-80.77007,-4.87373,34.0
200408,2018.0,20,PIURA,04,MORROPON,08,SANTA CATALINA DE MOSSA,00864,Costa,17.0,625975.0,9438173.0,-79.86353,-5.08189,1465.0
200409,2018.0,20,PIURA,04,MORROPON,09,SANTO DOMINGO,00824,Costa,17.0,619485.0,9442531.0,-79.92214,-5.04257,1565.0
200410,2018.0,20,PIURA,04,MORROPON,10,YAMANGO,00860,Costa,17.0,644052.0,9435958.0,-79.70044,-5.10161,2626.0
200505,2018.0,20,PIURA,05,PAITA,05,LA HUACA,00088,Costa,17.0,508921.0,9457498.0,-80.91954,-4.90806,23.0
200506,2018.0,20,PIURA,05,PAITA,06,TAMARINDO,00083,Costa,17.0,506590.0,9459908.0,-80.94056,-4.88626,21.0
200607,2018.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00192,Costa,17.0,539630.0,9466943.0,-80.6426,-4.82253,59.0
200607,2018.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00191,Costa,17.0,540194.0,9467101.0,-80.63751,-4.82109,61.0
200601,2018.0,20,PIURA,06,SULLANA,01,SULLANA,00229,Costa,17.0,543610.0,9466291.0,-80.6067,-4.8284,48.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00495,Sierra,17.0,665084.0,9428986.0,-79.51059,-5.16426,3118.0
200301,2018.0,20,PIURA,03,HUANCABAMBA,01,HUANCABAMBA,00490,Sierra,17.0,662690.0,9430492.0,-79.53222,-5.15068,3189.0
200303,2018.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00545,Sierra,17.0,668160.0,9437750.0,-79.48303,-5.08493,3711.0
200303,2018.0,20,PIURA,03,HUANCABAMBA,03,EL CARMEN DE LA FRONTERA,00544,Sierra,17.0,670862.0,9441823.0,-79.45876,-5.04804,3318.0
200206,2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00433,Sierra,17.0,653117.0,9436917.0,-79.61869,-5.09277,2936.0
200206,2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00417,Sierra,17.0,641436.0,9444306.0,-79.72418,-5.02616,2466.0
200206,2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00434,Sierra,17.0,656055.0,9443781.0,-79.59232,-5.03064,2682.0
200206,2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00440,Sierra,17.0,657170.0,9453088.0,-79.58245,-4.94645,1672.0
200206,2018.0,20,PIURA,02,AYABACA,06,PACAIPAMPA,00423,Sierra,17.0,649834.0,9457202.0,-79.64868,-4.90937,1950.0
200208,2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00397,Costa,17.0,612926.0,9462687.0,-79.98158,-4.86035,2112.0
200208,2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00390,Costa,17.0,616028.0,9464932.0,-79.95363,-4.84,2379.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00343,Sierra,17.0,667098.0,9466887.0,-79.4932,-4.82146,2161.0
200101,2018.0,20,PIURA,01,PIURA,01,PIURA,01039,Costa,17.0,541855.0,9443846.0,-80.62241,-5.03146,38.0
200101,2018.0,20,PIURA,01,PIURA,01,PIURA,01036,Costa,17.0,540268.0,9448575.0,-80.63676,-4.98869,96.0
200104,2018.0,20,PIURA,01,PIURA,04,CASTILLA,01024,Costa,17.0,542889.0,9440719.0,-80.61307,-5.05975,38.0
200114,2018.0,20,PIURA,01,PIURA,14,TAMBO GRANDE,00996,Costa,17.0,562811.0,9459079.0,-80.43349,-4.89352,76.0
200114,2018.0,20,PIURA,01,PIURA,14,TAMBO GRANDE,00992,Costa,17.0,574464.0,9459600.0,-80.3284,-4.88872,74.0
200114,2018.0,20,PIURA,01,PIURA,14,TAMBO GRANDE,00979,Costa,17.0,582021.0,9461708.0,-80.26027,-4.86957,121.0
200603,2018.0,20,PIURA,06,SULLANA,03,IGNACIO ESCUDERO,00112,Costa,17.0,510743.0,9468856.0,-80.90312,-4.80531,81.0
200601,2018.0,20,PIURA,06,SULLANA,01,SULLANA,00216,Costa,17.0,552184.0,9477376.0,-80.52945,-4.72808,70.0
200605,2018.0,20,PIURA,06,SULLANA,05,MARCAVELICA,00130,Costa,17.0,534308.0,9480602.0,-80.69065,-4.69898,147.0
200607,2018.0,20,PIURA,06,SULLANA,07,QUERECOTILLO,00180,Costa,17.0,544640.0,9471180.0,-80.59745,-4.78417,65.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00286,Sierra,17.0,639322.0,9500523.0,-79.74417,-4.51774,1956.0
200207,2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00372,Costa,17.0,616617.0,9483306.0,-79.94858,-4.6738,1442.0
200207,2018.0,20,PIURA,02,AYABACA,07,PAIMAS,00368,Costa,17.0,611904.0,9489428.0,-79.99114,-4.61849,602.0
200208,2018.0,20,PIURA,02,AYABACA,08,SAPILLICA,00379,Costa,17.0,608597.0,9472405.0,-80.02074,-4.77251,1292.0
200209,2018.0,20,PIURA,02,AYABACA,09,SICCHEZ,00284,Costa,17.0,637400.0,9492726.0,-79.76138,-4.5883,1755.0
200210,2018.0,20,PIURA,02,AYABACA,10,SUYO,00259,Costa,17.0,603029.0,9498547.0,-80.07126,-4.53611,377.0
200210,2018.0,20,PIURA,02,AYABACA,10,SUYO,00258,Costa,17.0,601517.0,9500688.0,-80.08491,-4.51676,655.0
200210,2018.0,20,PIURA,02,AYABACA,10,SUYO,00266,Costa,17.0,621276.0,9506921.0,-79.90691,-4.46013,573.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00340,Sierra,17.0,648344.0,9468811.0,-79.66232,-4.80441,1855.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00331,Sierra,17.0,667189.0,9484251.0,-79.49273,-4.66442,2747.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00339,Sierra,17.0,660744.0,9467093.0,-79.55049,-4.81972,1911.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00313,Sierra,17.0,643779.0,9486679.0,-79.70378,-4.64288,2401.0
200201,2018.0,20,PIURA,02,AYABACA,01,AYABACA,00291,Sierra,17.0,662678.0,9497293.0,-79.53363,-4.54656,1341.0
200114,2018.0,20,PIURA,01,PIURA,14,TAMBO GRANDE,00972,Costa,17.0,579962.0,9473077.0,-80.27894,-4.76675,186.0
200111,2018.0,20,PIURA,01,PIURA,11,LAS LOMAS,00945,Costa,17.0,598907.0,9476767.0,-80.10816,-4.73317,486.0
210101,2018.0,21,PUNO,01,PUNO,01,PUNO,17942,Sierra,19.0,399073.0,8244346.0,-69.94271,-15.87787,3882.0
210102,2018.0,21,PUNO,01,PUNO,02,ACORA,18010,Sierra,19.0,417390.0,8226897.0,-69.77224,-16.03628,4122.0
210102,2018.0,21,PUNO,01,PUNO,02,ACORA,17991,Sierra,19.0,429790.0,8230362.0,-69.65623,-16.00535,3824.0
210102,2018.0,21,PUNO,01,PUNO,02,ACORA,17980,Sierra,19.0,427505.0,8234756.0,-69.67745,-15.96556,3871.0
210108,2018.0,21,PUNO,01,PUNO,08,HUATA,17845,Sierra,19.0,393571.0,8269632.0,-69.99299,-15.64908,3821.0
210110,2018.0,21,PUNO,01,PUNO,10,PAUCARCOLLA,17806,Sierra,19.0,387287.0,8260840.0,-70.05201,-15.72828,3820.0
210111,2018.0,21,PUNO,01,PUNO,11,PICHACANI,17964,Sierra,19.0,391713.0,8213301.0,-70.01286,-16.15818,3923.0
210105,2018.0,21,PUNO,01,PUNO,05,CAPACHICA,17878,Sierra,19.0,413028.0,8267573.0,-69.81153,-15.66844,3895.0
210112,2018.0,21,PUNO,01,PUNO,12,PLATERIA,17896,Sierra,19.0,416483.0,8249496.0,-69.77992,-15.83197,3939.0
210113,2018.0,21,PUNO,01,PUNO,13,SAN ANTONIO,17954,Sierra,19.0,353627.0,8212759.0,-70.36907,-16.16109,4664.0
210104,2018.0,21,PUNO,01,PUNO,04,ATUNCOLLA,17796,Sierra,19.0,378500.0,8262365.0,-70.13394,-15.71408,3853.0
210102,2018.0,21,PUNO,01,PUNO,02,ACORA,17970,Sierra,19.0,424996.0,8240864.0,-69.7007,-15.91027,3826.0
210106,2018.0,21,PUNO,01,PUNO,06,CHUCUITO,17925,Sierra,19.0,404360.0,8241151.0,-69.89346,-15.90697,3868.0
210201,2018.0,21,PUNO,02,AZANGARO,01,AZANGARO,17132,Sierra,19.0,375791.0,8351325.0,-70.15481,-14.90983,3868.0
210201,2018.0,21,PUNO,02,AZANGARO,01,AZANGARO,17121,Sierra,19.0,382144.0,8367648.0,-70.095,-14.76257,4048.0
210203,2018.0,21,PUNO,02,AZANGARO,03,ARAPA,17195,Sierra,19.0,380948.0,8320618.0,-70.1083,-15.18764,3844.0
210203,2018.0,21,PUNO,02,AZANGARO,03,ARAPA,17194,Sierra,19.0,379079.0,8324104.0,-70.12553,-15.15605,3823.0
210205,2018.0,21,PUNO,02,AZANGARO,05,CAMINACA,17257,Sierra,19.0,380848.0,8308659.0,-70.10979,-15.29574,3842.0
210206,2018.0,21,PUNO,02,AZANGARO,06,CHUPA,17207,Sierra,19.0,396314.0,8326241.0,-69.96504,-15.13747,4010.0
210206,2018.0,21,PUNO,02,AZANGARO,06,CHUPA,17200,Sierra,19.0,394294.0,8337882.0,-69.98335,-15.03216,4053.0
210207,2018.0,21,PUNO,02,AZANGARO,07,JOSE DOMINGO CHOQUEHUANCA,17110,Sierra,19.0,359712.0,8341004.0,-70.30483,-15.00232,3968.0
210208,2018.0,21,PUNO,02,AZANGARO,08,MU┬ÑANI,17057,Sierra,19.0,405171.0,8369639.0,-69.88101,-14.74548,4067.0
210209,2018.0,21,PUNO,02,AZANGARO,09,POTONI,17047,Sierra,19.0,393065.0,8404935.0,-69.99204,-14.42594,4302.0
210210,2018.0,21,PUNO,02,AZANGARO,10,SAMAN,17242,Sierra,19.0,388467.0,8311197.0,-70.03873,-15.27314,3830.0
210210,2018.0,21,PUNO,02,AZANGARO,10,SAMAN,17235,Sierra,19.0,400807.0,8316933.0,-69.92359,-15.22179,3818.0
210212,2018.0,21,PUNO,02,AZANGARO,12,SAN JOSE,17067,Sierra,19.0,362879.0,8368347.0,-70.27393,-14.75533,4029.0
210213,2018.0,21,PUNO,02,AZANGARO,13,SAN JUAN DE SALINAS,17143,Sierra,19.0,383498.0,8341301.0,-70.08361,-15.00079,3942.0
210214,2018.0,21,PUNO,02,AZANGARO,14,SANTIAGO DE PUPUJA,17153,Sierra,19.0,370221.0,8333387.0,-70.20749,-15.07171,3955.0
210303,2018.0,21,PUNO,03,CARABAYA,03,AYAPATA,16837,Sierra,19.0,364626.0,8522407.0,-70.25012,-13.36275,800.0
210306,2018.0,21,PUNO,03,CARABAYA,06,CRUCERO,16885,Sierra,19.0,389025.0,8417638.0,-70.02898,-14.31095,4348.0
210307,2018.0,21,PUNO,03,CARABAYA,07,ITUATA,16863,Sierra,19.0,364000.0,8470389.0,-70.25837,-13.83297,3867.0
210308,2018.0,21,PUNO,03,CARABAYA,08,OLLACHEA,16823,Sierra,19.0,315652.0,8486212.0,-70.70457,-13.68726,4543.0
210308,2018.0,21,PUNO,03,CARABAYA,08,OLLACHEA,16822,Sierra,19.0,318419.0,8488836.0,-70.67882,-13.66372,4465.0
210309,2018.0,21,PUNO,03,CARABAYA,09,SAN GABAN,16831,Selva,19.0,339581.0,8501476.0,-70.4825,-13.55071,2156.0
210301,2018.0,21,PUNO,03,CARABAYA,01,MACUSANI,16868,Sierra,19.0,351613.0,8441915.0,-70.37449,-14.08975,4407.0
210304,2018.0,21,PUNO,03,CARABAYA,04,COASA,16850,Sierra,19.0,400166.0,8458863.0,-69.92419,-13.93867,4025.0
210309,2018.0,21,PUNO,03,CARABAYA,09,SAN GABAN,16833,Selva,19.0,348175.0,8495076.0,-70.40344,-13.60902,3017.0
210406,2018.0,21,PUNO,04,CHUCUITO,06,POMATA,18274,Sierra,19.0,473084.0,8187001.0,-69.25207,-16.39819,3934.0
210406,2018.0,21,PUNO,04,CHUCUITO,06,POMATA,18266,Sierra,19.0,475708.0,8187935.0,-69.22749,-16.38978,3843.0
210405,2018.0,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,Sierra,19.0,456395.0,8144395.0,-69.40918,-16.78309,4249.0
210405,2018.0,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,Sierra,19.0,462745.0,8130490.0,-69.34983,-16.9089,4016.0
210407,2018.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18316,Sierra,19.0,480603.0,8179010.0,-69.18172,-16.47051,3831.0
210407,2018.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18319,Sierra,19.0,477286.0,8180063.0,-69.21279,-16.46095,3839.0
210407,2018.0,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,Sierra,19.0,488230.0,8185803.0,-69.11024,-16.40915,4052.0
210401,2018.0,21,PUNO,04,CHUCUITO,01,JULI,18220,Sierra,19.0,448641.0,8203489.0,-69.48063,-16.24875,3850.0
210401,2018.0,21,PUNO,04,CHUCUITO,01,JULI,18241,Sierra,19.0,459364.0,8200184.0,-69.38034,-16.27883,4145.0
210401,2018.0,21,PUNO,04,CHUCUITO,01,JULI,18217,Sierra,19.0,452520.0,8206141.0,-69.44427,-16.22486,4224.0
210401,2018.0,21,PUNO,04,CHUCUITO,01,JULI,18232,Sierra,19.0,450117.0,8185707.0,-69.46719,-16.40953,3946.0
210504,2018.0,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,Sierra,19.0,400420.0,8153615.0,-69.934,-16.69805,5033.0
210502,2018.0,21,PUNO,05,EL COLLAO,02,CAPAZO,18193,Sierra,19.0,427209.0,8095005.0,-69.68467,-17.2288,4466.0
210501,2018.0,21,PUNO,05,EL COLLAO,01,ILAVE,18123,Sierra,19.0,428656.0,8195967.0,-69.66786,-16.31624,3923.0
210501,2018.0,21,PUNO,05,EL COLLAO,01,ILAVE,18103,Sierra,19.0,429223.0,8211841.0,-69.66208,-16.17276,4034.0
210501,2018.0,21,PUNO,05,EL COLLAO,01,ILAVE,18050,Sierra,19.0,441588.0,8229483.0,-69.54598,-16.01361,3823.0
210501,2018.0,21,PUNO,05,EL COLLAO,01,ILAVE,18046,Sierra,19.0,437225.0,8231738.0,-69.5867,-15.99311,3821.0
210501,2018.0,21,PUNO,05,EL COLLAO,01,ILAVE,18044,Sierra,19.0,441725.0,8232452.0,-69.54462,-15.98677,3820.0
210505,2018.0,21,PUNO,05,EL COLLAO,05,CONDURIRI,18165,Sierra,19.0,422657.0,8167095.0,-69.72499,-16.57703,3976.0
210505,2018.0,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,Sierra,19.0,425095.0,8171508.0,-69.70199,-16.53722,4255.0
210501,2018.0,21,PUNO,05,EL COLLAO,01,ILAVE,18099,Sierra,19.0,427166.0,8215230.0,-69.68121,-16.14207,3936.0
210505,2018.0,21,PUNO,05,EL COLLAO,05,CONDURIRI,18167,Sierra,19.0,428191.0,8178913.0,-69.67275,-16.47038,4212.0
210606,2018.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17539,Sierra,19.0,439340.0,8317160.0,-69.56482,-15.22093,3924.0
210601,2018.0,21,PUNO,06,HUANCANE,01,HUANCANE,17647,Sierra,19.0,418081.0,8311699.0,-69.76293,-15.2697,3885.0
210601,2018.0,21,PUNO,06,HUANCANE,01,HUANCANE,17631,Sierra,19.0,417250.0,8313170.0,-69.77062,-15.25639,3827.0
210601,2018.0,21,PUNO,06,HUANCANE,01,HUANCANE,17614,Sierra,19.0,414108.0,8321269.0,-69.7996,-15.18306,3839.0
210804,2018.0,21,PUNO,08,MELGAR,04,LLALLI,17362,Sierra,19.0,290554.0,8346029.0,-70.94745,-14.95232,4161.0
210806,2018.0,21,PUNO,08,MELGAR,06,NU├æOA,17299,Sierra,19.0,320736.0,8392054.0,-70.66374,-14.53858,4156.0
210809,2018.0,21,PUNO,08,MELGAR,09,UMACHIRI,17353,Sierra,19.0,306875.0,8353362.0,-70.79519,-14.8873,3936.0
210903,2018.0,21,PUNO,09,MOHO,03,HUAYRAPATA,17706,Sierra,19.0,457978.0,8309123.0,-69.39141,-15.29396,4195.0
210901,2018.0,21,PUNO,09,MOHO,01,MOHO,17726,Sierra,19.0,448625.0,8301383.0,-69.47869,-15.36376,3857.0
211001,2018.0,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17006,Sierra,19.0,408868.0,8364309.0,-69.84684,-14.79379,4091.0
211001,2018.0,21,PUNO,10,SAN ANTONIO DE PUTINA,01,PUTINA,17005,Sierra,19.0,410722.0,8388531.0,-69.8288,-14.57488,4593.0
211102,2018.0,21,PUNO,11,SAN ROMAN,02,CABANA,17496,Sierra,19.0,358284.0,8264227.0,-70.32247,-15.69619,3858.0
211104,2018.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17482,Sierra,19.0,384271.0,8275068.0,-70.07949,-15.59953,3823.0
211104,2018.0,21,PUNO,11,SAN ROMAN,04,CARACOTO,17477,Sierra,19.0,389446.0,8284417.0,-70.0308,-15.51526,3827.0
211204,2018.0,21,PUNO,12,SANDIA,04,PATAMBUCO,16959,Sierra,19.0,428919.0,8406775.0,-69.65938,-14.41047,4171.0
211205,2018.0,21,PUNO,12,SANDIA,05,PHARA,16950,Sierra,19.0,434966.0,8437643.0,-69.60255,-14.13153,3482.0
211207,2018.0,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,Selva,19.0,490069.0,8427920.0,-69.09205,-14.22019,1783.0
210607,2018.0,21,PUNO,06,HUANCANE,07,TARACO,17654,Sierra,19.0,408341.0,8309956.0,-69.8537,-15.28514,3824.0
210607,2018.0,21,PUNO,06,HUANCANE,07,TARACO,17660,Sierra,19.0,398041.0,8313151.0,-69.94949,-15.25587,3820.0
210608,2018.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17587,Sierra,19.0,429897.0,8312383.0,-69.65287,-15.26388,3946.0
210608,2018.0,21,PUNO,06,HUANCANE,08,VILQUE CHICO,17576,Sierra,19.0,427270.0,8315247.0,-69.67725,-15.23791,3970.0
210605,2018.0,21,PUNO,06,HUANCANE,05,PUSI,17698,Sierra,19.0,399490.0,8289771.0,-69.93694,-15.46728,4135.0
210605,2018.0,21,PUNO,06,HUANCANE,05,PUSI,17690,Sierra,19.0,394375.0,8295911.0,-69.98436,-15.41156,4043.0
210606,2018.0,21,PUNO,06,HUANCANE,06,ROSASPATA,17546,Sierra,19.0,443165.0,8314284.0,-69.52927,-15.24701,3988.0
210707,2018.0,21,PUNO,07,LAMPA,07,PARATIA,17423,Sierra,19.0,307046.0,8284875.0,-70.79884,-15.5062,4680.0
210601,2018.0,21,PUNO,06,HUANCANE,01,HUANCANE,17609,Sierra,19.0,415133.0,8325528.0,-69.78992,-15.14459,3843.0
210601,2018.0,21,PUNO,06,HUANCANE,01,HUANCANE,17592,Sierra,19.0,419028.0,8329095.0,-69.75355,-15.11247,4049.0
210601,2018.0,21,PUNO,06,HUANCANE,01,HUANCANE,17595,Sierra,19.0,411539.0,8330153.0,-69.8232,-15.10266,3862.0
210708,2018.0,21,PUNO,07,LAMPA,08,PUCARA,17376,Sierra,19.0,342214.0,8346301.0,-70.46722,-14.95345,3883.0
210703,2018.0,21,PUNO,07,LAMPA,03,CALAPUJA,17396,Sierra,19.0,370454.0,8303753.0,-70.20685,-15.33958,3846.0
211209,2018.0,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16948,Selva,19.0,472073.0,8429265.0,-69.25884,-14.2079,1748.0
211209,2018.0,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16936,Selva,19.0,464118.0,8437817.0,-69.33245,-14.13049,2390.0
211209,2018.0,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16937,Selva,19.0,469213.0,8443244.0,-69.28519,-14.08147,1901.0
211209,2018.0,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16939,Selva,19.0,472038.0,8449147.0,-69.25896,-14.02813,1702.0
211209,2018.0,21,PUNO,12,SANDIA,09,ALTO INAMBARI,16935,Selva,19.0,461052.0,8446730.0,-69.36073,-14.04985,1886.0
211210,2018.0,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,Selva,19.0,493756.0,8441160.0,-69.05785,-14.10048,1424.0
