ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,TipoMuestra,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P410AA,P410AB,P410AE,OMICAP400A
2014.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10752,00031,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00073,2,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,3.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,05,POZUZO,10753,00126,5,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,2.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10755,00009,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10756,00090,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10757,00029,5,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10758,00027,10,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10758,00068,11,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10758,00084,12,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10759,00082,13,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10762,00038,14,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,08,CONSTITUCION,10773,00029,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,08,CONSTITUCION,10780,00027,2,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,06,PUERTO BERMUDEZ,10794,00032,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,06,PUERTO BERMUDEZ,10794,00070,2,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,06,PUERTO BERMUDEZ,10796,00047,3,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,01,OXAPAMPA,10835,00071,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,01,OXAPAMPA,10835,00071,1,GRANJAS Y ESTABLOS,Muestral,Completa,SELVA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10866,00045,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,manantial,00
2014.0,19,PASCO,03,OXAPAMPA,02,CHONTABAMBA,10866,00050,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,manantial,00
2014.0,12,JUNÍN,08,YAULI,07,SANTA BARBARA DE CARHUACAYAN,10870,00127,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,35.0,Red pública,00
2014.0,12,JUNÍN,08,YAULI,01,LA OROYA,10876,00115,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,30.0,Río/riachuelo,00
2014.0,12,JUNÍN,08,YAULI,02,CHACAPALPA,10878,00092,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,6.0,Red pública,00
2014.0,12,JUNÍN,08,YAULI,03,HUAY-HUAY,10880,00128,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,4.0,Red pública,00
2014.0,12,JUNÍN,07,TARMA,08,SAN PEDRO DE CAJAS,10919,00060,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,manantial,00
2014.0,12,JUNÍN,07,TARMA,07,PALCAMAYO,10958,00098,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,manantial,00
2014.0,12,JUNÍN,07,TARMA,05,LA UNION,10959,00123,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,12,JUNÍN,03,CHANCHAMAYO,01,CHANCHAMAYO,11064,00058,2,GRANJAS AVÍCOLAS,Censal,Completa,SELVA,,1.1649485,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,30.0,Pozo,00
2014.0,12,JUNÍN,04,JAUJA,07,EL MANTARO,11506,00058,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,12,JUNÍN,04,JAUJA,07,EL MANTARO,11506,00058,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,20.0,Red pública,00
2014.0,12,JUNÍN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11677,00098,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,6.0,Río/riachuelo,00
2014.0,12,JUNÍN,02,CONCEPCION,10,MATAHUASI,11694,00032,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,7.0,Río/riachuelo,00
2014.0,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11720,00126,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Río/riachuelo,00
2014.0,12,JUNÍN,09,CHUPACA,04,HUACHAC,11773,00128,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,2.0,Red pública,00
2014.0,12,JUNÍN,09,CHUPACA,08,TRES DE DICIEMBRE,11809,00037,1,GRANJAS AVÍCOLAS,Muestral,Completa,SIERRA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Red pública,00
2014.0,12,JUNÍN,09,CHUPACA,08,TRES DE DICIEMBRE,11810,00082,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,15.0,Red pública,00
2014.0,12,JUNÍN,09,CHUPACA,08,TRES DE DICIEMBRE,11811,00056,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Red pública,00
2014.0,12,JUNÍN,09,CHUPACA,09,YANACANCHA,11846,00081,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Río/riachuelo,00
2014.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,00053,1,GRANJAS Y ESTABLOS,Censal,Completa,SIERRA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,4.0,Pozo,00
2014.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11898,00005,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,3.0,Río/riachuelo,00
2014.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11898,00029,3,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,5.0,Red pública,00
2014.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11899,00117,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Establo lechero,5.0,Río/riachuelo,00
2014.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11899,00117,4,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,Río/riachuelo,00
2014.0,12,JUNÍN,01,HUANCAYO,19,HUANCAN,11930,00115,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,7.0,Río/riachuelo,00
2014.0,12,JUNÍN,01,HUANCAYO,08,CHONGOS ALTO,11997,00100,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,10.0,Pozo,00
2014.0,15,LIMA,02,BARRANCA,02,PARAMONGA,12001,00105,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,15,LIMA,02,BARRANCA,02,PARAMONGA,12001,00113,2,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,1.0,Red pública,00
2014.0,15,LIMA,02,BARRANCA,02,PARAMONGA,12002,00151,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,54.0,Pozo,00
2014.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,24.0,Pozo,00
2014.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12011,00080,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,9.0,Red pública,00
2014.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12011,00080,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,1.0,Red pública,00
2014.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12011,00108,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,11.0,Pozo,00
2014.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12013,00131,4,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Red pública,00
2014.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12014,00072,5,EMPRESAS,Censal,Completa,COSTA,,1.2574257,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,52.0,manantial,00
2014.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12027,00098,1,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,6.0,Red pública,00
2014.0,15,LIMA,02,BARRANCA,04,SUPE,12035,00103,3,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,7.0,Pozo,00
2014.0,15,LIMA,09,OYON,01,OYON,12078,00123,1,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,15,LIMA,09,OYON,01,OYON,12080,00152,2,GRANJAS Y ESTABLOS,Muestral,Completa,SIERRA,,4.6491935,Grandes productores/as agropecuarios/as,pase,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00075,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,70.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00114,8,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,9.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,12,VEGUETA,12087,00142,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,1.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00086,4,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,8.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,12,VEGUETA,12089,00103,5,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,62.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,12,VEGUETA,12090,00115,7,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,8.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00034,1,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,20.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00054,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Establo lechero?,Pase,Pase,Pase,Pase,Establo lechero,10.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00054,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Granja de cuyes?,Pase,Granja de cuyes,2.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12122,00054,2,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,1.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,10,SANTA MARIA,12127,00121,3,GRANJAS Y ESTABLOS,Muestral,Completa,COSTA,,4.6491935,Grandes productores/as agropecuarios/as,Agrícola,Pecuaria,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Centro de engorde vacuno,1.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,granja avícola de pavos de engorde,31.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,475.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12132,00058,2,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de reproductores padre de engorde,96.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00040,3,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,23.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00067,4,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,12.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00068,5,GRANJAS Y ESTABLOS,Censal,Completa,COSTA,,1.0804598,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Granja porcina?,Pase,Pase,Granja porcina,56.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12134,00075,6,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,6.0,Río/riachuelo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00092,7,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,10.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00093,8,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,26.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00101,9,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,10.0,Cisterna,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00102,10,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,70.0,manantial,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00103,11,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,10.0,Cisterna,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00104,12,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,7.0,Cisterna,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00106,13,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,48.0,Cisterna,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00141,14,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,16.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00143,15,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,46.0,Cisterna,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00144,16,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,6.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12136,00189,17,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,10.0,Cisterna,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00067,20,GRANJAS AVÍCOLAS,Muestral,Completa,COSTA,,5.5106383,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de gallina de postura,3.0,Pozo,00
2014.0,15,LIMA,08,HUAURA,01,HUACHO,12137,00077,22,GRANJAS AVÍCOLAS,Censal,Completa,COSTA,,1.1649485,Grandes productores/as agropecuarios/as,pase,Pecuaria,Pase,Pase,Pase,Pase,Granja avícola?,Granja avícola de pollo de engorde,18.0,Pozo,00
