ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00020,4,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,668.0,00,KILOGRAMO,12.0,1.0,650.0,00,12.0,00,7800.0,12.0,18.0,00,0.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00034,5,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,887.0,00,KILOGRAMO,12.0,1.0,875.0,00,12.0,00,10500.0,12.0,9.0,00,3.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00039,6,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,712.0,00,KILOGRAMO,12.0,1.0,672.0,00,13.0,00,8736.0,13.0,30.0,00,10.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00042,7,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1050.0,00,KILOGRAMO,12.0,1.0,1006.0,00,12.0,00,12072.0,12.0,26.0,00,18.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00053,9,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1493.0,00,KILOGRAMO,12.0,1.0,1400.0,00,12.0,00,16800.0,12.0,43.0,00,50.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00073,10,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,720.0,00,KILOGRAMO,12.0,1.0,500.0,00,12.0,00,6000.0,12.0,220.0,00,0.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00085,12,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2231.0,00,KILOGRAMO,12.0,1.0,2187.0,00,11.0,00,24057.0,11.0,44.0,00,0.0,00,
2022.0,15,LIMA,04,CANTA,05,LACHAQUI,12260,00126,15,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2750.0,00,KILOGRAMO,12.0,1.0,2625.0,00,10.0,00,26250.0,10.0,88.0,00,37.0,00,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00039,5,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,3,3,1.0,QUESO,4208.0,360.0,00,KILOGRAMO,12.0,1.0,360.0,00,12.0,00,4320.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,01,LIMA,06,CARABAYLLO,12276,00055,7,Completa,Costa,Costa Centro,56.56015037593984,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,1755.0,00,KILOGRAMO,12.0,1.0,1703.0,00,12.0,00,20436.0,12.0,52.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,01,MATUCANA,12346,00048,3,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,285.0,00,KILOGRAMO,12.0,1.0,207.0,00,10.0,00,2070.0,10.0,60.0,00,18.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,01,MATUCANA,12346,00051,5,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,508.0,00,KILOGRAMO,12.0,1.0,470.0,00,10.0,00,4700.0,10.0,20.0,00,18.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,01,MATUCANA,12346,00058,7,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,344.0,00,KILOGRAMO,12.0,1.0,320.0,00,10.0,00,3200.0,10.0,20.0,00,4.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,01,MATUCANA,12346,00093,10,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,883.0,00,KILOGRAMO,12.0,1.0,860.0,00,11.0,00,9460.0,11.0,20.0,00,3.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,02,ANTIOQUIA,12380,00129,15,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,,1.0,CHARQUI,4211.0,40.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,10.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12397,00059,7,Completa,Sierra,Sierra Centro,70.63111111111112,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,168.0,00,KILOGRAMO,12.0,1.0,168.0,00,10.0,00,1680.0,10.0,0.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12397,00154,14,Completa,Sierra,Sierra Centro,70.63111111111112,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,168.0,00,KILOGRAMO,12.0,1.0,168.0,00,10.0,00,1680.0,10.0,0.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12397,00156,15,Completa,Sierra,Sierra Centro,70.63111111111112,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,32.0,00,KILOGRAMO,12.0,1.0,30.0,00,10.0,00,300.0,10.0,2.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,21,SAN LORENZO DE QUINTI,12405,00031,4,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,70.0,00,KILOGRAMO,12.0,1.0,60.0,00,8.0,00,480.0,8.0,10.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,21,SAN LORENZO DE QUINTI,12405,00053,8,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,150.0,00,KILOGRAMO,12.0,1.0,130.0,00,9.0,00,1170.0,9.0,20.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,21,SAN LORENZO DE QUINTI,12405,00061,9,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,900.0,00,KILOGRAMO,12.0,1.0,850.0,00,9.0,00,7650.0,9.0,50.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,21,SAN LORENZO DE QUINTI,12405,00073,10,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2,,1.0,CHARQUI,4211.0,30.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,30.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,21,SAN LORENZO DE QUINTI,12405,00090,14,Completa,Sierra,Sierra Centro,81.49743589743589,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,820.0,00,KILOGRAMO,12.0,1.0,780.0,00,10.0,00,7800.0,10.0,40.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,26,SANGALLAYA,12413,00082,11,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,2400.0,00,KILOGRAMO,12.0,1.0,2400.0,00,8.0,00,19200.0,8.0,0.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,26,SANGALLAYA,12413,00088,12,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1800.0,00,KILOGRAMO,12.0,1.0,1800.0,00,9.0,50,17100.0,9.5,0.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,26,SANGALLAYA,12413,00089,13,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,12.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,12.0,00,0.0,00,
2022.0,15,LIMA,07,HUAROCHIRI,26,SANGALLAYA,12413,00112,15,Completa,Sierra,Sierra Centro,70.63111111111111,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,6750.0,00,KILOGRAMO,12.0,1.0,6750.0,00,9.0,00,60750.0,9.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,04,AYAVIRI,12430,00001,1,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,400.0,00,KILOGRAMO,12.0,1.0,340.0,00,10.0,00,3400.0,10.0,30.0,00,30.0,00,
2022.0,15,LIMA,10,YAUYOS,04,AYAVIRI,12430,00015,3,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1341.0,00,KILOGRAMO,12.0,1.0,1291.0,00,10.0,00,12910.0,10.0,10.0,00,40.0,00,
2022.0,15,LIMA,10,YAUYOS,04,AYAVIRI,12430,00024,6,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,125.0,00,KILOGRAMO,12.0,1.0,77.0,00,10.0,00,770.0,10.0,36.0,00,12.0,00,
2022.0,15,LIMA,10,YAUYOS,04,AYAVIRI,12430,00033,7,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1833.0,00,KILOGRAMO,12.0,1.0,1784.0,00,11.0,00,19624.0,11.0,26.0,00,23.0,00,
2022.0,15,LIMA,10,YAUYOS,04,AYAVIRI,12430,00090,10,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,88.0,00,KILOGRAMO,12.0,1.0,80.0,00,10.0,00,800.0,10.0,8.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,04,AYAVIRI,12430,00162,13,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,1918.0,00,KILOGRAMO,12.0,1.0,1786.0,00,10.0,00,17860.0,10.0,12.0,00,120.0,00,
2022.0,15,LIMA,10,YAUYOS,25,QUINOCAY,12439,00035,6,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1,1,1.0,QUESO,4208.0,900.0,00,KILOGRAMO,12.0,1.0,860.0,00,13.0,00,11180.0,13.0,30.0,00,10.0,00,
2022.0,15,LIMA,10,YAUYOS,25,QUINOCAY,12439,00064,11,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,90.0,00,KILOGRAMO,12.0,1.0,90.0,00,9.0,00,810.0,9.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,25,QUINOCAY,12439,00104,14,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,40.0,00,KILOGRAMO,12.0,1.0,40.0,00,9.0,00,360.0,9.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,18,LARAOS,12456,00090,7,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,4.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,4.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,18,LARAOS,12456,00117,9,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12.0,1.0,5.0,00,15.0,00,75.0,15.0,5.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,18,LARAOS,12456,00129,11,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,KILOGRAMO,12.0,1.0,5.0,00,15.0,00,75.0,15.0,4.0,00,1.0,00,
2022.0,15,LIMA,10,YAUYOS,23,PUTINZA,12464,00020,4,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,53.0,00,KILOGRAMO,12.0,1.0,20.0,00,15.0,00,300.0,15.0,18.0,00,15.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00015,1,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,108.0,00,KILOGRAMO,12.0,1.0,40.0,00,12.0,00,480.0,12.0,68.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00016,2,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,168.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,168.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00049,6,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,23.0,00,KILOGRAMO,12.0,1.0,23.0,00,12.0,00,276.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00062,9,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,70.0,00,KILOGRAMO,12.0,1.0,65.0,00,15.0,00,975.0,15.0,5.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00073,11,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,270.0,00,KILOGRAMO,12.0,1.0,250.0,00,12.0,00,3000.0,12.0,20.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00077,12,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,180.0,00,KILOGRAMO,12.0,1.0,180.0,00,12.0,00,2160.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00078,13,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,72.0,00,KILOGRAMO,12.0,1.0,62.0,00,12.0,00,744.0,12.0,10.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,19,LINCHA,12472,00094,14,Completa,Sierra,Sierra Centro,75.67619047619047,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,190.0,00,KILOGRAMO,12.0,1.0,150.0,00,12.0,00,1800.0,12.0,40.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,09,CHOCOS,12481,00034,8,Completa,Sierra,Sierra Centro,75.67619047619048,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,90.0,00,KILOGRAMO,12.0,1.0,90.0,00,12.0,00,1080.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,09,CHOCOS,12481,00036,10,Completa,Sierra,Sierra Centro,75.67619047619048,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,50.0,00,KILOGRAMO,12.0,1.0,50.0,00,12.0,00,600.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,09,CHOCOS,12481,00039,11,Completa,Sierra,Sierra Centro,75.67619047619048,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,54.0,00,KILOGRAMO,12.0,1.0,54.0,00,12.0,00,648.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,09,CHOCOS,12481,00049,12,Completa,Sierra,Sierra Centro,75.67619047619048,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,180.0,00,KILOGRAMO,12.0,1.0,180.0,00,12.0,00,2160.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,09,CHOCOS,12481,00062,13,Completa,Sierra,Sierra Centro,75.67619047619048,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,261.0,00,KILOGRAMO,12.0,1.0,261.0,00,8.0,55,2232.0,8.55,0.0,00,0.0,00,
2022.0,15,LIMA,10,YAUYOS,09,CHOCOS,12481,00068,14,Completa,Sierra,Sierra Centro,75.67619047619048,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,60.0,00,KILOGRAMO,12.0,1.0,60.0,00,8.0,00,480.0,8.0,0.0,00,0.0,00,
2022.0,15,LIMA,05,CAÑETE,12,QUILMANA,12537,00026,2,Completa,Costa,Costa Centro,56.56015037593985,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,3,3,1.0,QUESO,4208.0,180.0,00,KILOGRAMO,12.0,1.0,180.0,00,12.0,00,2160.0,12.0,0.0,00,0.0,00,
2022.0,15,LIMA,05,CAÑETE,07,IMPERIAL,12550,00042,6,Completa,Costa,Costa Centro,60.910931174089065,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,10.0,00,MOLDE,41.0,1.0,0.0,00,,,,,10.0,00,0.0,00,
2022.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12569,00065,10,Completa,Costa,Costa Centro,52.78947368421053,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,100.0,00,KILOGRAMO,12.0,1.0,70.0,00,15.0,00,1050.0,15.0,20.0,00,10.0,00,
2022.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12634,00025,4,Completa,Costa,Costa Centro,29.34555984555985,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,810.0,00,KILOGRAMO,12.0,1.0,800.0,00,9.0,00,7200.0,9.0,10.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,03,CHAVIN,12652,00021,1,Completa,Sierra,Sierra Centro,15.818181818181817,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,120.0,00,KILOGRAMO,12.0,1.0,100.0,00,9.0,00,900.0,9.0,20.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,03,CHAVIN,12652,00037,2,Completa,Sierra,Sierra Centro,15.818181818181817,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,160.0,00,KILOGRAMO,12.0,1.0,100.0,00,9.0,00,900.0,9.0,60.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,03,CHAVIN,12652,00067,7,Completa,Sierra,Sierra Centro,15.818181818181817,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,250.0,00,KILOGRAMO,12.0,1.0,200.0,00,10.0,00,2000.0,10.0,50.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,03,CHAVIN,12652,00071,8,Completa,Sierra,Sierra Centro,15.818181818181817,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,300.0,00,KILOGRAMO,12.0,1.0,280.0,00,8.0,00,2240.0,8.0,20.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,03,CHAVIN,12652,00083,9,Completa,Sierra,Sierra Centro,15.818181818181817,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,20.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,20.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,03,CHAVIN,12652,00177,14,Completa,Sierra,Sierra Centro,15.818181818181817,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,70.0,00,KILOGRAMO,12.0,1.0,50.0,00,25.0,00,1250.0,25.0,20.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00002,1,Completa,Sierra,Sierra Centro,12.6,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,200.0,00,KILOGRAMO,12.0,1.0,150.0,00,10.0,00,1500.0,10.0,50.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00006,3,Completa,Sierra,Sierra Centro,12.6,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,190.0,00,KILOGRAMO,12.0,1.0,150.0,00,10.0,00,1500.0,10.0,40.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00020,5,Completa,Sierra,Sierra Centro,12.6,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,327.0,00,KILOGRAMO,12.0,1.0,300.0,00,10.0,00,3000.0,10.0,27.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00028,6,Completa,Sierra,Sierra Centro,12.6,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,78.0,00,KILOGRAMO,12.0,1.0,0.0,00,,,,,78.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00036,7,Completa,Sierra,Sierra Centro,12.6,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,90.0,00,KILOGRAMO,12.0,1.0,70.0,00,10.0,00,700.0,10.0,20.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00038,8,Completa,Sierra,Sierra Centro,12.6,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,30.0,00,KILOGRAMO,12.0,1.0,20.0,00,10.0,00,200.0,10.0,10.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00009,3,Completa,Sierra,Sierra Centro,10.92,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,500.0,00,KILOGRAMO,12.0,1.0,500.0,00,13.0,00,6500.0,13.0,0.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00026,5,Completa,Sierra,Sierra Centro,10.92,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,"1,3","1,3",1.0,QUESO,4208.0,524.0,00,KILOGRAMO,12.0,1.0,500.0,00,13.0,00,6500.0,13.0,24.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00029,6,Completa,Sierra,Sierra Centro,10.92,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,500.0,00,KILOGRAMO,12.0,1.0,500.0,00,14.0,00,7000.0,14.0,0.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00044,7,Completa,Sierra,Sierra Centro,10.92,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1,1,1.0,QUESO,4208.0,400.0,00,KILOGRAMO,12.0,1.0,400.0,00,12.0,00,4800.0,12.0,0.0,00,0.0,00,
2022.0,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00093,14,Completa,Sierra,Sierra Centro,10.92,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3,3,1.0,QUESO,4208.0,200.0,00,KILOGRAMO,12.0,1.0,200.0,00,12.0,00,2400.0,12.0,0.0,00,0.0,00,
