ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2017.0,01,AMAZONAS,01,CHACHAPOYAS,14,MOLINOPAMPA,05499,00145,12,,Completa,SIERRA,Sierra Norte,27.651428571428568,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,14,MOLINOPAMPA,05499,00154,13,,Completa,SIERRA,Sierra Norte,27.651428571428568,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3.0,000,SACO,19.0,30.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00005,1,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2000.0,000,KILO,12.0,1.0,0.0,000,,,,2000.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00030,3,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,64.0,000,TERCIO,20.0,12.0,0.0,000,,,,64.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00031,4,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,200.0,000,KILO,12.0,1.0,0.0,000,,,,200.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00046,6,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,100.0,000,UNIDAD,24.0,0.02,0.0,000,,,,100.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00072,9,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,1.0,000,TONELADA,22.0,1000.0,0.0,000,,,,0.0,000,1.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00103,11,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,2.0,000,TONELADA,22.0,1000.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05504,00128,14,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,10.0,000,TONELADA,22.0,1000.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05505,00122,9,,Completa,SIERRA,Sierra Norte,29.77846153846154,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,05505,00146,12,,Completa,SIERRA,Sierra Norte,29.77846153846154,1.0,1.0,1.0,1.0,LIMA,1139,PANCA DE CHOCLO,4129.0,25.0,000,TERCIO,20.0,10.0,0.0,000,,,,25.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,05508,00028,2,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,5.0,000,KILO,12.0,1.0,0.0,000,,,,3.0,000,2.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,05508,00030,4,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,2.0,000,TONELADA,22.0,1000.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00008,1,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00033,3,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00036,4,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00059,6,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00070,8,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00086,10,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00104,12,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,90.0,000,KILO,12.0,1.0,0.0,000,,,,90.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,05517,00115,14,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,25.0,000,KILO,12.0,1.0,0.0,000,,,,25.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,05526,00061,3,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,1.0,000,SACO,19.0,20.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05530,00034,6,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,5.0,000,BRAZADA,29.0,10.0,0.0,000,,,,5.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05530,00043,7,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,3.0,000,BRAZADA,29.0,5.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,05530,00094,14,,Completa,SIERRA,Sierra Norte,27.65142857142857,1.0,1.0,1.0,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,12.0,000,SACO,19.0,12.0,0.0,000,,,,0.0,000,12.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00048,4,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,5.0,000,SACO,19.0,30.0,0.0,000,,,,0.0,000,5.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00074,6,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,10.0,000,SACO,19.0,40.0,0.0,000,,,,0.0,000,10.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00077,7,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,0.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,10.0,000,SACO,19.0,40.0,0.0,000,,,,0.0,000,10.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00102,10,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,2.0,000,SACO,19.0,40.0,0.0,000,,,,0.0,000,2.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00125,12,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,10.0,000,SACO,19.0,30.0,0.0,000,,,,0.0,000,10.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00135,13,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,18.0,000,SACO,19.0,30.0,0.0,000,,,,0.0,000,18.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,00138,14,,Completa,SELVA,Selva,88.76785714285714,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,PULPA DE CAFE,8888.0,7.0,000,SACO,19.0,25.0,0.0,000,,,,0.0,000,7.0,000,
2017.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,06,LONGAR,05536,00012,2,,Completa,SELVA,Selva,95.59615384615385,1.0,1.0,1.0,1.0,CAFE PERGAMINO,1203,CASCARA DE CAFE,8888.0,5.0,000,SACO,19.0,50.0,0.0,000,,,,0.0,000,5.0,000,
2017.0,16,LORETO,07,DATEM DEL MARAÑÓN,03,MANSERICHE,05611,00037,5,,Completa,SELVA,Selva,59.76964285714286,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,20.0,000,TONELADA,22.0,1000.0,0.0,000,,,,5.0,000,15.0,000,
2017.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05918,00056,8,,Completa,SELVA,Selva,59.76964285714286,1.0,1.0,1.0,1.0,YUCA,2620,TAPIOCA,8888.0,10.0,000,KILO,12.0,1.0,10.0,000,5.0,00,50.0,0.0,000,0.0,000,
2017.0,22,SAN MARTIN,08,RIOJA,03,ELIAS SOPLIN VARGAS,06288,00014,2,,Completa,SELVA,Selva,77.276247848537,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,2000.0,000,KILO,12.0,1.0,0.0,000,,,,2000.0,000,0.0,000,
2017.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06325,00561,14,,Completa,SELVA,Selva,98.35158817086528,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,500.0,000,KILO,12.0,1.0,0.0,000,,,,500.0,000,0.0,000,
2017.0,22,SAN MARTIN,01,MOYOBAMBA,01,MOYOBAMBA,06376,00039,5,,Completa,SELVA,Selva,83.22057460611677,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,4000.0,000,UNIDAD,24.0,0.1,3000.0,000,0.0,30,900.0,0.0,000,1000.0,000,
2017.0,22,SAN MARTIN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,00139,10,,Completa,SELVA,Selva,77.276247848537,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,1.0,000,TONELADA,22.0,1000.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,22,SAN MARTIN,03,EL DORADO,03,SAN MARTÍN,06639,00050,9,,Completa,SELVA,Selva,77.276247848537,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,22,SAN MARTIN,03,EL DORADO,03,SAN MARTÍN,06639,00057,11,,Completa,SELVA,Selva,77.276247848537,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,100.0,000,0.0,000,
2017.0,22,SAN MARTIN,03,EL DORADO,04,SANTA ROSA,06675,00115,5,,Completa,SELVA,Selva,90.15562248995984,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,22,SAN MARTIN,03,EL DORADO,04,SANTA ROSA,06675,00336,13,,Completa,SELVA,Selva,90.15562248995984,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,40.0,000,
2017.0,22,SAN MARTIN,04,HUALLAGA,01,SAPOSOA,06694,00092,9,,Completa,SELVA,Selva,98.35158817086528,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,50.0,000,KILO,12.0,1.0,0.0,000,,,,50.0,000,0.0,000,
2017.0,13,LA LIBERTAD,04,CHEPEN,01,CHEPEN,07001,00005,1,,Completa,COSTA,Costa Norte,99.45384615384616,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,CAMIONADA,8.0,1000.0,1.0,000,80.0,00,80.0,0.0,000,0.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,02,GUADALUPE,07018,00090,10,,Completa,COSTA,Costa Norte,99.45384615384616,1.0,1.0,0.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,1.0,000,CAMIONADA,8.0,500.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,02,GUADALUPE,07032,00101,9,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,8.0,200.0,0.0,000,,,,0.0,000,1.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00015,2,,Completa,COSTA,Costa Norte,92.35,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,8.0,250.0,0.0,000,,,,1.0,000,0.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00069,7,,Completa,COSTA,Costa Norte,92.35,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,6.0,000,CAMIONADA,8.0,1.0,0.0,000,,,,6.0,000,0.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00089,9,,Completa,COSTA,Costa Norte,92.35,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,2.0,000,TONELADA,22.0,1000.0,0.0,000,,,,0.0,000,2.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00094,10,,Completa,COSTA,Costa Norte,92.35,1.0,1.0,0.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,150.0,000,SACO,19.0,10.0,0.0,000,,,,0.0,000,150.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00100,12,,Completa,COSTA,Costa Norte,92.35,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,10.0,000,CAMIONADA,8.0,3.0,10.0,000,600.0,00,6000.0,0.0,000,0.0,000,
2017.0,13,LA LIBERTAD,07,PACASMAYO,05,SAN JOSE,07039,00122,14,,Completa,COSTA,Costa Norte,92.35,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,12.0,000,CAMIONADA,8.0,1000.0,0.0,000,,,,6.0,000,6.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07069,00016,2,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,8.0,1000.0,0.0,000,,,,0.0,000,1.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,05,PAIJAN,07069,00057,6,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,0.0,300,TONELADA,22.0,1000.0,0.0,300,300.0,00,90.0,0.0,000,0.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07081,00013,3,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,8.0,2000.0,0.0,000,,,,0.0,000,1.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07081,00016,4,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,5.0,000,CAMIONADA,8.0,2500.0,5.0,000,100.0,00,500.0,0.0,000,0.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,07081,00047,6,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,2.0,000,TONELADA,22.0,1000.0,0.0,000,,,,0.0,000,2.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,07094,00070,10,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,6.0,000,ATADO,2.0,6.0,0.0,000,,,,0.0,000,6.0,000,
2017.0,13,LA LIBERTAD,02,ASCOPE,04,MAGDALENA DE CAO,07094,00135,14,,Completa,COSTA,Costa Norte,92.35000000000001,1.0,1.0,0.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,1.0,000,CAMIONADA,8.0,1000.0,0.0,000,,,,0.0,000,1.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,00011,1,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,2.0,LENTEJA GRANO SECO,2506,PAJA DE LENTEJA,8888.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,00011,1,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,100.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,100.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,00024,2,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129.0,300.0,000,KILO,12.0,1.0,0.0,000,,,,300.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,00039,4,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,80.0,000,KILO,12.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,00082,9,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,3000.0,000,KILO,12.0,1.0,0.0,000,,,,3000.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07109,00120,12,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,PANCA DE CHOCLO,4129.0,200.0,000,KILO,12.0,1.0,0.0,000,,,,200.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07111,00012,2,,Completa,SIERRA,Sierra Norte,92.20879120879123,1.0,1.0,1.0,1.0,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105.0,10.0,000,SACO,19.0,50.0,10.0,000,50.0,00,500.0,0.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,01,CASCAS,07111,00061,9,,Completa,SIERRA,Sierra Norte,92.20879120879123,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,3500.0,000,KILO,12.0,1.0,0.0,000,,,,3500.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,03,MARMOT,07126,00017,2,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,250.0,000,KILO,12.0,1.0,0.0,000,,,,250.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,03,MARMOT,07126,00068,7,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,03,MARMOT,07126,00075,8,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105.0,180.0,000,KILO,12.0,1.0,0.0,000,,,,180.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,03,MARMOT,07126,00085,9,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,0.0,1.0,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,150.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,03,MARMOT,07126,00098,10,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,0.0,1.0,MAIZ CHOCLO,2109,PANCA DE CHOCLO,4129.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,150.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00003,1,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,3.0,000,QUINTAL,18.0,46.0,0.0,000,,,,3.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00014,2,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,450.0,000,KILO,12.0,1.0,0.0,000,,,,450.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00020,3,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,2.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,270.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,270.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00020,3,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,110.0,000,KILO,12.0,1.0,0.0,000,,,,110.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00031,4,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,0.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,150.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,150.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00060,8,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,2.0,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105.0,500.0,000,KILO,12.0,1.0,0.0,000,,,,500.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00060,8,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,ARROZ CASCARA,2101,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128.0,2500.0,000,KILO,12.0,1.0,0.0,000,,,,2500.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00069,9,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,2.0,FRIJOL DE PALO GRANO VERDE,2427,CASACARA DE FRIJOL DE PALO VERDE,8888.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00069,9,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,3.0,FRIJOL DE PALO GRANO SECO,2524,CASACARA DE FRIJOL DE PALO SECO,8888.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
2017.0,13,LA LIBERTAD,11,GRAN CHIMU,02,LUCMA,07127,00069,9,,Completa,SIERRA,Sierra Norte,92.20879120879121,1.0,1.0,1.0,1.0,LENTEJA GRANO VERDE,2408,CASCARA DE LENTEJA GRANO VERDE,8888.0,30.0,000,KILO,12.0,1.0,0.0,000,,,,30.0,000,0.0,000,
