ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07474,00117,3,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,2.0,0.0,0.0,130,10000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07475,00062,1,Empresa,Completa,Costa,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,3.0,0.0,0.0,500,890.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07476,00101,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,3.0,0.0,0.0,130,10000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07478,00050,1,Granja y Establo,Completa,Costa,,1.0421318727617443,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,53.0,0.0,12.0,620,5670.0,Automatico?,Río/riachuelo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07478,00071,5,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,0.0,6.0,0.0,020,120.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,01,VIRU,07484,00080,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,085,20.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07485,00064,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,288.0,2.0,35.0,361,3536120.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00009,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,040,2.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00009,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,1.0,0.0,0.0,020,10.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07495,00009,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,023,20.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07496,00004,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,1.0,0.0,020,6.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07499,00108,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de reproductores padres de postura,3.0,0.0,0.0,150,15000.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,02,CHAO,07499,00108,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,3.0,0.0,001,1000.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,07503,00003,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de reproductores padre de engorde,1.0,0.0,0.0,180,30.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,07503,00003,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,1.0,0.0,0.0,100,30.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,07503,00003,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,6.0,0.0,0.0,150,39.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,07503,00003,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,8.0,10.0,0.0,270,30.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,12,VIRU,03,GUADALUPITO,07503,00003,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,180,40.0,Manual?,Pozo,
2016.0,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,04,MOLLEBAMBA,07626,00020,1,Persona natural,Completa,Sierra,,1.0,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,3.0,0.0,0.0,450,150.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07712,00160,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,35.0,0.0,0.0,284,10400.0,Manual?,Río/riachuelo,
2016.0,13,LA LIBERTAD,09,SANCHEZ CARRION,06,SANAGORAN,07712,00161,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,002,600.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,09,CORONGO,01,CORONGO,08217,00017,1,Granja avicola,Completa,Sierra,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,0.0,1.0,0.0,040,2000.0,Manual?,manantial,
2016.0,02,ANCASH,18,SANTA,01,CHIMBOTE,08266,00090,1,Empresa,Completa,Costa,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,600,26.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,18,SANTA,05,MORO,08299,00096,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,6.0,7.0,25.0,000,78500.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,18,SANTA,06,NEPEÑA,08302,00022,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,52.0,0.0,12.0,480,1389800.0,Automatico?,Cisterna,
2016.0,02,ANCASH,12,HUAYLAS,03,HUATA,08378,00092,2,Empresa,Completa,Sierra,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,500,40.0,Manual?,manantial,
2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,08,MUSGA,08528,00092,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,012,500.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,08,MUSGA,08528,00127,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,024,1500.0,Manual?,Red pública,
2016.0,02,ANCASH,13,MARISCAL LUZURIAGA,08,MUSGA,08528,00127,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,015,20.0,Manual?,Red pública,
2016.0,02,ANCASH,20,YUNGAY,05,QUILLO,08679,00112,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,231,20.0,Manual?,manantial,
2016.0,02,ANCASH,08,CASMA,03,COMANDANTE NOEL,08699,00140,2,Empresa,Completa,Costa,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,400,8.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,08,CASMA,03,COMANDANTE NOEL,08699,00140,2,Empresa,Completa,Costa,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,4.0,0.0,0.0,200,12.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,07,CARLOS FERMIN FITZCARRALD,01,SAN LUIS,09176,00113,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,100,100.0,Manual?,Red pública,
2016.0,02,ANCASH,10,HUARI,14,SAN MARCOS,09364,00006,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,007,600.0,Manual?,Red pública,
2016.0,02,ANCASH,05,BOLOGNESI,04,AQUIA,09511,00125,1,Empresa,Completa,Sierra,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,2.0,0.0,0.0,040,150.0,Manual?,Río/riachuelo,
2016.0,02,ANCASH,05,BOLOGNESI,08,HUALLANCA,09514,00031,1,Empresa,Completa,Sierra,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,048,60.0,Manual?,manantial,
2016.0,10,HUANUCO,06,LEONCIO PRADO,01,RUPA-RUPA,09798,00114,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,700,100.0,Manual?,Pozo,
2016.0,10,HUANUCO,01,HUANUCO,01,HUANUCO,10110,00073,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,1.0,0.0,061,3215.0,Manual?,Río/riachuelo,
2016.0,10,HUANUCO,01,HUANUCO,01,HUANUCO,10110,00074,2,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,4.0,0.0,0.0,098,6800.0,Manual?,Río/riachuelo,
2016.0,10,HUANUCO,01,HUANUCO,01,HUANUCO,10110,00075,3,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,1.0,0.0,066,3000.0,Manual?,Río/riachuelo,
2016.0,10,HUANUCO,01,HUANUCO,01,HUANUCO,10114,00083,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,210,40.0,Manual?,Red pública,
2016.0,10,HUANUCO,01,HUANUCO,01,HUANUCO,10114,00083,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,3.0,0.0,0.0,135,5000.0,Manual?,Red pública,
2016.0,10,HUANUCO,01,HUANUCO,05,MARGOS,10157,00129,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,020,660.0,Manual?,manantial,
2016.0,10,HUANUCO,01,HUANUCO,05,MARGOS,10157,00130,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,008,450.0,Manual?,Río/riachuelo,
2016.0,10,HUANUCO,11,YAROWILCA,04,APARICIO POMARES,10238,00166,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,010,50.0,Manual?,Red pública,
2016.0,10,HUANUCO,11,YAROWILCA,04,APARICIO POMARES,10238,00166,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,005,110.0,Manual?,Red pública,
2016.0,10,HUANUCO,11,YAROWILCA,01,CHAVINILLO,10251,00027,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,1.0,0.0,012,200.0,Manual?,manantial,
2016.0,10,HUANUCO,11,YAROWILCA,08,CHORAS,10286,00117,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,1.0,0.0,040,2000.0,Manual?,manantial,
2016.0,10,HUANUCO,02,AMBO,08,TOMAY KICHWA,10344,00018,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,010,500.0,Manual?,Río/riachuelo,
2016.0,10,HUANUCO,02,AMBO,08,TOMAY KICHWA,10344,00018,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,062,25.0,Manual?,Río/riachuelo,
2016.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00075,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,050,47.0,Manual?,Pozo,
2016.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00075,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,2.0,0.0,0.0,087,27.0,Manual?,Pozo,
2016.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10457,00108,5,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,003,23.0,Manual?,Pozo,
2016.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10467,00030,1,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,2.0,0.0,0.0,018,45.0,Manual?,Red pública,
2016.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10467,00066,2,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,1.0,0.0,030,80.0,Manual?,Red pública,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,10476,00105,1,Empresa,Completa,Selva,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,7.0,0.0,14.0,000,700.0,Manual?,Pozo,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,10487,00077,1,Granja avicola,Completa,Selva,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,1.0,2.0,0.0,200,12000.0,Manual?,Pozo,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10504,00177,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,11.0,8.0,0.0,250,150.0,Manual?,Pozo,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10504,00177,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,005,300.0,Manual?,Pozo,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10504,00177,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,0.0,2.0,0.0,036,3000.0,Manual?,Pozo,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10504,00177,1,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,4.0,0.0,0.0,500,100.0,Manual?,Pozo,
2016.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10510,00123,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,6.0,2.0,1.0,200,160000.0,Manual?,Pozo,
2016.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10578,00046,1,Persona natural,Completa,Selva,,1.0,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Centro de engorde vacuno,8.0,0.0,320.0,000,250.0,Manual?,Río/riachuelo,
2016.0,19,PASCO,01,PASCO,13,YANACANCHA,10719,00045,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,009,250.0,Manual?,Red pública,
2016.0,19,PASCO,01,PASCO,13,YANACANCHA,10720,00052,4,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,010,300.0,Manual?,Red pública,
2016.0,19,PASCO,01,PASCO,13,YANACANCHA,10720,00055,5,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,005,100.0,Manual?,Red pública,
2016.0,19,PASCO,03,OXAPAMPA,04,PALCAZU,10761,00101,2,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,10.0,2.0,0.0,120,20.0,Manual?,manantial,
2016.0,19,PASCO,03,OXAPAMPA,07,VILLA RICA,10820,00119,3,Persona natural,Completa,Selva,,3.5829596412556053,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,020,60.0,Manual?,manantial,
2016.0,19,PASCO,03,OXAPAMPA,01,OXAPAMPA,10837,00081,2,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja porcina,1.0,0.0,0.0,150,500.0,Manual?,Red pública,
2016.0,19,PASCO,03,OXAPAMPA,01,OXAPAMPA,10837,00081,2,Granja y Establo,Completa,Selva,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,020,1000.0,Manual?,Red pública,
2016.0,12,JUNIN,08,YAULI,06,PACCHA,10874,00313,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,013,440.0,Manual?,Red pública,
2016.0,12,JUNIN,07,TARMA,05,LA UNION,10959,00123,1,Empresa,Completa,Sierra,,6.1044176706827304,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,030,1400.0,Manual?,Río/riachuelo,
2016.0,12,JUNIN,03,CHANCHAMAYO,01,CHANCHAMAYO,11064,00058,1,Granja avicola,Completa,Selva,,1.0080645161290323,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de pollo de engorde,37.0,0.0,6.0,000,925000.0,Manual?,Río/riachuelo,
2016.0,12,JUNIN,04,JAUJA,07,EL MANTARO,11506,00058,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,8.0,0.0,0.0,370,6500.0,Manual?,Red pública,
2016.0,12,JUNIN,04,JAUJA,04,ATAURA,11519,00032,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,5.0,0.0,0.0,200,3000.0,Manual?,Red pública,
2016.0,12,JUNIN,04,JAUJA,16,MASMA,11527,00026,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,1.0,0.0,030,560.0,Manual?,Red pública,
2016.0,12,JUNIN,02,CONCEPCION,15,SANTA ROSA DE OCOPA,11677,00098,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,5.0,1.0,0.0,250,10000.0,Manual?,Red pública,
2016.0,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,11802,00013,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,012,800.0,Manual?,Red pública,
2016.0,12,JUNIN,09,CHUPACA,05,HUAMANCACA CHICO,11803,00115,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,025,2000.0,Manual?,Red pública,
2016.0,12,JUNIN,09,CHUPACA,08,TRES DE DICIEMBRE,11810,00087,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,040,1000.0,Manual?,Red pública,
2016.0,12,JUNIN,09,CHUPACA,08,TRES DE DICIEMBRE,11811,00033,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,096,2800.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11897,00053,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,4.0,0.0,0.0,050,2000.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11897,00137,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,1.0,0.0,050,190.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11897,00138,3,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,010,300.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11898,00001,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,3.0,0.0,0.0,150,3950.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11898,00001,1,Granja y Establo,Completa,Sierra,,1.0421318727617443,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,3.0,0.0,280,120.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11898,00005,2,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,3.0,0.0,0.0,100,60.0,Manual?,Red pública,
2016.0,12,JUNIN,01,HUANCAYO,14,EL TAMBO,11899,00117,1,Granja y Establo,Completa,Sierra,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,050,40.0,Manual?,Red pública,
2016.0,15,LIMA,02,BARRANCA,02,PARAMONGA,12002,00151,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,26.0,3.0,8.0,320,793000.0,Automatico?,Pozo,
2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,granja avícola de pavos de engorde,0.0,2.0,0.0,432,1.0,Manual?,Pozo,
2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de gallina de postura,23.0,4.0,5.0,832,370974.0,Manual?,Pozo,
2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00053,1,Granja avicola,Completa,Costa,,1.0080645161290323,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Granja avícola de pollo de engorde,5.0,0.0,1.0,800,100000.0,Manual?,Pozo,
2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12012,00097,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,2.0,0.0,0.0,024,653.0,Manual?,Río/riachuelo,
2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12013,00131,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja de cuyes,1.0,0.0,0.0,012,393.0,Manual?,Red pública,
2016.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12014,00072,1,Empresa,Completa,Costa,,1.043755724288711,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,58.0,0.0,3.0,873,2170.0,Manual?,Otro,
2016.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12026,00029,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,4.0,0.0,0.0,400,15550.0,Manual?,Pozo,
2016.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12027,00098,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,pase,Pecuaria,,,,,,,Establo lechero,8.0,0.0,0.0,320,88.0,Manual?,Red pública,
2016.0,15,LIMA,02,BARRANCA,04,SUPE,12035,00103,1,Granja avicola,Completa,Costa,,4.377952755905511,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Granja avícola de gallina de postura,5.0,2.0,0.0,700,50000.0,Manual?,manantial,
2016.0,15,LIMA,02,BARRANCA,04,SUPE,12043,00109,1,Granja y Establo,Completa,Costa,,3.32425068119891,Grandes productores agropecuarios,Agrícola,Pecuaria,,,,,,,Establo lechero,1.0,0.0,0.0,100,53.0,Manual?,Río/riachuelo,
