ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2018.0,05,AYACUCHO,11,VILCAS HUAMAN,01,VILCAS HUAMAN,14186,00019,3,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,7.0,CEBADA GRANO,2104.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,11,VILCAS HUAMAN,06,INDEPENDENCIA,14205,00011,1,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA,2942.0,Transitorio,10,2017.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00006,2,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,HABA,2942.0,Transitorio,11,2017.0,0.0,150,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00015,3,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,AVENA FORRAJERA,2701.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00015,3,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,OLLUCO,2609.0,Transitorio,12,2017.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00015,3,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MASHUA,2606.0,Transitorio,12,2017.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00015,3,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA BLANCA,2612.0,Transitorio,11,2017.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00015,3,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,PAPA BLANCA,2612.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00017,4,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,CEBADA GRANO,2104.0,Transitorio,11,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,Transitorio,12,2017.0,0.0,900,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,QUINUA,2111.0,Transitorio, 1,2018.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,PAPA AMARILLA,2611.0,Transitorio,11,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio,11,2017.0,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,OCA,2608.0,Transitorio,11,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00021,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MASHUA,2606.0,Transitorio,11,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00026,7,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,10,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00034,8,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio, 8,2017.0,0.0,150,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00047,10,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,LINAZA,2819.0,Transitorio,10,2017.0,0.0,060,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00053,12,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio,11,2017.0,0.0,080,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,12,VILCANCHOS,14233,00060,13,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,11,2017.0,1.0,500,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,11,SARHUA,14246,00001,1,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,TRIGO,2113.0,Transitorio, 6,2017.0,100.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase, 6,2017,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,11,SARHUA,14246,00052,9,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,MAIZ AMILACEO,2108.0,Transitorio,10,2017.0,300.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,12,2017,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,09,HUANCARAYLLA,14262,00031,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA,2901.0,Transitorio,12,2017.0,0.0,025,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,10,VICTOR FAJARDO,09,HUANCARAYLLA,14262,00031,5,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,11,2017.0,0.0,025,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00002,1,,Completa,Sierra,Sierra Centro,102.25903614457832,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,11,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,03,HUANCA SANCOS,02,CARAPO,14326,00051,6,,Completa,Sierra,Sierra Centro,102.25903614457832,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,Transitorio,10,2017.0,100.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,03,HUANCA SANCOS,03,SACSAMARCA,14331,00090,9,,Completa,Sierra,Sierra Centro,87.65060240963857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio,11,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase, 4,2018,
2018.0,05,AYACUCHO,03,HUANCA SANCOS,03,SACSAMARCA,14331,00090,9,,Completa,Sierra,Sierra Centro,87.65060240963857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio, 7,2017.0,0.0,200,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase, 8,2017,
2018.0,05,AYACUCHO,03,HUANCA SANCOS,03,SACSAMARCA,14331,00133,12,,Completa,Sierra,Sierra Centro,87.65060240963857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio,10,2017.0,0.0,125,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,06,LUCANAS,11,LUCANAS,14377,00013,2,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CEBADA GRANO,2104.0,Transitorio,12,2017.0,700.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,06,LUCANAS,11,LUCANAS,14377,00049,7,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,11,2017.0,0.0,020,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,06,LUCANAS,11,LUCANAS,14377,00075,11,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA NATIVA,2615.0,Transitorio,11,2017.0,0.0,080,Pase,Pase,Pase,Fue afectada por heladas,Fue afectada por granizada,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,06,LUCANAS,09,LEONCIO PRADO,14383,00064,6,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,PAPA BLANCA,2612.0,Transitorio,10,2017.0,0.0,350,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,06,LUCANAS,09,LEONCIO PRADO,14383,00066,7,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJON,2902.0,Transitorio,11,2017.0,0.0,125,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,06,LUCANAS,15,SAN CRISTOBAL,14392,00026,3,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio, 1,2018.0,0.0,150,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase, 3,2018,
2018.0,05,AYACUCHO,06,LUCANAS,01,PUQUIO,14401,00043,3,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,TRIGO,2113.0,Transitorio,12,2017.0,0.0,190,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 1,2018,
2018.0,05,AYACUCHO,06,LUCANAS,01,PUQUIO,14410,00041,7,,Completa,Sierra,Sierra Centro,94.39295644114921,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,ALFALFA,1401.0,Permanente de cosecha continua, 5,2018.0,0.0,100,Pase,Pase,Pase,Pase,Pase,Pase,Otro, 5,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14427,00002,1,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,12,2017.0,0.0,080,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14427,00045,4,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,MAIZ AMILACEO,2108.0,Transitorio,10,2017.0,0.0,150,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14427,00045,4,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,8.0,HABA,2942.0,Transitorio,10,2017.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14427,00100,9,,Completa,Sierra,Sierra Centro,87.65060240963854,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ROCOTO,2338.0,Transitorio,12,2017.0,0.0,500,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14430,00047,6,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,HABA,2942.0,Transitorio,10,2017.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14430,00047,6,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,MAIZ AMILACEO,2108.0,Transitorio,10,2017.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14430,00047,6,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,6.0,HABA,2942.0,Transitorio,10,2017.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,06,LUCANAS,17,SAN PEDRO,14430,00056,8,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00020,4,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00020,4,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,HABA,2942.0,Transitorio, 1,2018.0,0.0,200,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00020,4,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,TRIGO,2113.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00040,7,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,Transitorio,12,2017.0,0.0,200,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00056,10,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio,12,2017.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00056,10,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,MAIZ AMILACEO,2108.0,Transitorio,12,2017.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00065,12,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00065,12,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,12,2017.0,0.0,250,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00065,12,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,HABA,2942.0,Transitorio, 1,2018.0,0.0,125,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00077,13,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUINUA,2111.0,Transitorio,12,2017.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14454,00077,13,,Completa,Sierra,Sierra Centro,94.39295644114922,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,12,2017.0,0.0,200,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 6,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00002,1,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio, 8,2017.0,0.0,300,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00002,1,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,OCA,2608.0,Transitorio,10,2017.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00002,1,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,OCA,2608.0,Transitorio,10,2017.0,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00018,2,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10,2017.0,0.0,070,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 1,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00032,5,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,11,2017.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00041,6,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,11,2017.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00047,7,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,12,2017.0,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 6,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00054,8,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10,2017.0,0.0,020,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00071,10,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10,2017.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00071,10,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,11,2017.0,0.0,050,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase, 2,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00072,11,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,11,2017.0,0.0,200,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,01,CORACORA,14457,00089,13,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612.0,Transitorio,11,2017.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 5,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,04,PACAPAUSA,14471,00010,2,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,MAIZ AMILACEO,2108.0,Transitorio,12,2017.0,0.0,300,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 3,2018,
2018.0,05,AYACUCHO,07,PARINACOCHAS,04,PACAPAUSA,14471,00033,5,,Completa,Sierra,Sierra Centro,87.65060240963855,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,11.0,TRIGO,2113.0,Transitorio, 1,2018.0,0.0,375,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase, 4,2018,
