ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09558,00107,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,PAPA NATIVA,2615.0,1.0,8,2015.0,300.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09558,00111,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,PAPA NATIVA,2615.0,1.0,10,2015.0,900.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,12,2015.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00001,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,TRIGO,2113.0,1.0,12,2015.0,500.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,2,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00027,3,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,8,2015.0,1000.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,10,2015.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00041,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,ZAPALLO,2345.0,1.0,10,2015.0,50.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00041,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,CALABAZA,2314.0,1.0,10,2015.0,50.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00082,11,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,TARHUI,2947.0,1.0,10,2015.0,3000.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00104,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,CEBADA GRANO,2104.0,1.0,1,2016.0,550.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09574,00104,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,10,2015.0,500.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,2,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,6.0,CEBADA GRANO,2104.0,1.0,1,2016.0,1800.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,7.0,CEBADA GRANO,2104.0,1.0,1,2016.0,1400.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,CEBADA GRANO,2104.0,1.0,12,2015.0,3500.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,12,2015.0,400.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00010,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,CEBADA GRANO,2104.0,1.0,1,2016.0,2500.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00022,2,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,600.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00023,3,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,CEBADA GRANO,2104.0,1.0,12,2015.0,1000.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00023,3,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,7.0,MAIZ AMILACEO,2108.0,1.0,10,2015.0,400.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00023,3,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,6.0,MAIZ AMILACEO,2108.0,1.0,12,2015.0,500.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00036,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,LECHUGA,2326.0,1.0,4,2016.0,50.0,000,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,7,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00046,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,CEBADA GRANO,2104.0,1.0,12,2015.0,350.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00046,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,350.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00048,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,TRIGO,2113.0,1.0,1,2016.0,1000.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00048,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,TRIGO,2113.0,1.0,1,2016.0,2000.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00075,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,CEBOLLA CHINA,2316.0,1.0,12,2015.0,50.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00075,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,COL,2319.0,1.0,12,2015.0,50.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00086,11,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,COL,2319.0,1.0,12,2015.0,4.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,01,HUACRACHUCO,09575,00105,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,TRIGO,2113.0,1.0,12,2015.0,700.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,03,SAN BUENAVENTURA,09584,00032,2,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TRIGO,2113.0,1.0,2,2016.0,4000.0,000,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,3,2016.0,
2016.0,10,HUANUCO,07,MARAÑON,02,CHOLON,09601,00044,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,PITUCA,2616.0,1.0,12,2015.0,0.0,040,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,3,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09619,00271,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TARHUI,2947.0,1.0,11,2015.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09620,00092,12,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,PAPA BLANCA,2612.0,1.0,7,2015.0,0.0,230,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,11,2015.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00007,1,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TRIGO,2113.0,1.0,1,2016.0,0.0,210,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00013,2,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,TRIGO,2113.0,1.0,1,2016.0,0.0,150,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00029,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,TRIGO,2113.0,1.0,12,2015.0,0.0,300,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00029,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,420,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00029,5,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,CEBADA GRANO,2104.0,1.0,12,2015.0,0.0,300,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00039,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,098,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00050,8,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,10,2015.0,0.0,070,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00064,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,TRIGO,2113.0,1.0,1,2016.0,0.0,150,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00064,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TARHUI,2947.0,1.0,12,2015.0,0.0,170,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00083,11,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,QUINUA,2111.0,1.0,12,2015.0,0.0,150,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00084,12,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TRIGO,2113.0,1.0,1,2016.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00096,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,PAPA BLANCA,2612.0,1.0,8,2015.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,12,2015.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,04,PINRA,09627,00096,13,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TARHUI,2947.0,1.0,11,2015.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,4,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09635,00058,4,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,030,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09635,00058,4,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TRIGO,2113.0,1.0,1,2016.0,0.0,040,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09635,00058,4,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,1.0,11,2015.0,0.0,050,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,Fue afectada por sequía,pase,5,2016.0,
2016.0,10,HUANUCO,04,HUACAYBAMBA,01,HUACAYBAMBA,09637,00112,13,,Completa,Sierra,Sierra Centro,81.82146248812914,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,MAIZ AMILACEO,2108.0,1.0,10,2015.0,0.0,100,"Fue afectada por huaycos, deslizamientos o derrumbes",pase,pase,pase,pase,pase,pase,3,2016.0,
2016.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09739,00091,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,CEBADA GRANO,2104.0,1.0,11,2015.0,0.0,650,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,10,HUANUCO,05,HUAMALIES,01,LLATA,09739,00091,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,CEBADA GRANO,2104.0,1.0,11,2015.0,0.0,500,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,10,HUANUCO,06,LEONCIO PRADO,02,DANIEL ALOMIA ROBLES,09825,00094,12,,Completa,Selva,Selva,158.5873015873016,Pequeños y medianos productores agropecuarios,Agrícola,pase,1.0,CAFE PERGAMINO,1203.0,2.0,11,2015.0,0.0,750,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,6,2016.0,
2016.0,10,HUANUCO,09,PUERTO INCA,03,HONORIA,09862,00035,3,,Completa,Selva,Selva,201.83838383838383,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,9,2015.0,25.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,11,2015.0,
2016.0,10,HUANUCO,09,PUERTO INCA,03,HONORIA,09862,00035,3,,Completa,Selva,Selva,201.83838383838383,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,3.0,MAIZ AMARILLO DURO,2107.0,1.0,9,2015.0,4.0,000,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,12,2015.0,
2016.0,10,HUANUCO,09,PUERTO INCA,03,HONORIA,09862,00106,11,,Completa,Selva,Selva,201.83838383838383,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MANDARINA,1146.0,2.0,8,2015.0,0.0,040,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,11,2015.0,
2016.0,10,HUANUCO,08,PACHITEA,04,UMARI,09931,00044,4,,Completa,Sierra,Sierra Centro,81.82146248812916,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,TARHUI,2947.0,1.0,7,2015.0,0.0,005,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,11,2015.0,
2016.0,10,HUANUCO,01,HUANUCO,04,CHURUBAMBA,10035,00044,7,,Completa,Sierra,Sierra Centro,75.97707231040566,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,MAIZ AMILACEO,2108.0,1.0,8,2015.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,12,2015.0,
2016.0,10,HUANUCO,01,HUANUCO,04,CHURUBAMBA,10035,00044,7,,Completa,Sierra,Sierra Centro,75.97707231040566,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,OCA,2608.0,1.0,6,2015.0,0.0,100,pase,Fue afectada por inundaciones,pase,pase,pase,pase,pase,9,2015.0,
2016.0,10,HUANUCO,01,HUANUCO,04,CHURUBAMBA,10050,00168,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,MAIZ AMARILLO DURO,2107.0,1.0,11,2015.0,0.0,010,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,04,CHURUBAMBA,10050,00168,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,FRIJOL CHAUCHA,2912.0,1.0,11,2015.0,0.0,125,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,04,CHURUBAMBA,10050,00168,9,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MAIZ AMARILLO DURO,2107.0,1.0,11,2015.0,0.0,125,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,6,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,06,QUISQUI (KICHKI),10096,00071,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,pase,2.0,FLORES DE CORTE,4200.0,1.0,6,2015.0,0.0,001,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,10,2015.0,
2016.0,10,HUANUCO,01,HUANUCO,06,QUISQUI (KICHKI),10096,00071,14,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,pase,2.0,COL,2319.0,1.0,7,2015.0,0.0,002,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,Fue afectada por sequía,pase,9,2015.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00043,5,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,pase,1.0,MAIZ CHOCLO,2109.0,1.0,12,2015.0,0.0,030,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,1,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00058,6,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,2.0,ARVEJA,2901.0,1.0,12,2015.0,0.0,300,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,2,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00074,7,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,CAIGUA,2313.0,1.0,1,2016.0,0.0,150,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,4,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00090,8,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,CAIGUA,2313.0,1.0,2,2016.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,5,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00133,13,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ARRACACHA,2602.0,1.0,4,2016.0,0.0,015,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,5,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00133,13,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,CALABAZA,2314.0,1.0,1,2016.0,0.0,020,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,3,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,07,SAN FRANCISCO DE CAYRAN,10143,00133,13,,Completa,Sierra,Sierra Centro,81.82146248812917,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,BETARRAGA,2310.0,1.0,1,2016.0,0.0,020,pase,pase,pase,Fue afectada por heladas,pase,pase,pase,4,2016.0,
2016.0,10,HUANUCO,01,HUANUCO,05,MARGOS,10160,00081,10,,Completa,Sierra,Sierra Centro,81.82146248812914,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,5.0,CEBADA GRANO,2104.0,1.0,6,2015.0,0.0,050,pase,pase,pase,pase,pase,Fue afectada por sequía,pase,1,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,10178,00064,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,BETARRAGA,2310.0,1.0,6,2016.0,0.0,012,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,6,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,10178,00064,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,COLIFLOR,2320.0,1.0,6,2016.0,0.0,012,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,6,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,10178,00064,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ZANAHORIA,2344.0,1.0,6,2016.0,0.0,012,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,6,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,10178,00064,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,ESPINACA,2322.0,1.0,6,2016.0,0.0,012,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,6,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,10178,00064,4,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,LECHUGA,2326.0,1.0,6,2016.0,0.0,001,pase,pase,pase,pase,Fue afectada por granizadas,pase,pase,6,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,13,PACHAS,10178,00109,6,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,4.0,CEBADA GRANO,2104.0,1.0,1,2016.0,0.0,002,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,3,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,07,CHUQUIS,10193,00016,2,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,OCA,2608.0,1.0,11,2015.0,0.0,050,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,3,2016.0,
2016.0,10,HUANUCO,03,DOS DE MAYO,07,CHUQUIS,10193,00016,2,,Completa,Sierra,Sierra Centro,75.97707231040565,Pequeños y medianos productores agropecuarios,Agrícola,Pecuaria,1.0,MASHUA,2606.0,1.0,11,2015.0,0.0,035,pase,pase,Fue afectada por plagas y/o enfermedades,pase,pase,pase,pase,2,2016.0,
