UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOME,REGION,CODIGO,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
250104,2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10541,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,686179.0,8989434.0,-73.3057307128,-9.13817960393,238.0
250104,2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10532,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,563106.0,9031174.0,-74.4262368221,-8.76414952022,157.0
250104,2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10535,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,586640.0,9034379.0,-74.2123382973,-8.73477707165,177.0
250104,2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10530,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,566108.0,9048421.0,-74.3991884716,-8.60811476836,156.0
250104,2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10536,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,632862.0,9042911.0,-73.79241916390001,-8.65652318705,205.0
250104,2015.0,25,UCAYALI,01,CORONEL PORTILLO,04,MASISEA,10526,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,581301.0,9062183.0,-74.261360388,-8.4834070703,141.0
250105,2015.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,10480,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,526691.0,9093574.0,-74.7576784712,-8.20008979678,145.0
250105,2015.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,10484,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,546307.0,9082981.0,-74.5794839006,-8.29575640263,147.0
250106,2015.0,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,10475,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,497449.0,9080085.0,-75.0231693924,-8.32217243347,171.0
250106,2015.0,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,10477,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,509316.0,9077616.0,-74.9153883184,-8.34449466038,151.0
250106,2015.0,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,10473,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,512141.0,9095281.0,-74.8897756543,-8.18470127661,171.0
250106,2015.0,25,UCAYALI,01,CORONEL PORTILLO,06,NUEVA REQUENA,10472,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,527321.0,9107041.0,-74.7520327199,-8.0782670593,140.0
250107,2015.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,10525,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,556399.0,9041167.0,-74.4873346385,-8.67385995991,170.0
250107,2015.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,10522,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,560844.0,9059927.0,-74.4471777045,-8.50411370728,148.0
250107,2015.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,10520,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,547757.0,9061099.0,-74.5660929818,-8.4936659415,159.0
250101,2015.0,25,UCAYALI,01,CORONEL PORTILLO,01,CALLERIA,10493,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,552808.0,9108868.0,-74.5207316078,-8.0615394801,150.0
250102,2015.0,25,UCAYALI,01,CORONEL PORTILLO,02,CAMPOVERDE,10513,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,524853.0,9061586.0,-74.7741917692,-8.48944144277,180.0
250103,2015.0,25,UCAYALI,01,CORONEL PORTILLO,03,IPARIA,10550,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,562477.0,8971900.0,-74.4311120557,-9.30027699261,166.0
250105,2015.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,10488,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,541588.0,9080456.0,-74.6223164785,-8.31863882897,154.0
250204,2015.0,25,UCAYALI,02,ATALAYA,04,YUR?A,10570,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,718488.0,8934350.0,-73.0089784543,-9.63461493839,290.0
250202,2015.0,25,UCAYALI,02,ATALAYA,02,SEPAHUA,10597,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,689975.0,8763067.0,-73.2601559516,-11.1844449809,376.0
250202,2015.0,25,UCAYALI,02,ATALAYA,02,SEPAHUA,10595,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,717597.0,8789298.0,-73.0088949354,-10.9457761045,289.0
250202,2015.0,25,UCAYALI,02,ATALAYA,02,SEPAHUA,10594,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,700676.0,8800103.0,-73.1642670689,-10.8490802055,355.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10582,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,654046.0,8806636.0,-73.5909953573,-10.7922534037,285.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10590,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,580358.0,8815777.0,-74.2651414703,-10.7119273921,1195.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10581,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,654029.0,8831808.0,-73.5921985688,-10.5646678375,467.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10580,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,666863.0,8832354.0,-73.4749549248,-10.5591833589,293.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10574,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,597212.0,8842522.0,-74.1117183466,-10.4696682091,621.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10577,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,724827.0,8842902.0,-72.9460268877,-10.4608441515,337.0
250203,2015.0,25,UCAYALI,02,ATALAYA,03,TAHUAN?A,10568,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,596912.0,8866816.0,-74.115081111,-10.249975939,218.0
250203,2015.0,25,UCAYALI,02,ATALAYA,03,TAHUAN?A,10563,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,647505.0,8910527.0,-73.6548123659,-9.8531490784,314.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10425,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,449037.0,9000943.0,-75.4637039232,-9.03773657701,347.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10413,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,433781.0,9012763.0,-75.6023350496,-8.93062666085,305.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10415,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,412067.0,9009397.0,-75.7999060958,-8.96070382661,961.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10408,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,449187.0,9032082.0,-75.4619914574,-8.75609613876,288.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10409,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,453228.0,9024623.0,-75.425321426,-8.82360087156,316.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10468,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,471494.0,9011234.0,-75.2593039548,-8.94486361875,255.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10463,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,483099.0,9014977.0,-75.1537272673,-8.91106387614,262.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10460,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,493173.0,9020043.0,-75.062090282,-8.86526587731,252.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10461,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,486496.0,9024396.0,-75.1228051098,-8.82587762075,259.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10429,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,436750.0,8976808.0,-75.5758475943,-9.2558740801,646.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10416,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,412332.0,8990265.0,-75.7978716014,-9.13374310467,1363.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10418,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,423462.0,8983487.0,-75.6967089711,-9.1952520487,1130.0
250301,2015.0,25,UCAYALI,03,PADRE ABAD,01,PADRE ABAD,10428,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,447706.0,8986991.0,-75.4759856996,-9.16391869898,324.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10464,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,479802.0,9024485.0,-75.1836727321,-8.82504779337,253.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10456,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,491747.0,9031308.0,-75.0750422857,-8.76336792381,235.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10452,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,493559.0,9048723.0,-75.0585381493,-8.60585091424,210.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10444,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,469865.0,9039590.0,-75.2739342083,-8.68836465619,242.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10445,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,482752.0,9048966.0,-75.1567592021,-8.60362691602,248.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10447,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,490724.0,9052779.0,-75.0842977698,-8.56916124695,216.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10448,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,496610.0,9056475.0,-75.0308000938,-8.53573469634,195.0
250302,2015.0,25,UCAYALI,03,PADRE ABAD,02,IRAZOLA,10465,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,468730.0,9024882.0,-75.2843561877,-8.8213907183,235.0
250303,2015.0,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10438,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,486475.0,9064057.0,-75.122873834,-8.46713280463,214.0
250303,2015.0,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10441,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,478569.0,9064530.0,-75.1946962007,-8.46282399795,204.0
250303,2015.0,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10435,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,495378.0,9067615.0,-75.0419894278,-8.43496412988,181.0
250303,2015.0,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10432,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,487562.0,9081221.0,-75.1129521156,-8.31187881593,231.0
250303,2015.0,25,UCAYALI,03,PADRE ABAD,03,CURIMANA,10430,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,460183.0,9078807.0,-75.3616142205,-8.33356882545,255.0
250401,2015.0,25,UCAYALI,04,PUR?S,01,PUR?S,10601,SELVA,Pequeños y medianos productores/as agropecuarios/as,19,292316.0,8914899.0,-70.8935901012,-9.81100170743,295.0
250201,2015.0,25,UCAYALI,02,ATALAYA,01,RAYMONDI,10587,SELVA,Pequeños y medianos productores/as agropecuarios/as,18,623061.0,8820563.0,-73.8748273768,-10.667485868,297.0
060202,2015.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04876,SIERRA,Grandes productores/as agropecuarios/as,17,812185.0,9171403.0,-78.1716231873,-7.48706548238,2143.0
060202,2015.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04874,SIERRA,Grandes productores/as agropecuarios/as,17,810659.0,9173179.0,-78.1855420015,-7.471101203,2088.0
060203,2015.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04946,SIERRA,Grandes productores/as agropecuarios/as,17,815259.0,9168174.0,-78.143609395,-7.51605673099,2060.0
060204,2015.0,06,CAJAMARCA,02,CAJABAMBA,04,SITACOCHA,04986,SIERRA,Grandes productores/as agropecuarios/as,18,168947.0,9164651.0,-77.9995808238,-7.5469220469,3619.0
060204,2015.0,06,CAJAMARCA,02,CAJABAMBA,04,SITACOCHA,04983,SIERRA,Grandes productores/as agropecuarios/as,18,169580.0,9172006.0,-77.993391364,-7.4805211306,2761.0
060203,2015.0,06,CAJAMARCA,02,CAJABAMBA,03,CONDEBAMBA,04965,SIERRA,Grandes productores/as agropecuarios/as,17,816972.0,9162052.0,-78.1277353291,-7.57125602746,2415.0
061001,2015.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04778,SIERRA,Grandes productores/as agropecuarios/as,17,810968.0,9188504.0,-78.1836209309,-7.33262951962,2310.0
061004,2015.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04696,SIERRA,Grandes productores/as agropecuarios/as,17,807535.0,9195270.0,-78.2150746201,-7.27169383709,2902.0
061004,2015.0,06,CAJAMARCA,10,SAN MARCOS,04,GREGORIO PITA,04684,SIERRA,Grandes productores/as agropecuarios/as,17,815492.0,9200615.0,-78.1433809846,-7.22295200399,3418.0
061204,2015.0,06,CAJAMARCA,12,SAN PABLO,04,TUMBADEN,03751,SIERRA,Grandes productores/as agropecuarios/as,17,759887.0,9228074.0,-78.6477966624,-6.97764463515,3646.0
061202,2015.0,06,CAJAMARCA,12,SAN PABLO,02,SAN BERNARDINO,03787,SIERRA,Grandes productores/as agropecuarios/as,17,745010.0,9206624.0,-78.7814530684,-7.17218943046,1974.0
060308,2015.0,06,CAJAMARCA,03,CELENDIN,08,OXAMARCA,04673,SIERRA,Grandes productores/as agropecuarios/as,17,818344.0,9216641.0,-78.1184837151,-7.07800190633,3390.0
060310,2015.0,06,CAJAMARCA,03,CELENDIN,10,SUCRE,04619,SIERRA,Grandes productores/as agropecuarios/as,17,812564.0,9225383.0,-78.1712421411,-6.99934361564,3136.0
060306,2015.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04643,SIERRA,Grandes productores/as agropecuarios/as,17,814908.0,9234313.0,-78.1505336094,-6.91853251525,2773.0
060306,2015.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04638,SIERRA,Grandes productores/as agropecuarios/as,17,817669.0,9234523.0,-78.1255782232,-6.91649110462,2612.0
060306,2015.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04632,SIERRA,Grandes productores/as agropecuarios/as,17,813693.0,9236633.0,-78.1616389533,-6.89764099404,2856.0
060901,2015.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01829,SELVA,Grandes productores/as agropecuarios/as,17,724087.0,9439166.0,-78.9787470836,-5.0707472817,1258.0
060901,2015.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01827,SELVA,Grandes productores/as agropecuarios/as,17,720056.0,9442421.0,-79.0151772297,-5.04143056027,1112.0
060905,2015.0,06,CAJAMARCA,09,SAN IGNACIO,05,NAMBALLE,01814,SELVA,Grandes productores/as agropecuarios/as,17,706794.0,9448787.0,-79.1349179825,-4.98422537258,994.0
060906,2015.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01902,SELVA,Grandes productores/as agropecuarios/as,17,739833.0,9422697.0,-78.8362773405,-5.21916605565,880.0
060906,2015.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01898,SELVA,Grandes productores/as agropecuarios/as,17,735604.0,9431389.0,-78.8746718403,-5.14072376335,1503.0
060906,2015.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01894,SELVA,Grandes productores/as agropecuarios/as,17,742001.0,9436980.0,-78.8171731299,-5.08998620111,1339.0
060906,2015.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01880,SELVA,Grandes productores/as agropecuarios/as,17,729494.0,9445709.0,-78.930181758,-5.01144249983,1556.0
060901,2015.0,06,CAJAMARCA,09,SAN IGNACIO,01,SAN IGNACIO,01836,SELVA,Grandes productores/as agropecuarios/as,17,724973.0,9433650.0,-78.9705973771,-5.12058870944,941.0
060906,2015.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01892,SELVA,Grandes productores/as agropecuarios/as,17,729265.0,9436096.0,-78.9319698477,-5.09835342218,796.0
061007,2015.0,06,CAJAMARCA,10,SAN MARCOS,07,JOSE SABOGAL,04741,SIERRA,Grandes productores/as agropecuarios/as,18,182043.0,9195346.0,-77.8792226407,-7.27041562168,2013.0
060802,2015.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02148,SELVA,Grandes productores/as agropecuarios/as,17,751732.0,9380535.0,-78.7275613376,-5.59990834261,692.0
060803,2015.0,06,CAJAMARCA,08,JAEN,03,CHONTALI,02055,SIERRA,Grandes productores/as agropecuarios/as,17,698384.0,9387033.0,-79.209141342,-5.54282488047,3414.0
060802,2015.0,06,CAJAMARCA,08,JAEN,02,BELLAVISTA,02152,SELVA,Grandes productores/as agropecuarios/as,17,752891.0,9366162.0,-78.7165953201,-5.72978598491,629.0
060810,2015.0,06,CAJAMARCA,08,JAEN,10,SAN FELIPE,02037,SIERRA,Grandes productores/as agropecuarios/as,17,686344.0,9363962.0,-79.3171915168,-5.75176174179,2120.0
060812,2015.0,06,CAJAMARCA,08,JAEN,12,SANTA ROSA,02133,SELVA,Grandes productores/as agropecuarios/as,17,768901.0,9396975.0,-78.5732716517,-5.45069529053,1072.0
060812,2015.0,06,CAJAMARCA,08,JAEN,12,SANTA ROSA,02124,SELVA,Grandes productores/as agropecuarios/as,17,762402.0,9396526.0,-78.6318713474,-5.45498422266,907.0
061306,2015.0,06,CAJAMARCA,13,SANTA CRUZ,06,NINABAMBA,03506,SIERRA,Grandes productores/as agropecuarios/as,17,744160.0,9262787.0,-78.7915058055,-6.66455629429,2147.0
061104,2015.0,06,CAJAMARCA,11,SAN MIGUEL,04,CATILLUC,03633,SIERRA,Grandes productores/as agropecuarios/as,17,745542.0,9245146.0,-78.7782790204,-6.82395542415,3051.0
061104,2015.0,06,CAJAMARCA,11,SAN MIGUEL,04,CATILLUC,03629,SIERRA,Grandes productores/as agropecuarios/as,17,745933.0,9247136.0,-78.7748265096,-6.80595688019,2932.0
061104,2015.0,06,CAJAMARCA,11,SAN MIGUEL,04,CATILLUC,03631,SIERRA,Grandes productores/as agropecuarios/as,17,755681.0,9244844.0,-78.6865812991,-6.82625521223,3497.0
061104,2015.0,06,CAJAMARCA,11,SAN MIGUEL,04,CATILLUC,03628,SIERRA,Grandes productores/as agropecuarios/as,17,753265.0,9249961.0,-78.7086455726,-6.78010842232,3762.0
061111,2015.0,06,CAJAMARCA,11,SAN MIGUEL,11,SAN SILVESTRE DE COCHAN,03666,SIERRA,Grandes productores/as agropecuarios/as,17,744905.0,9226657.0,-78.7832671375,-6.99111127655,2728.0
060501,2015.0,06,CAJAMARCA,05,CONTUMAZA,01,CONTUMAZA,03822,SIERRA,Grandes productores/as agropecuarios/as,17,742249.0,9185733.0,-78.8055208323,-7.36114688071,2695.0
060501,2015.0,06,CAJAMARCA,05,CONTUMAZA,01,CONTUMAZA,03819,SIERRA,Grandes productores/as agropecuarios/as,17,748029.0,9189722.0,-78.7533681478,-7.32482766725,2867.0
060505,2015.0,06,CAJAMARCA,05,CONTUMAZA,05,SAN BENITO,03849,COSTA,Grandes productores/as agropecuarios/as,17,730775.0,9171875.0,-78.908817011,-7.48691719807,836.0
060701,2015.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03349,SIERRA,Grandes productores/as agropecuarios/as,17,772999.0,9256655.0,-78.5305199779,-6.71874045489,2541.0
060109,2015.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04245,SIERRA,Grandes productores/as agropecuarios/as,17,755188.0,9200388.0,-78.6890485817,-7.22809176178,1703.0
060107,2015.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04213,SIERRA,Grandes productores/as agropecuarios/as,17,781075.0,9204107.0,-78.4549640938,-7.19324314313,2634.0
060109,2015.0,06,CAJAMARCA,01,CAJAMARCA,09,MAGDALENA,04255,SIERRA,Grandes productores/as agropecuarios/as,17,757829.0,9199505.0,-78.665107015,-7.23595482781,1771.0
060111,2015.0,06,CAJAMARCA,01,CAJAMARCA,11,NAMORA,04159,SIERRA,Grandes productores/as agropecuarios/as,17,795506.0,9201704.0,-78.3242646371,-7.21420994114,2774.0
060108,2015.0,06,CAJAMARCA,01,CAJAMARCA,08,LOS BAÑOS DEL INCA,03983,SIERRA,Grandes productores/as agropecuarios/as,17,774401.0,9210343.0,-78.5156555292,-7.13721870043,2691.0
060104,2015.0,06,CAJAMARCA,01,CAJAMARCA,04,COSPAN,04290,SIERRA,Grandes productores/as agropecuarios/as,17,789881.0,9172837.0,-78.3736298469,-7.47535852413,2804.0
060106,2015.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04194,SIERRA,Grandes productores/as agropecuarios/as,17,788291.0,9198481.0,-78.3893750522,-7.2437140766,2532.0
060101,2015.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03947,SIERRA,Grandes productores/as agropecuarios/as,17,779319.0,9203548.0,-78.4708231854,-7.19838317204,2636.0
060101,2015.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03923,SIERRA,Grandes productores/as agropecuarios/as,17,775663.0,9208690.0,-78.5041565476,-7.1520900204,2685.0
060101,2015.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03886,SIERRA,Grandes productores/as agropecuarios/as,17,773591.0,9213106.0,-78.5231204747,-7.11228711638,2930.0
060101,2015.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03870,SIERRA,Grandes productores/as agropecuarios/as,17,766115.0,9215948.0,-78.590896517,-7.08695684863,3252.0
060106,2015.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04176,SIERRA,Grandes productores/as agropecuarios/as,17,782632.0,9201411.0,-78.4407345613,-7.21752879783,2616.0
060106,2015.0,06,CAJAMARCA,01,CAJAMARCA,06,JESUS,04193,SIERRA,Grandes productores/as agropecuarios/as,17,790189.0,9197584.0,-78.3721530799,-7.25171422017,2549.0
060614,2015.0,06,CAJAMARCA,06,CUTERVO,14,SOCOTA,02384,SIERRA,Grandes productores/as agropecuarios/as,17,748711.0,9304401.0,-78.7520277576,-6.28821622924,2814.0
060408,2015.0,06,CAJAMARCA,04,CHOTA,08,CONCHAN,02876,SIERRA,Grandes productores/as agropecuarios/as,17,758969.0,9285289.0,-78.6585728045,-6.46055485766,2573.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02850,SIERRA,Grandes productores/as agropecuarios/as,17,762321.0,9269347.0,-78.6276076616,-6.60450401428,2731.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02777,SIERRA,Grandes productores/as agropecuarios/as,17,760780.0,9277122.0,-78.6418698343,-6.53429070553,2481.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02770,SIERRA,Grandes productores/as agropecuarios/as,17,759531.0,9277893.0,-78.6531837054,-6.52737896428,2434.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02775,SIERRA,Grandes productores/as agropecuarios/as,17,761019.0,9278696.0,-78.6397746218,-6.52005207599,2583.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02796,SIERRA,Grandes productores/as agropecuarios/as,17,763298.0,9279510.0,-78.6192160189,-6.51260411016,2897.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02760,SIERRA,Grandes productores/as agropecuarios/as,17,758166.0,9280572.0,-78.6656348357,-6.50321989671,2367.0
060408,2015.0,06,CAJAMARCA,04,CHOTA,08,CONCHAN,02871,SIERRA,Grandes productores/as agropecuarios/as,17,759633.0,9287747.0,-78.652682812,-6.43830493944,2325.0
060401,2015.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02834,SIERRA,Grandes productores/as agropecuarios/as,17,762169.0,9271415.0,-78.6290677892,-6.58581497158,2569.0
060606,2015.0,06,CAJAMARCA,06,CUTERVO,06,PIMPINGOS,02314,SELVA,Grandes productores/as agropecuarios/as,17,743826.0,9328605.0,-78.7970647546,-6.06960526469,1308.0
060603,2015.0,06,CAJAMARCA,06,CUTERVO,03,CHOROS,02326,SELVA,Grandes productores/as agropecuarios/as,17,744224.0,9344317.0,-78.7940406003,-5.92756390831,1383.0
060603,2015.0,06,CAJAMARCA,06,CUTERVO,03,CHOROS,02324,SELVA,Grandes productores/as agropecuarios/as,17,751889.0,9352833.0,-78.7251521566,-5.85030808758,785.0
010706,2015.0,01,AMAZONAS,07,UTCUBAMBA,06,LONYA GRANDE,05344,SELVA,Grandes productores/as agropecuarios/as,17,787797.0,9330932.0,-78.4001437364,-6.04682127925,1303.0
010701,2015.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05265,SELVA,Grandes productores/as agropecuarios/as,17,799312.0,9348748.0,-78.2969861518,-5.88531876969,1167.0
010701,2015.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05263,SELVA,Grandes productores/as agropecuarios/as,17,794313.0,9353287.0,-78.3422966962,-5.8445176843,1074.0
010701,2015.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05233,SELVA,Grandes productores/as agropecuarios/as,17,779296.0,9364588.0,-78.4782645955,-5.74301356507,485.0
010701,2015.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05232,SELVA,Grandes productores/as agropecuarios/as,17,778071.0,9368753.0,-78.4894787578,-5.70541537572,402.0
010704,2015.0,01,AMAZONAS,07,UTCUBAMBA,04,EL MILAGRO,05202,SELVA,Grandes productores/as agropecuarios/as,17,769709.0,9379349.0,-78.5653296898,-5.6099724244,514.0
010704,2015.0,01,AMAZONAS,07,UTCUBAMBA,04,EL MILAGRO,05201,SELVA,Grandes productores/as agropecuarios/as,17,767548.0,9381365.0,-78.58490409,-5.59183543626,369.0
010705,2015.0,01,AMAZONAS,07,UTCUBAMBA,05,JAMALCA,05326,SELVA,Grandes productores/as agropecuarios/as,17,807424.0,9341167.0,-78.2234480946,-5.95345817252,1769.0
010705,2015.0,01,AMAZONAS,07,UTCUBAMBA,05,JAMALCA,05329,SELVA,Grandes productores/as agropecuarios/as,17,798875.0,9337950.0,-78.3004576384,-5.98291466418,1662.0
010705,2015.0,01,AMAZONAS,07,UTCUBAMBA,05,JAMALCA,05328,SELVA,Grandes productores/as agropecuarios/as,17,802015.0,9346529.0,-78.27249853,-5.90525310384,1329.0
010706,2015.0,01,AMAZONAS,07,UTCUBAMBA,06,LONYA GRANDE,05358,SELVA,Grandes productores/as agropecuarios/as,17,790791.0,9319385.0,-78.3726064655,-6.15103621396,1527.0
