ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2017.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10645,00040,4,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10645,00087,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10645,00091,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10648,00115,12,,Completa,SIERRA,Sierra Centro,22.96190476190476,1.0,1.0,1.0,1.0,PAPA COLOR,2613,TOCOSH,4136.0,0.0,500,SACO,19.0,60.0,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00083,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,40.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00007,1,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA HUAYRO,2614,PAPA SECA,4130.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00007,1,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,TOCOSH,4136.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00015,2,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00025,3,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00025,3,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA HUAYRO,2614,TOCOSH,4136.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00039,4,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00040,5,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00040,5,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA HUAYRO,2614,CHUÑO,4109.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00052,6,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00052,6,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA HUAYRO,2614,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00066,7,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA AMARILLA,2611,TOCOSH,4136.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00069,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00069,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,PAPA SECA,4130.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00069,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,3.0,PAPA HUAYRO,2614,TOCOSH,4136.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00087,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,0.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00087,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,0.0,2.0,PAPA HUAYRO,2614,TOCOSH,4136.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00090,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00096,11,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,CHUÑO,4109.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00113,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00113,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00009,2,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00009,2,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA HUAYRO,2614,TOCOSH,4136.0,24.0,000,KILO,12.0,1.0,0.0,000,,,,24.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00055,6,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,34.0,500,KILO,12.0,1.0,0.0,000,,,,28.0,500,6.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00064,7,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00074,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00074,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,4.0,TRIGO,2113,TRIGO MOTE,4137.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00074,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,3.0,TRIGO,2113,HARINA DE TRIGO,4118.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00074,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,1.0,500,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00093,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,11.0,500,KILO,12.0,1.0,0.0,000,,,,11.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00098,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00109,11,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,90.0,000,KILO,12.0,1.0,0.0,000,,,,70.0,000,20.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00109,11,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,40.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,20.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00125,12,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00132,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,TOCOSH,4136.0,8.0,000,KILO,12.0,1.0,0.0,000,,,,8.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00132,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,24.0,000,KILO,12.0,1.0,0.0,000,,,,24.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00132,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00141,14,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,18.0,000,KILO,12.0,1.0,0.0,000,,,,18.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00141,14,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,3.0,MAIZ AMILACEO,2108,JORA,4121.0,80.0,000,LITRO,14.0,1.0,0.0,000,,,,80.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10658,00141,14,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10659,00006,1,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10659,00108,14,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,24.0,000,KILO,12.0,1.0,0.0,000,,,,24.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00029,4,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,KILO,12.0,1.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00047,7,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,0.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00050,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,0.0,000,15.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00050,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00057,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,10.0,000,KILO,12.0,1.0,0.0,000,,,,10.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00081,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00081,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,13.0,000,KILO,12.0,1.0,0.0,000,,,,13.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00016,2,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,15.0,000,KILO,12.0,1.0,0.0,000,,,,15.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00019,3,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00072,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,0.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,500,0.0,500,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00076,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,"2611,2",CHUÑO,4109.0,9.0,000,ARROBA,1.0,11.5,0.0,000,,,,9.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00092,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,16.0,000,KILO,12.0,1.0,12.0,000,6.0,00,72.0,4.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00092,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,11.0,500,KILO,12.0,1.0,0.0,000,,,,11.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00100,12,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,CEBADA GRANO,2104,HARINA DE CEBADA,4113.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00119,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,00119,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00006,1,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00061,3,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00090,5,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00103,7,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,"2612,2",CHUÑO,4109.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00106,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00116,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,OCA,2608,OCA SECA (CCAYA),4126.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00125,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,"2612,2",CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00129,11,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,"2612,2",CHUÑO,4109.0,2.0,000,ARROBA,1.0,11.5,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00152,12,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,OCA,2608,OCA SECA (CCAYA),4126.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00152,12,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,3.0,PAPA HUAYRO,2614,PAPA SECA,4130.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00152,12,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,4.0,PAPA HUAYRO,2614,TOCOSH,4136.0,0.0,500,ARROBA,1.0,11.5,0.0,000,,,,0.0,500,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00152,12,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,CHUÑO,4109.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00178,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,TOCOSH,4136.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00178,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,2.0,PAPA BLANCA,2612,PAPA SECA,4130.0,1.0,000,ARROBA,1.0,11.5,0.0,000,,,,1.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00014,1,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,"2612,2",CHUÑO,4109.0,3.0,000,ARROBA,1.0,11.5,0.0,000,,,,3.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00042,3,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,4.0,000,ARROBA,1.0,11.5,0.0,000,,,,4.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00072,5,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,24.0,000,KILO,12.0,1.0,0.0,000,,,,24.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00092,7,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,11.0,000,KILO,12.0,1.0,0.0,000,,,,11.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00102,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,"2612,2",CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00106,9,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00110,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,0.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,11.0,000,KILO,12.0,1.0,0.0,000,,,,11.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00131,11,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00141,13,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00146,14,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10670,00040,7,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,"PAPA AMARILLA, PAPA HUAYRO, PAPA NATIVA","2611,2",CHUÑO,4109.0,2.0,000,SACO,19.0,50.0,0.0,000,,,,2.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10670,00046,8,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,CHUÑO,4109.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10670,00079,10,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA HUAYRO,2614,CHUÑO,4109.0,12.0,000,KILO,12.0,1.0,0.0,000,,,,12.0,000,0.0,000,
2017.0,19,PASCO,01,PASCO,10,TICLACAYAN,10670,00089,11,,Completa,SIERRA,Sierra Centro,22.961904761904762,1.0,1.0,1.0,1.0,PAPA BLANCA,2612,CHUÑO,4109.0,20.0,000,KILO,12.0,1.0,0.0,000,,,,20.0,000,0.0,000,
