UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
160304,2017.0,16,LORETO,03,LORETO,04,TROMPETEROS,05776,SELVA,18.0,487000.0,9578722.0,-75.11828,-3.81137,136.0
160401,2017.0,16,LORETO,04,MARISCAL RAM?ôN CASTILLA,01,RAM?ôN CASTILLA,06066,SELVA,19.0,314000.0,9568584.0,-70.67574,-3.90142,62.0
160401,2017.0,16,LORETO,04,MARISCAL RAM?ôN CASTILLA,01,RAM?ôN CASTILLA,06073,SELVA,19.0,348000.0,9570226.0,-70.36758,-3.88713,74.0
160404,2017.0,16,LORETO,04,MARISCAL RAM?ôN CASTILLA,04,SAN PABLO,06052,SELVA,19.0,275000.0,9549244.0,-71.02892,-4.07549,0.0
160404,2017.0,16,LORETO,04,MARISCAL RAM?áN CASTILLA,04,SAN PABLO,06049,SELVA,19.0,261000.0,9562809.0,-71.14868,-3.95255,85.0
160404,2017.0,16,LORETO,04,MARISCAL RAM?áN CASTILLA,04,SAN PABLO,06059,SELVA,19.0,220000.0,9568585.0,-71.5257,-3.89928,127.0
160603,2017.0,16,LORETO,06,UCAYALI,03,PADRE M?üRQUEZ,06213,SELVA,18.0,521000.0,9136078.0,-74.8097,-7.81565,157.0
160601,2017.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06203,SELVA,18.0,465000.0,9172448.0,-75.3195,-7.48658,137.0
160601,2017.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06200,SELVA,18.0,524000.0,9178308.0,-74.78687,-7.43364,230.0
160601,2017.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06201,SELVA,18.0,525000.0,9157662.0,-74.77115,-7.62038,200.0
160604,2017.0,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06156,SELVA,18.0,383000.0,9192140.0,-76.06146,-7.30731,444.0
160604,2017.0,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06157,SELVA,18.0,413000.0,9200972.0,-75.79091,-7.22799,295.0
160605,2017.0,16,LORETO,06,UCAYALI,05,SARAYACU,06181,SELVA,18.0,479000.0,9302685.0,-75.1892,-6.30854,117.0
160606,2017.0,16,LORETO,06,UCAYALI,06,VARGAS GUERRA,06191,SELVA,18.0,504000.0,9224535.0,-74.96207,-7.01553,200.0
160503,2017.0,16,LORETO,05,REQUENA,03,CAPELO,06105,SELVA,18.0,585000.0,9401295.0,-74.23092,-5.41602,108.0
160504,2017.0,16,LORETO,05,REQUENA,04,EMILIO SAN MART?ìN,06132,SELVA,18.0,560000.0,9367629.0,-74.45858,-5.72081,131.0
160504,2017.0,16,LORETO,05,REQUENA,04,EMILIO SAN MART?ìN,06135,SELVA,18.0,591000.0,9387600.0,-74.1817,-5.53984,121.0
160507,2017.0,16,LORETO,05,REQUENA,07,SAQUENA,06120,SELVA,18.0,658000.0,9485731.0,-73.5754,-4.65121,124.0
160507,2017.0,16,LORETO,05,REQUENA,07,SAQUENA,06119,SELVA,18.0,664000.0,9491283.0,-73.52243,-4.60089,80.0
160510,2017.0,16,LORETO,05,REQUENA,10,JENARO HERRERA,06117,SELVA,18.0,647000.0,9439640.0,-73.6704,-5.06825,147.0
160701,2017.0,16,LORETO,07,DATEM DEL MARA?Ñ?áN,01,BARRANCA,05664,SELVA,18.0,335000.0,9454426.0,-76.48447,-4.9342,142.0
160701,2017.0,16,LORETO,07,DATEM DEL MARA?Ñ?áN,01,BARRANCA,05661,SELVA,18.0,316000.0,9475756.0,-76.65471,-4.74091,155.0
160702,2017.0,16,LORETO,07,DATEM DEL MARA?æ?ôN,02,CAHUAPANAS,05674,SELVA,18.0,310000.0,9402924.0,-76.7107,-5.39936,218.0
160702,2017.0,16,LORETO,07,DATEM DEL MARA?Ñ?áN,02,CAHUAPANAS,05670,SELVA,18.0,285000.0,9422277.0,-76.94383,-5.22368,222.0
160702,2017.0,16,LORETO,07,DATEM DEL MARA?æ?ôN,02,CAHUAPANAS,05671,SELVA,18.0,297000.0,9427542.0,-76.83201,-5.17641,154.0
160704,2017.0,16,LORETO,07,DATEM DEL MARA?æ?ôN,04,MORONA,05618,SELVA,18.0,226000.0,9579008.0,-77.46623,-3.80525,225.0
160705,2017.0,16,LORETO,07,DATEM DEL MARA?æ?ôN,05,PASTAZA,05648,SELVA,18.0,310000.0,9500329.0,-76.71484,-4.51856,138.0
160706,2017.0,16,LORETO,07,DATEM DEL MARA?æ?ôN,06,ANDOAS,05644,SELVA,18.0,300000.0,9582002.0,-76.80054,-3.77983,182.0
160202,2017.0,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,05685,SELVA,18.0,307000.0,9365071.0,-76.73981,-5.74156,888.0
160201,2017.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05736,SELVA,18.0,373000.0,9359555.0,-76.14416,-5.79296,147.0
160201,2017.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05725,SELVA,18.0,361000.0,9360548.0,-76.25528,-5.78374,168.0
160201,2017.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05730,SELVA,18.0,395000.0,9356525.0,-75.94877,-5.82072,190.0
160201,2017.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05729,SELVA,18.0,394000.0,9367886.0,-75.95921,-5.71794,143.0
160211,2017.0,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE C?ëSAR L?ôPEZ ROJAS,05767,SELVA,18.0,388000.0,9331563.0,-76.00782,-6.0464,140.0
160105,2017.0,16,LORETO,01,MAYNAS,05,LAS AMAZONAS,06015,SELVA,18.0,753000.0,9624097.0,-72.7251,-3.39818,97.0
160107,2017.0,16,LORETO,01,MAYNAS,07,NAPO,05869,SELVA,18.0,710000.0,9678009.0,-73.10857,-2.91153,137.0
160107,2017.0,16,LORETO,01,MAYNAS,07,NAPO,05861,SELVA,18.0,652000.0,9717900.0,-73.63612,-2.5515,163.0
160107,2017.0,16,LORETO,01,MAYNAS,07,NAPO,05862,SELVA,18.0,635000.0,9711777.0,-73.78805,-2.60704,139.0
160109,2017.0,16,LORETO,01,MAYNAS,09,PUTUMAYO,05884,SELVA,18.0,671000.0,9772335.0,-73.46418,-2.05901,167.0
160107,2017.0,16,LORETO,01,MAYNAS,07,NAPO,05851,SELVA,18.0,634000.0,9760272.0,-73.79093,-2.1684,185.0
160114,2017.0,16,LORETO,01,MAYNAS,14,TENIENTE MANUEL CLAVERO,05880,SELVA,18.0,510000.0,9941545.0,-74.90888,-0.52886,187.0
160402,2017.0,16,LORETO,04,MARISCAL RAM?ôN CASTILLA,02,PEBAS,06030,SELVA,19.0,174000.0,9626269.0,-71.93533,-3.37677,100.0
160704,2017.0,16,LORETO,07,DATEM DEL MARA?Ñ?áN,04,MORONA,05614,SELVA,18.0,244000.0,9660867.0,-77.29976,-3.06573,235.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16783,SELVA,19.0,454000.0,8594324.0,-69.42015,-12.71519,217.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16785,SELVA,19.0,465000.0,8594104.0,-69.32009,-12.71731,211.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16786,SELVA,19.0,472000.0,8590292.0,-69.25348,-12.75186,196.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16782,SELVA,19.0,456000.0,8602277.0,-69.4055,-12.64329,207.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16787,SELVA,19.0,496000.0,8580632.0,-69.03328,-12.83933,216.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16781,SELVA,19.0,466000.0,8603443.0,-69.31175,-12.63287,238.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16779,SELVA,19.0,477000.0,8604186.0,-69.21134,-12.62625,194.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16780,SELVA,19.0,466000.0,8608116.0,-69.31456,-12.59061,188.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16788,SELVA,19.0,509000.0,8610698.0,-68.91895,-12.56744,0.0
170101,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,01,TAMBOPATA,16777,SELVA,19.0,410000.0,8634070.0,-69.83221,-12.35482,311.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16797,SELVA,19.0,488000.0,8610291.0,-69.11454,-12.5711,184.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16796,SELVA,19.0,486000.0,8620242.0,-69.12611,-12.48111,242.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16793,SELVA,19.0,478000.0,8626710.0,-69.19862,-12.42257,242.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16794,SELVA,19.0,491000.0,8627872.0,-69.08211,-12.41213,255.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16795,SELVA,19.0,511000.0,8630012.0,-68.89756,-12.39277,0.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16792,SELVA,19.0,478000.0,8646064.0,-69.20129,-12.24755,261.0
170103,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,03,LAS PIEDRAS,16790,SELVA,19.0,468000.0,8664093.0,-69.29096,-12.08443,293.0
170102,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16770,SELVA,19.0,363000.0,8565660.0,-70.2587,-12.97168,352.0
170102,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16769,SELVA,19.0,367000.0,8577356.0,-70.2286,-12.86608,286.0
170102,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16768,SELVA,19.0,379000.0,8579704.0,-70.11274,-12.84536,263.0
170102,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16766,SELVA,19.0,413000.0,8573844.0,-69.80139,-12.89949,241.0
170102,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,02,INAMBARI,16767,SELVA,19.0,382000.0,8567619.0,-70.08648,-12.95473,273.0
170104,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16774,SELVA,19.0,434000.0,8581687.0,-69.60568,-12.82909,232.0
170104,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16773,SELVA,19.0,443000.0,8597511.0,-69.52697,-12.68618,205.0
170104,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16772,SELVA,19.0,345000.0,8661874.0,-70.42064,-12.10102,308.0
170104,2017.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,16775,SELVA,19.0,424000.0,8586141.0,-69.70005,-12.78858,259.0
170201,2017.0,17,MADRE DE DIOS,02,MANU,01,MANU,16760,SELVA,19.0,238000.0,8579226.0,-71.41347,-12.84095,1040.0
170201,2017.0,17,MADRE DE DIOS,02,MANU,01,MANU,16759,SELVA,19.0,247000.0,8582830.0,-71.33274,-12.80911,625.0
170201,2017.0,17,MADRE DE DIOS,02,MANU,01,MANU,16758,SELVA,19.0,251000.0,8590529.0,-71.29211,-12.73991,590.0
170201,2017.0,17,MADRE DE DIOS,02,MANU,01,MANU,16757,SELVA,19.0,205000.0,8609709.0,-71.71722,-12.56261,1059.0
170201,2017.0,17,MADRE DE DIOS,02,MANU,01,MANU,16756,SELVA,19.0,234000.0,8646732.0,-71.44203,-12.23073,515.0
170202,2017.0,17,MADRE DE DIOS,02,MANU,02,FITZCARRALD,16754,SELVA,19.0,178000.0,8695921.0,-71.95614,-11.78139,418.0
170203,2017.0,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16763,SELVA,19.0,361000.0,8596287.0,-70.27621,-12.6947,270.0
170203,2017.0,17,MADRE DE DIOS,02,MANU,03,MADRE DE DIOS,16761,SELVA,19.0,313000.0,8604814.0,-70.72417,-12.61509,319.0
170302,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16805,SELVA,19.0,445000.0,8724156.0,-69.50523,-11.54097,327.0
170302,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16807,SELVA,19.0,415000.0,8730387.0,-69.78006,-11.48401,354.0
170302,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16806,SELVA,19.0,441000.0,8741970.0,-69.54008,-11.37981,283.0
170302,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16800,SELVA,19.0,419000.0,8749466.0,-69.74406,-11.31157,318.0
170302,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,02,IBERIA,16802,SELVA,19.0,439000.0,8754152.0,-69.56155,-11.2696,309.0
170301,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,01,I?æAPARI,16799,SELVA,19.0,444000.0,8764474.0,-69.50894,-11.17634,315.0
170303,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16809,SELVA,19.0,418000.0,8705024.0,-69.75289,-11.71344,345.0
170303,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16808,SELVA,19.0,460000.0,8731018.0,-69.36688,-11.47912,259.0
170303,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16812,SELVA,19.0,494000.0,8688267.0,-69.05347,-11.86597,250.0
170303,2017.0,17,MADRE DE DIOS,03,TAHUAMANU,03,TAHUAMANU,16811,SELVA,19.0,485000.0,8686191.0,-69.14002,-11.88471,251.0
180201,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19024,SIERRA,19.0,294000.0,8155489.0,-70.93158,-16.67421,2840.0
180201,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19025,SIERRA,19.0,290000.0,8156655.0,-70.96526,-16.66335,2310.0
180201,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19026,SIERRA,19.0,288000.0,8157993.0,-70.98513,-16.65107,2394.0
180208,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19037,SIERRA,19.0,263000.0,8164745.0,-71.22415,-16.58765,3610.0
180208,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19040,SIERRA,19.0,265000.0,8160365.0,-71.19972,-16.62748,3133.0
180208,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19038,SIERRA,19.0,260000.0,8155866.0,-71.25316,-16.66755,3112.0
180209,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,09,QUINISTAQUILLAS,19022,SIERRA,19.0,300000.0,8152222.0,-70.87982,-16.7042,2678.0
180101,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19102,COSTA,19.0,302000.0,8077330.0,-70.86377,-17.38104,1399.0
180101,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19101,COSTA,19.0,313000.0,8096169.0,-70.75725,-17.21177,2733.0
180101,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19095,COSTA,19.0,268000.0,8105832.0,-71.18464,-17.1203,1696.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19075,SIERRA,19.0,326000.0,8136555.0,-70.63649,-16.84785,4433.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19082,SIERRA,19.0,320000.0,8142108.0,-70.68776,-16.79725,3553.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19071,SIERRA,19.0,365000.0,8163763.0,-70.26099,-16.60459,4515.0
180106,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19091,SIERRA,19.0,303000.0,8108659.0,-70.85555,-17.09804,2420.0
180106,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19090,SIERRA,19.0,328000.0,8111491.0,-70.61508,-17.07451,4074.0
180106,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19088,SIERRA,19.0,325000.0,8126508.0,-70.64796,-16.93855,4709.0
180301,2017.0,18,MOQUEGUA,03,ILO,01,ILO,19106,COSTA,19.0,265000.0,8040053.0,-71.21695,-17.71417,566.0
180204,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHU?æA,19012,SIERRA,19.0,331000.0,8217332.0,-70.57924,-16.1183,4722.0
180204,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHU?æA,19014,SIERRA,19.0,340000.0,8206886.0,-70.49308,-16.21334,4518.0
180202,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,02,CHOJATA,19019,SIERRA,19.0,339000.0,8181297.0,-70.51052,-16.44447,4876.0
180202,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,02,CHOJATA,19018,SIERRA,19.0,321000.0,8177354.0,-70.67666,-16.47884,4162.0
180210,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19006,SIERRA,19.0,303000.0,8185437.0,-70.84574,-16.40437,3058.0
180204,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,04,ICHU?æA,19011,SIERRA,19.0,325000.0,8217118.0,-70.64055,-16.11978,4559.0
180206,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,06,LLOQUE,19017,SIERRA,19.0,332000.0,8197476.0,-70.57259,-16.2978,4624.0
180210,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19000,SIERRA,19.0,310000.0,8206915.0,-70.77801,-16.21088,3886.0
180211,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,11,YUNGA,19015,SIERRA,19.0,323000.0,8205169.0,-70.66001,-16.22761,4694.0
180207,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19020,SIERRA,19.0,301000.0,8170736.0,-70.86624,-16.53703,4189.0
180207,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,07,MATALAQUE,19021,SIERRA,19.0,311000.0,8173676.0,-70.775,-16.51126,4412.0
180210,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19005,SIERRA,19.0,309000.0,8189882.0,-70.79171,-16.36468,4359.0
180210,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19002,SIERRA,19.0,295000.0,8192179.0,-70.92086,-16.34278,4809.0
180210,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19004,SIERRA,19.0,302000.0,8188591.0,-70.85792,-16.37577,3704.0
180210,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,10,UBINAS,19009,SIERRA,19.0,302000.0,8182366.0,-70.85038,-16.43208,3395.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19074,SIERRA,19.0,335000.0,8135506.0,-70.55009,-16.85799,4619.0
180103,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,SIERRA,19.0,319000.0,8144629.0,-70.69589,-16.77441,3247.0
180103,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19065,SIERRA,19.0,317000.0,8145610.0,-70.71964,-16.76535,2675.0
180103,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,SIERRA,19.0,325000.0,8145663.0,-70.64033,-16.76551,4256.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19060,SIERRA,19.0,319000.0,8147949.0,-70.69735,-16.74439,2892.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,SIERRA,19.0,318000.0,8148036.0,-70.71189,-16.74349,3026.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,SIERRA,19.0,320000.0,8151037.0,-70.68584,-16.71658,3661.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,SIERRA,19.0,316000.0,8150901.0,-70.72895,-16.71746,3652.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,SIERRA,19.0,312000.0,8150456.0,-70.7663,-16.72116,2214.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,SIERRA,19.0,315000.0,8158829.0,-70.73341,-16.64578,3444.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,SIERRA,19.0,322000.0,8156783.0,-70.66818,-16.6648,4734.0
180105,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19050,SIERRA,19.0,331000.0,8157926.0,-70.58023,-16.65516,4874.0
180101,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19096,COSTA,19.0,282000.0,8122952.0,-71.04616,-16.96708,2477.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19084,SIERRA,19.0,307000.0,8140649.0,-70.81382,-16.80936,3461.0
180106,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19086,SIERRA,19.0,297000.0,8117765.0,-70.90752,-17.01528,3115.0
180106,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,06,TORATA,19085,SIERRA,19.0,293000.0,8134777.0,-70.9452,-16.86122,2333.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19076,SIERRA,19.0,320000.0,8135370.0,-70.68935,-16.85813,3688.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19079,SIERRA,19.0,319000.0,8138226.0,-70.69708,-16.83225,3618.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19081,SIERRA,19.0,321000.0,8140392.0,-70.67969,-16.81283,3459.0
180103,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,SIERRA,19.0,314000.0,8145405.0,-70.74169,-16.76701,2861.0
180201,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19030,SIERRA,19.0,287000.0,8149705.0,-71.00154,-16.7258,1615.0
180203,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19035,SIERRA,19.0,282000.0,8155663.0,-71.04071,-16.67159,2449.0
180203,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19033,SIERRA,19.0,285000.0,8159142.0,-71.01213,-16.64043,2600.0
180203,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,03,COALAQUE,19031,SIERRA,19.0,281000.0,8170458.0,-71.0487,-16.53784,4514.0
180201,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,19027,SIERRA,19.0,287000.0,8156274.0,-70.99758,-16.66649,2277.0
180208,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19043,SIERRA,19.0,268000.0,8158656.0,-71.17444,-16.64318,2891.0
180208,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19042,SIERRA,19.0,266000.0,8158782.0,-71.19828,-16.6418,2986.0
180208,2017.0,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,19039,SIERRA,19.0,264000.0,8161348.0,-71.21287,-16.61846,3194.0
180101,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19100,COSTA,19.0,294000.0,8097585.0,-70.93881,-17.19732,1441.0
180104,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,04,SAMEGUA,19094,COSTA,19.0,298000.0,8099299.0,-70.89497,-17.18225,1617.0
180104,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,04,SAMEGUA,19093,COSTA,19.0,301000.0,8102426.0,-70.87341,-17.15419,1870.0
180101,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,19097,COSTA,19.0,295000.0,8103788.0,-70.93102,-17.14135,1799.0
180102,2017.0,18,MOQUEGUA,01,MARISCAL NIETO,02,CARUMAS,19072,SIERRA,19.0,379000.0,8143569.0,-70.1356,-16.78783,4540.0
190102,2017.0,19,PASCO,01,PASCO,02,HUACHON,10678,SIERRA,18.0,396000.0,8822672.0,-75.95501,-10.64898,4071.0
190103,2017.0,19,PASCO,01,PASCO,03,HUARIACA,10663,SIERRA,18.0,378000.0,8843257.0,-76.11594,-10.4623,4132.0
190103,2017.0,19,PASCO,01,PASCO,03,HUARIACA,10662,SIERRA,18.0,373000.0,8843447.0,-76.15763,-10.46044,3526.0
190104,2017.0,19,PASCO,01,PASCO,04,HUAYLLAY,10747,SIERRA,18.0,357000.0,8781566.0,-76.30582,-11.01939,4446.0
190104,2017.0,19,PASCO,01,PASCO,04,HUAYLLAY,10743,SIERRA,18.0,335000.0,8794483.0,-76.51296,-10.90165,4486.0
190105,2017.0,19,PASCO,01,PASCO,05,NINACACA,10712,SIERRA,18.0,395000.0,8816002.0,-75.96257,-10.70928,4223.0
190105,2017.0,19,PASCO,01,PASCO,05,NINACACA,10713,SIERRA,18.0,389000.0,8814547.0,-76.01882,-10.72225,4304.0
190106,2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10659,SIERRA,18.0,364000.0,8843149.0,-76.23979,-10.46282,3820.0
190106,2017.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,SIERRA,18.0,360000.0,8847354.0,-76.28309,-10.42463,4209.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10705,SIERRA,18.0,407000.0,8805025.0,-75.84871,-10.80887,3562.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10695,SIERRA,18.0,412000.0,8809024.0,-75.80851,-10.77281,2901.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10692,SIERRA,18.0,416000.0,8805695.0,-75.77126,-10.80301,3841.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10690,SIERRA,18.0,422000.0,8807000.0,-75.71291,-10.79135,3489.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10698,SIERRA,18.0,409000.0,8809863.0,-75.82975,-10.76517,3450.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10701,SIERRA,18.0,400000.0,8811671.0,-75.91575,-10.74858,4206.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10682,SIERRA,18.0,419000.0,8816579.0,-75.73937,-10.70466,3365.0
190107,2017.0,19,PASCO,01,PASCO,07,PAUCARTAMBO,10679,SIERRA,18.0,406000.0,8819321.0,-75.85912,-10.67956,4090.0
190108,2017.0,19,PASCO,01,PASCO,08,SAN FRANCISCO DE ASIS DE YARUSYACAN,10732,SIERRA,18.0,367000.0,8826716.0,-76.21788,-10.6115,4121.0
