ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2016.0,20,PIURA,04,MORROPON,08,SANTA CATALINA DE MOSSA,00864,00077,14,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,175.0,00,KILO,12.0,1.0,100.0,00,10.0,00,1000.0,75.0,00,0.0,00,
2016.0,20,PIURA,04,MORROPON,07,SAN JUAN DE BIGOTE,00911,00032,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,100.0,00,KILO,12.0,1.0,0.0,00,,,,100.0,00,0.0,00,
2016.0,20,PIURA,04,MORROPON,07,SAN JUAN DE BIGOTE,00911,00106,10,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,160.0,00,KILO,12.0,1.0,60.0,00,10.0,00,600.0,100.0,00,0.0,00,
2016.0,20,PIURA,01,PIURA,11,LAS LOMAS,00934,00024,3,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,16.0,00,KILO,12.0,1.0,10.0,00,10.0,00,100.0,6.0,00,0.0,00,
2016.0,20,PIURA,01,PIURA,11,LAS LOMAS,00934,00046,5,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,28.0,00,KILO,12.0,1.0,20.0,00,10.0,00,200.0,8.0,00,0.0,00,
2016.0,20,PIURA,01,PIURA,11,LAS LOMAS,00934,00060,6,,Completa,Costa,Costa Norte,124.66256157635468,Pequeños y medianos productores agropecuarios,pase,Pecuaria,1.0,QUESO,4208.0,22.0,00,KILO,12.0,1.0,0.0,00,,,,15.0,00,7.0,00,
2016.0,20,PIURA,01,PIURA,14,TAMBO GRANDE,00957,00074,10,,Completa,Costa,Costa Norte,124.66256157635465,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,45.0,00,KILO,12.0,1.0,15.0,00,10.0,00,150.0,20.0,00,10.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,10,SALAS,01348,00035,3,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,11.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00077,9,,Completa,Costa,Costa Norte,72.08126721763085,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,80.0,00,UNIDAD,24.0,0.25,50.0,00,2.0,00,100.0,30.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,04,JAYANCA,01376,00080,11,,Completa,Costa,Costa Norte,72.08126721763085,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,120.0,00,UNIDAD,24.0,0.25,80.0,00,1.0,80,144.0,40.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01426,00039,7,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,50.0,00,UNIDAD,24.0,0.2,0.0,00,,,,35.0,00,15.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,12,TUCUME,01426,00087,13,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores agropecuarios,pase,Pecuaria,1.0,REQUESON,4209.0,30.0,00,UNIDAD,24.0,0.25,20.0,00,2.0,00,40.0,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01450,00030,5,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESILLO,8888.0,200.0,00,UNIDAD,24.0,0.2,0.0,00,,,,200.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01495,00091,12,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,KILO,12.0,1.0,0.0,00,,,,15.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,06,MORROPE,01502,00071,9,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,14.0,00,KILO,12.0,1.0,0.0,00,,,,12.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,05,MOCHUMI,01533,00101,12,,Completa,Costa,Costa Norte,60.99184149184149,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,100.0,00,UNIDAD,24.0,0.2,0.0,00,,,,100.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01559,00128,11,,Completa,Costa,Costa Norte,56.63528138528139,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01567,00010,1,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,200.0,00,KILO,12.0,1.0,0.0,00,,,,200.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01567,00013,2,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,65.0,00,KILO,12.0,1.0,0.0,00,,,,65.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01567,00024,4,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,41.0,00,KILO,12.0,1.0,0.0,00,,,,41.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01567,00058,7,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,32.0,00,KILO,12.0,1.0,0.0,00,,,,32.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,01,LAMBAYEQUE,01567,00092,10,,Completa,Costa,Costa Norte,56.635281385281374,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,0.0,00,,,,30.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,00001,1,,Completa,Costa,Costa Norte,66.07449494949496,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,00037,5,,Completa,Costa,Costa Norte,66.07449494949496,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,12.0,00,KILO,12.0,1.0,0.0,00,,,,12.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,00040,6,,Completa,Costa,Costa Norte,66.07449494949496,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,3.0,00,KILO,12.0,1.0,0.0,00,,,,3.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,03,LAMBAYEQUE,11,SAN JOSE,01581,00063,10,,Completa,Costa,Costa Norte,66.07449494949496,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,12.0,00,KILO,12.0,1.0,0.0,00,,,,12.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01587,00051,7,,Completa,Sierra,Sierra Norte,32.76262626262626,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,60.0,00,UNIDAD,24.0,0.5,0.0,00,,,,40.0,00,20.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01587,00052,8,,Completa,Sierra,Sierra Norte,32.76262626262626,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,20.0,00,UNIDAD,24.0,0.5,0.0,00,,,,20.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01587,00064,10,,Completa,Sierra,Sierra Norte,32.76262626262626,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,80.0,00,UNIDAD,24.0,0.5,0.0,00,,,,60.0,00,20.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01590,00016,2,,Completa,Sierra,Sierra Norte,27.722222222222225,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,KILO,12.0,1.0,10.0,00,12.0,00,120.0,5.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01590,00058,8,,Completa,Sierra,Sierra Norte,27.722222222222225,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01593,00007,1,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,63.0,00,KILO,12.0,1.0,0.0,00,,,,53.0,00,10.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01593,00016,2,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,1.0,00,KILO,12.0,1.0,0.0,00,,,,1.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01594,00020,2,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01594,00073,7,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,30.0,00,KILO,12.0,1.0,0.0,00,,,,30.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01595,00011,1,,Completa,Sierra,Sierra Norte,25.742063492063487,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,250.0,00,KILO,12.0,1.0,210.0,00,10.0,00,2100.0,30.0,00,10.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01595,00013,2,,Completa,Sierra,Sierra Norte,25.742063492063487,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,12.0,00,UNIDAD,24.0,1.0,9.0,00,10.0,00,90.0,3.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01595,00046,6,,Completa,Sierra,Sierra Norte,25.742063492063487,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,2.0,00,KILO,12.0,1.0,0.0,00,,,,2.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01595,00129,11,,Completa,Sierra,Sierra Norte,25.742063492063487,Pequeños y medianos productores agropecuarios,pase,Pecuaria,1.0,QUESO,4208.0,4.0,00,KILO,12.0,1.0,0.0,00,,,,4.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01595,00154,13,,Completa,Sierra,Sierra Norte,25.742063492063487,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,4.0,00,KILO,12.0,1.0,0.0,00,,,,4.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00019,3,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00027,4,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,9.0,00,1.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00042,7,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00072,12,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,5.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00074,13,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,19.0,00,KILO,12.0,1.0,0.0,00,,,,17.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01603,00087,14,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,19.0,00,KILO,12.0,1.0,0.0,00,,,,17.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01608,00012,2,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,1.0,8.0,00,10.0,00,80.0,2.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01611,00047,6,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,45.0,00,UNIDAD,24.0,0.25,0.0,00,,,,41.0,00,4.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01611,00091,10,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,20.0,00,KILO,12.0,1.0,0.0,00,,,,20.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,02,CAÑARIS,01613,00051,7,,Completa,Sierra,Sierra Norte,27.722222222222218,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,REQUESON,4209.0,6.0,00,KILO,12.0,1.0,0.0,00,,,,6.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00018,3,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,9.0,00,UNIDAD,24.0,1.0,0.0,00,,,,9.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00028,4,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,40.0,00,KILO,12.0,1.0,5.0,00,8.0,00,40.0,32.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00083,9,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,UNIDAD,24.0,1.0,15.0,00,7.0,00,105.0,15.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00094,10,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,UNIDAD,24.0,1.0,7.0,00,7.0,00,49.0,8.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01616,00110,12,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,UNIDAD,24.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00029,2,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,5.0,00,KILO,12.0,1.0,0.0,00,,,,5.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00048,4,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00060,5,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00083,7,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,45.0,00,KILO,12.0,1.0,0.0,00,,,,35.0,00,10.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00088,8,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,42.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,32.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00113,11,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,5.0,00,8.0,00,40.0,5.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01619,00128,13,,Completa,Sierra,Sierra Norte,30.032407407407405,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,10.0,00,8.0,00,80.0,0.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00013,1,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,5.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00030,2,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,9.0,00,KILO,12.0,1.0,0.0,00,,,,7.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00051,3,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,9.0,00,KILO,12.0,1.0,0.0,00,,,,6.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00065,4,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00076,5,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,7.0,00,KILO,12.0,1.0,0.0,00,,,,5.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00098,8,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,KILO,12.0,1.0,0.0,00,,,,12.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00112,9,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,13.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,5.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00123,11,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,5.0,00,5.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00135,12,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01625,00149,14,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,7.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00005,1,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,45.0,00,KILO,12.0,1.0,0.0,00,,,,40.0,00,5.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00009,2,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,18.0,00,KILO,12.0,1.0,0.0,00,,,,15.0,00,3.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00020,3,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,15.0,00,KILO,12.0,1.0,0.0,00,,,,15.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00028,4,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,4.0,00,4.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00066,9,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,30.0,00,KILO,12.0,1.0,20.0,00,8.0,00,160.0,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00075,10,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,5.0,00,KILO,12.0,1.0,3.0,00,8.0,00,24.0,2.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01626,00086,11,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,36.0,00,KILO,12.0,1.0,20.0,00,8.0,00,160.0,16.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01628,00041,5,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,12.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,2.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01628,00045,6,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,6.0,00,KILO,12.0,1.0,0.0,00,,,,6.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01628,00064,8,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,23.0,00,KILO,12.0,1.0,0.0,00,,,,23.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01628,00087,11,,Completa,Sierra,Sierra Norte,25.74206349206349,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00014,3,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,10.0,00,KILO,12.0,1.0,0.0,00,,,,10.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00071,9,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,8.0,00,KILO,12.0,1.0,0.0,00,,,,8.0,00,0.0,00,
2016.0,14,LAMBAYEQUE,02,FERREÑAFE,03,INCAHUASI,01634,00083,10,,Completa,Sierra,Sierra Norte,30.03240740740741,Pequeños y medianos productores agropecuarios,Agricola,Pecuaria,1.0,QUESO,4208.0,7.0,00,KILO,12.0,1.0,2.0,00,8.0,00,16.0,5.0,00,0.0,00,
