UBIGEO,ANIO,CCDD,NOMBREDD,CCPP,NOMBREPP,CCDI,NOMBREDI,CONGLOMERADO,REGION,ZONA,X,Y,LONGITUD,LATITUD,ALTITUD
010603,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,03,COCHAMAL,05535,SELVA,18,201067.0,9292327.0,-77.7021635255,-6.39516899341,2504.0
010606,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,06,LONGAR,05536,SELVA,18,213785.0,9300517.0,-77.5869060544,-6.32174473284,2550.0
010606,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,06,LONGAR,05537,SELVA,18,215676.0,9295252.0,-77.5700610343,-6.36941049762,2095.0
010605,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,05,LIMABAMBA,05564,SELVA,18,215326.0,9285031.0,-77.5736922428,-6.46176105529,2079.0
010609,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05576,SELVA,18,242585.0,9294719.0,-77.3269957337,-6.3753809896,2223.0
010609,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05584,SELVA,18,242793.0,9290729.0,-77.3252781252,-6.41145132542,1948.0
010609,2016.0,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,09,OMIA,05594,SELVA,18,232552.0,9287402.0,-77.4179523415,-6.44109524202,1446.0
160703,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,03,MANSERICHE,05611,SELVA,18,253455.0,9476754.0,-77.2226099747,-4.73029710028,147.0
160704,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,04,MORONA,05618,SELVA,18,226087.0,9579008.0,-77.466230117,-3.80524927527,225.0
160706,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,06,ANDOAS,05634,SELVA,18,324375.0,9689548.0,-76.5799850449,-2.80765917664,290.0
160706,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,06,ANDOAS,05644,SELVA,18,300045.0,9582002.0,-76.8005434463,-3.77982832917,182.0
160705,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,05,PASTAZA,05648,SELVA,18,309742.0,9500329.0,-76.7148444553,-4.5185586694,138.0
160705,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,05,PASTAZA,05655,SELVA,18,358685.0,9489793.0,-76.2739578648,-4.61476166298,127.0
160701,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,01,BARRANCA,05665,SELVA,18,315916.0,9467076.0,-76.6599119589,-4.81939170599,164.0
160702,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,02,CAHUAPANAS,05671,SELVA,18,296935.0,9427542.0,-76.8320060805,-5.17641417975,154.0
160702,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,02,CAHUAPANAS,05674,SELVA,18,310453.0,9402924.0,-76.7107023715,-5.39936357781,218.0
160702,2016.0,16,LORETO,07,DATEM DEL MARAÐËN,02,CAHUAPANAS,05677,SELVA,18,273199.0,9389510.0,-77.0472050952,-5.51959707215,930.0
160202,2016.0,16,LORETO,02,ALTO AMAZONAS,02,BALSAPUERTO,05685,SELVA,18,307338.0,9365071.0,-76.7398105044,-5.7415600651,888.0
160205,2016.0,16,LORETO,02,ALTO AMAZONAS,05,JEBEROS,05697,SELVA,18,345068.0,9425060.0,-76.3979141479,-5.19996756428,156.0
160206,2016.0,16,LORETO,02,ALTO AMAZONAS,06,LAGUNAS,05702,SELVA,18,381590.0,9524533.0,-76.067042506,-4.3008715401,172.0
160206,2016.0,16,LORETO,02,ALTO AMAZONAS,06,LAGUNAS,05714,SELVA,18,425770.0,9408823.0,-75.6699719942,-5.34804641506,141.0
160206,2016.0,16,LORETO,02,ALTO AMAZONAS,06,LAGUNAS,05715,SELVA,18,418473.0,9402473.0,-75.7358896425,-5.40540378075,144.0
160201,2016.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05725,SELVA,18,361015.0,9360548.0,-76.2552755519,-5.78373799868,168.0
160201,2016.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05730,SELVA,18,394962.0,9356525.0,-75.9487697725,-5.82072396681,190.0
160201,2016.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05736,SELVA,18,373321.0,9359555.0,-76.144157613,-5.79295769929,147.0
160201,2016.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05742,SELVA,18,359995.0,9343035.0,-76.2648376413,-5.94210719472,147.0
160201,2016.0,16,LORETO,02,ALTO AMAZONAS,01,YURIMAGUAS,05752,SELVA,18,367401.0,9332964.0,-76.198136645,-6.0333455808,173.0
160211,2016.0,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE C?SAR LËPEZ ROJAS,05763,SELVA,18,405733.0,9337555.0,-75.8517447095,-5.99246720456,169.0
160211,2016.0,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE C?SAR LËPEZ ROJAS,05767,SELVA,18,388469.0,9331563.0,-76.0078188002,-6.04639858964,140.0
160211,2016.0,16,LORETO,02,ALTO AMAZONAS,11,TENIENTE C?SAR LËPEZ ROJAS,05768,SELVA,18,395825.0,9330819.0,-75.9413702141,-6.05325180368,145.0
160304,2016.0,16,LORETO,03,LORETO,04,TROMPETEROS,05778,SELVA,18,525531.0,9583333.0,-74.7700639601,-3.76963131507,141.0
160303,2016.0,16,LORETO,03,LORETO,03,TIGRE,05790,SELVA,18,542033.0,9558241.0,-74.621351835,-3.99657832621,125.0
160301,2016.0,16,LORETO,03,LORETO,01,NAUTA,05799,SELVA,18,594642.0,9498008.0,-74.1468451482,-4.54108213336,105.0
160301,2016.0,16,LORETO,03,LORETO,01,NAUTA,05801,SELVA,18,604520.0,9498032.0,-74.0578137185,-4.54075496728,96.0
160301,2016.0,16,LORETO,03,LORETO,01,NAUTA,05812,SELVA,18,665118.0,9503060.0,-73.5117485549,-4.49436296425,108.0
160302,2016.0,16,LORETO,03,LORETO,02,PARINARI,05821,SELVA,18,560186.0,9496030.0,-74.457424702,-4.5592746668,131.0
160302,2016.0,16,LORETO,03,LORETO,02,PARINARI,05826,SELVA,18,548149.0,9470763.0,-74.5657933108,-4.78792394404,130.0
160305,2016.0,16,LORETO,03,LORETO,05,URARINAS,05833,SELVA,18,471334.0,9523347.0,-75.2583431605,-4.31230065054,125.0
160305,2016.0,16,LORETO,03,LORETO,05,URARINAS,05842,SELVA,18,519685.0,9486717.0,-74.822519673,-4.64371121673,115.0
160107,2016.0,16,LORETO,01,MAYNAS,07,NAPO,05852,SELVA,18,619201.0,9755654.0,-73.9280451549,-2.2102751732,156.0
160107,2016.0,16,LORETO,01,MAYNAS,07,NAPO,05860,SELVA,18,674457.0,9724253.0,-73.4309155334,-2.4938101343,148.0
160107,2016.0,16,LORETO,01,MAYNAS,07,NAPO,05862,SELVA,18,634731.0,9711777.0,-73.7880540607,-2.60703513929,139.0
160107,2016.0,16,LORETO,01,MAYNAS,07,NAPO,05869,SELVA,18,710238.0,9678009.0,-73.1085655765,-2.91153317315,137.0
160110,2016.0,16,LORETO,01,MAYNAS,10,TORRES CAUSANA,05873,SELVA,18,529297.0,9845623.0,-74.7366358149,-1.3966798586,175.0
160109,2016.0,16,LORETO,01,MAYNAS,09,PUTUMAYO,05884,SELVA,18,670810.0,9772335.0,-73.464176404,-2.05900688537,167.0
160106,2016.0,16,LORETO,01,MAYNAS,06,MAZ?N,05895,SELVA,18,715252.0,9614625.0,-73.0623954821,-3.48456634287,99.0
160106,2016.0,16,LORETO,01,MAYNAS,06,MAZ?N,05904,SELVA,18,720852.0,9646773.0,-73.0125867981,-3.19378809118,148.0
160106,2016.0,16,LORETO,01,MAYNAS,06,MAZ?N,05910,SELVA,18,755414.0,9636380.0,-72.7015210527,-3.28708612421,107.0
160108,2016.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05917,SELVA,18,695374.0,9592653.0,-73.2408851402,-3.68360211581,91.0
160108,2016.0,16,LORETO,01,MAYNAS,08,PUNCHANA,05922,SELVA,18,700498.0,9599456.0,-73.194894633,-3.6219944608,104.0
160113,2016.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,05933,SELVA,18,683102.0,9565591.0,-73.3508846613,-3.9285376745,115.0
160101,2016.0,16,LORETO,01,MAYNAS,01,IQUITOS,05949,SELVA,18,687971.0,9590011.0,-73.3074790347,-3.70762582119,117.0
160101,2016.0,16,LORETO,01,MAYNAS,01,IQUITOS,05950,SELVA,18,692247.0,9586625.0,-73.268928272,-3.73816658423,75.0
160112,2016.0,16,LORETO,01,MAYNAS,12,BEL?N,05952,SELVA,18,705432.0,9594856.0,-73.1504016276,-3.66350143682,97.0
160112,2016.0,16,LORETO,01,MAYNAS,12,BEL?N,05965,SELVA,18,685621.0,9555620.0,-73.3280222504,-4.01866044455,107.0
160103,2016.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05969,SELVA,18,707752.0,9566854.0,-73.1289796122,-3.91665308674,88.0
160103,2016.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05983,SELVA,18,699188.0,9543932.0,-73.2056202526,-4.12409022007,79.0
160103,2016.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05990,SELVA,18,710330.0,9536412.0,-73.1051229242,-4.19184986374,135.0
160103,2016.0,16,LORETO,01,MAYNAS,03,FERNANDO LORES,05992,SELVA,18,738247.0,9525174.0,-72.853452297,-4.29279717634,128.0
160104,2016.0,16,LORETO,01,MAYNAS,04,INDIANA,06000,SELVA,18,727070.0,9617307.0,-72.9561083331,-3.46008472538,91.0
160104,2016.0,16,LORETO,01,MAYNAS,04,INDIANA,06011,SELVA,18,732427.0,9595862.0,-72.9074729337,-3.65386806699,98.0
160105,2016.0,16,LORETO,01,MAYNAS,05,LAS AMAZONAS,06015,SELVA,18,752764.0,9624097.0,-72.7251000949,-3.3981808469,97.0
160105,2016.0,16,LORETO,01,MAYNAS,05,LAS AMAZONAS,06020,SELVA,18,776665.0,9612195.0,-72.5098356669,-3.50521972737,78.0
160402,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,02,PEBAS,06030,SELVA,19,173791.0,9626269.0,-71.9353349982,-3.37676881566,100.0
160402,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,02,PEBAS,06040,SELVA,18,821071.0,9615421.0,-72.1105594525,-3.47491778631,88.0
160404,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,04,SAN PABLO,06052,SELVA,19,274752.0,9549244.0,-71.0289216466,-4.07549276522,
160404,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,04,SAN PABLO,06056,SELVA,19,241264.0,9566620.0,-71.3299675089,-3.91761251738,113.0
160401,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,01,RAMËN CASTILLA,06066,SELVA,19,313935.0,9568584.0,-70.6757364891,-3.90141610902,62.0
160401,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,01,RAMËN CASTILLA,06073,SELVA,19,348156.0,9570226.0,-70.3675775238,-3.88712795578,74.0
160401,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,01,RAMËN CASTILLA,06080,SELVA,19,353017.0,9550551.0,-70.3240911595,-4.06515054298,83.0
160403,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,03,YAVARI,06089,SELVA,19,339128.0,9543110.0,-70.4493040178,-4.13222622011,76.0
160403,2016.0,16,LORETO,04,MARISCAL RAMËN CASTILLA,03,YAVARI,06096,SELVA,19,385388.0,9527641.0,-70.0327888187,-4.27280199127,83.0
160501,2016.0,16,LORETO,05,REQUENA,01,REQUENA,06109,SELVA,18,611422.0,9425970.0,-73.9946316063,-5.19248733993,79.0
160507,2016.0,16,LORETO,05,REQUENA,07,SAQUENA,06119,SELVA,18,663908.0,9491283.0,-73.5224343115,-4.60089081677,80.0
160507,2016.0,16,LORETO,05,REQUENA,07,SAQUENA,06120,SELVA,18,658020.0,9485731.0,-73.5753972704,-4.65120779891,124.0
160504,2016.0,16,LORETO,05,REQUENA,04,EMILIO SAN MART?N,06132,SELVA,18,559949.0,9367629.0,-74.4585826059,-5.72081114824,131.0
160504,2016.0,16,LORETO,05,REQUENA,04,EMILIO SAN MART?N,06135,SELVA,18,590637.0,9387600.0,-74.1816964968,-5.53983627491,121.0
160505,2016.0,16,LORETO,05,REQUENA,05,MAQUIA,06150,SELVA,18,546148.0,9345590.0,-74.5830728402,-5.92028148383,126.0
160604,2016.0,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06154,SELVA,18,397130.0,9208749.0,-75.9316403917,-7.15738034299,568.0
160604,2016.0,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06156,SELVA,18,382832.0,9192140.0,-76.0614624899,-7.30731420877,444.0
160604,2016.0,16,LORETO,06,UCAYALI,04,PAMPA HERMOSA,06157,SELVA,18,412684.0,9200972.0,-75.7909091604,-7.22798744774,295.0
160605,2016.0,16,LORETO,06,UCAYALI,05,SARAYACU,06173,SELVA,18,515149.0,9337179.0,-74.8631173659,-5.99651077753,117.0
160605,2016.0,16,LORETO,06,UCAYALI,05,SARAYACU,06185,SELVA,18,455782.0,9271407.0,-75.3999958813,-6.59136102176,207.0
160606,2016.0,16,LORETO,06,UCAYALI,06,VARGAS GUERRA,06191,SELVA,18,504189.0,9224535.0,-74.9620715713,-7.01552501627,200.0
160601,2016.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06201,SELVA,18,525242.0,9157662.0,-74.7711514311,-7.62038451966,200.0
160601,2016.0,16,LORETO,06,UCAYALI,01,CONTAMANA,06203,SELVA,18,464749.0,9172448.0,-75.319498143,-7.48657732993,137.0
160603,2016.0,16,LORETO,06,UCAYALI,03,PADRE M?RQUEZ,06213,SELVA,18,520980.0,9136078.0,-74.8097018302,-7.81564819077,157.0
220805,2016.0,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06219,SELVA,18,199512.0,9390283.0,-77.7118593247,-5.50994551818,1458.0
220805,2016.0,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06230,SELVA,18,204250.0,9352779.0,-77.6706929607,-5.8490479986,2913.0
220805,2016.0,22,SAN MARTÍN,08,RIOJA,05,PARDO MIGUEL,06240,SELVA,18,214570.0,9344824.0,-77.5778971287,-5.92137699941,3083.0
220802,2016.0,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06245,SELVA,18,242299.0,9361539.0,-77.3269797328,-5.77139794544,816.0
220802,2016.0,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06246,SELVA,18,246075.0,9354469.0,-77.2931645108,-5.83543996555,818.0
220802,2016.0,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06251,SELVA,18,231076.0,9357883.0,-77.4284003748,-5.80401544492,935.0
220802,2016.0,22,SAN MARTÍN,08,RIOJA,02,AWAJUN,06256,SELVA,18,232313.0,9349646.0,-77.417560371,-5.87851313042,1090.0
220803,2016.0,22,SAN MARTÍN,08,RIOJA,03,ELIAS SOPLIN VARGAS,06288,SELVA,18,250693.0,9338205.0,-77.2520740005,-5.98262989264,813.0
220803,2016.0,22,SAN MARTÍN,08,RIOJA,03,ELIAS SOPLIN VARGAS,06294,SELVA,18,247062.0,9324050.0,-77.285391056,-6.11044288518,1194.0
220809,2016.0,22,SAN MARTÍN,08,RIOJA,09,YURACYACU,06295,SELVA,18,252481.0,9346495.0,-77.2356307857,-5.90775543385,812.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06313,SELVA,18,215576.0,9370502.0,-77.5677650733,-5.68936057668,1172.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06317,SELVA,18,227964.0,9376168.0,-77.455782356,-5.63864064022,1712.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06321,SELVA,18,236739.0,9381271.0,-77.3764297784,-5.59283758792,1527.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06323,SELVA,18,244158.0,9370978.0,-77.3098648282,-5.68614567612,1088.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06325,SELVA,18,241063.0,9366050.0,-77.337975092,-5.730578872,929.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06347,SELVA,18,271378.0,9344214.0,-77.0651038003,-5.92903602769,812.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06359,SELVA,18,285143.0,9343675.0,-76.9408370734,-5.93436473717,1118.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06364,SELVA,18,289325.0,9339962.0,-76.9031876941,-5.96806190206,1054.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06372,SELVA,18,283466.0,9333356.0,-76.9563072789,-6.02760287466,815.0
220101,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,01,MOYOBAMBA,06376,SELVA,18,277321.0,9330001.0,-77.0119155501,-6.05772882922,842.0
220104,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06397,SELVA,18,281416.0,9320351.0,-76.9752507453,-6.14511069216,1090.0
220104,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06408,SELVA,18,290869.0,9317813.0,-76.8899372805,-6.16837075805,1081.0
220104,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06410,SELVA,18,286826.0,9314300.0,-76.9265779717,-6.19999831867,1357.0
220104,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06415,SELVA,18,290767.0,9309776.0,-76.8911202085,-6.24103311041,1639.0
220104,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,04,JEPELACIO,06419,SELVA,18,297165.0,9308605.0,-76.8333507269,-6.25181832137,1204.0
220105,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06437,SELVA,18,261383.0,9309519.0,-77.1565916396,-6.24233009434,1244.0
220105,2016.0,22,SAN MARTÍN,01,MOYOBAMBA,05,SORITOR,06442,SELVA,18,278755.0,9310860.0,-76.9996144385,-6.23082889656,1487.0
220502,2016.0,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06459,SELVA,18,304232.0,9300251.0,-76.7697525034,-6.32757375171,1394.0
220502,2016.0,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06463,SELVA,18,300997.0,9294995.0,-76.7991568458,-6.37499835092,1398.0
220502,2016.0,22,SAN MARTÍN,05,LAMAS,02,ALONSO DE ALVARADO,06467,SELVA,18,308450.0,9294472.0,-76.7318074761,-6.37995439691,1179.0
220506,2016.0,22,SAN MARTÍN,05,LAMAS,06,PINTO RECODO,06481,SELVA,18,313095.0,9321547.0,-76.6890432163,-6.13528187762,796.0
220503,2016.0,22,SAN MARTÍN,05,LAMAS,03,BARRANQUITA,06503,SELVA,18,382907.0,9301352.0,-76.0586145766,-6.31955276449,166.0
220503,2016.0,22,SAN MARTÍN,05,LAMAS,03,BARRANQUITA,06505,SELVA,18,387805.0,9291761.0,-76.0145093283,-6.40639019723,183.0
220501,2016.0,22,SAN MARTÍN,05,LAMAS,01,LAMAS,06512,SELVA,18,329510.0,9296779.0,-76.541392308,-6.35970337035,789.0
220510,2016.0,22,SAN MARTÍN,05,LAMAS,10,TABALOSOS,06524,SELVA,18,315046.0,9297273.0,-76.6721061766,-6.35482951275,798.0
220511,2016.0,22,SAN MARTÍN,05,LAMAS,11,ZAPATERO,06529,SELVA,18,328453.0,9283596.0,-76.5513019709,-6.47888461573,630.0
220505,2016.0,22,SAN MARTÍN,05,LAMAS,05,CUÐUMBUQUI,06542,SELVA,18,338833.0,9266041.0,-76.4579221234,-6.63791789986,770.0
220910,2016.0,22,SAN MARTÍN,09,SAN MARTIN,10,MORALES,06551,SELVA,18,340373.0,9279080.0,-76.4436535254,-6.5200390134,360.0
220909,2016.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,06558,SELVA,18,357496.0,9289443.0,-76.2885875526,-6.4267421801,524.0
220907,2016.0,22,SAN MARTÍN,09,SAN MARTIN,07,HUIMBAYOC,06575,SELVA,18,430623.0,9263569.0,-75.627672097,-6.66202313946,211.0
220904,2016.0,22,SAN MARTÍN,09,SAN MARTIN,04,CHAZUTA,06580,SELVA,18,383155.0,9260211.0,-76.0571564883,-6.69165928916,446.0
220914,2016.0,22,SAN MARTÍN,09,SAN MARTIN,14,SHAPAJA,06588,SELVA,18,365885.0,9271601.0,-76.2131314805,-6.58828688987,755.0
220902,2016.0,22,SAN MARTÍN,09,SAN MARTIN,02,ALBERTO LEVEAU,06593,SELVA,18,360716.0,9261042.0,-76.2601218569,-6.68366530242,442.0
220913,2016.0,22,SAN MARTÍN,09,SAN MARTIN,13,SAUCE,06594,SELVA,18,366857.0,9258947.0,-76.2046172579,-6.70275881234,599.0
220702,2016.0,22,SAN MARTÍN,07,PICOTA,02,BUENOS AIRES,06595,SELVA,18,348216.0,9258699.0,-76.3732441245,-6.70455844872,576.0
220701,2016.0,22,SAN MARTÍN,07,PICOTA,01,PICOTA,06616,SELVA,18,349904.0,9234746.0,-76.3585901423,-6.92121632649,276.0
220709,2016.0,22,SAN MARTÍN,07,PICOTA,09,TINGO DE PONASA,06622,SELVA,18,360048.0,9223586.0,-76.267055575,-7.0224010873,337.0
220708,2016.0,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06634,SELVA,18,381447.0,9229330.0,-76.0732297304,-6.97093080941,726.0
220708,2016.0,22,SAN MARTÍN,07,PICOTA,08,SHAMBOYACU,06636,SELVA,18,383225.0,9218059.0,-76.0573653248,-7.07290954452,771.0
220303,2016.0,22,SAN MARTÍN,03,EL DORADO,03,SAN MART?N,06639,SELVA,18,290089.0,9301224.0,-76.8975253812,-6.31832975903,1506.0
220303,2016.0,22,SAN MARTÍN,03,EL DORADO,03,SAN MART?N,06648,SELVA,18,305945.0,9289157.0,-76.7546151216,-6.42794187297,1086.0
220301,2016.0,22,SAN MARTÍN,03,EL DORADO,01,SAN JOS? DE SISA,06663,SELVA,18,313179.0,9264056.0,-76.6899888471,-6.65512949967,447.0
220301,2016.0,22,SAN MARTÍN,03,EL DORADO,01,SAN JOS? DE SISA,06667,SELVA,18,304851.0,9265169.0,-76.7652647509,-6.64480219973,676.0
220304,2016.0,22,SAN MARTÍN,03,EL DORADO,04,SANTA ROSA,06675,SELVA,18,324358.0,9263093.0,-76.5889194054,-6.66416874677,851.0
220304,2016.0,22,SAN MARTÍN,03,EL DORADO,04,SANTA ROSA,06677,SELVA,18,323585.0,9257889.0,-76.5960566534,-6.71120555885,331.0
220304,2016.0,22,SAN MARTÍN,03,EL DORADO,04,SANTA ROSA,06679,SELVA,18,329910.0,9259202.0,-76.538810765,-6.6995136104,904.0
220401,2016.0,22,SAN MARTÍN,04,HUALLAGA,01,SAPOSOA,06693,SELVA,18,293790.0,9242877.0,-76.8660511861,-6.84598027574,838.0
220401,2016.0,22,SAN MARTÍN,04,HUALLAGA,01,SAPOSOA,06694,SELVA,18,294140.0,9240906.0,-76.8629574485,-6.86380885932,774.0
220401,2016.0,22,SAN MARTÍN,04,HUALLAGA,01,SAPOSOA,06702,SELVA,18,301287.0,9234738.0,-76.7985128384,-6.91982978909,384.0
220404,2016.0,22,SAN MARTÍN,04,HUALLAGA,04,PISCOYACU,06716,SELVA,18,305006.0,9227506.0,-76.7651028283,-6.9853437303,295.0
220404,2016.0,22,SAN MARTÍN,04,HUALLAGA,04,PISCOYACU,06722,SELVA,18,300433.0,9218796.0,-76.8067942478,-7.06394073489,746.0
220603,2016.0,22,SAN MARTÍN,06,MARISCAL CACERES,03,HUICUNGO,06731,SELVA,18,224291.0,9189403.0,-77.4972190534,-7.32638724511,2881.0
220604,2016.0,22,SAN MARTÍN,06,MARISCAL CACERES,04,PACHIZA,06742,SELVA,18,291263.0,9191791.0,-76.8907895557,-7.30775537582,767.0
220604,2016.0,22,SAN MARTÍN,06,MARISCAL CACERES,04,PACHIZA,06747,SELVA,18,306224.0,9192256.0,-76.7553003922,-7.30409984342,324.0
220605,2016.0,22,SAN MARTÍN,06,MARISCAL CACERES,05,PAJARILLO,06754,SELVA,18,317500.0,9203924.0,-76.6528048947,-7.19898684422,340.0
220602,2016.0,22,SAN MARTÍN,06,MARISCAL CACERES,02,CAMPANILLA,06768,SELVA,18,322711.0,9172623.0,-76.60664081,-7.48218574674,815.0
220205,2016.0,22,SAN MARTÍN,02,BELLAVISTA,05,SAN PABLO,06787,SELVA,18,324870.0,9247667.0,-76.5847402596,-6.80367566923,279.0
220205,2016.0,22,SAN MARTÍN,02,BELLAVISTA,05,SAN PABLO,06792,SELVA,18,330484.0,9240986.0,-76.534142538,-6.86425672166,285.0
220201,2016.0,22,SAN MARTÍN,02,BELLAVISTA,01,BELLAVISTA,06794,SELVA,18,317856.0,9234694.0,-76.6485910077,-6.92076591707,448.0
220201,2016.0,22,SAN MARTÍN,02,BELLAVISTA,01,BELLAVISTA,06796,SELVA,18,318957.0,9230826.0,-76.6387534127,-6.95578016058,605.0
220203,2016.0,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06818,SELVA,18,359142.0,9215835.0,-76.275451752,-7.09247545023,336.0
220203,2016.0,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06828,SELVA,18,357807.0,9205498.0,-76.2877964832,-7.18591977145,430.0
220203,2016.0,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06831,SELVA,18,350140.0,9204235.0,-76.3572562734,-7.19714056489,434.0
220203,2016.0,22,SAN MARTÍN,02,BELLAVISTA,03,BAJO BIAVO,06837,SELVA,18,361674.0,9184948.0,-76.2532991324,-7.37187142986,798.0
220202,2016.0,22,SAN MARTÍN,02,BELLAVISTA,02,ALTO BIAVO,06852,SELVA,18,362064.0,9112481.0,-76.2516883747,-8.02722923036,773.0
221003,2016.0,22,SAN MARTÍN,10,TOCACHE,03,POLVORA,06860,SELVA,18,315397.0,9122646.0,-76.6746756623,-7.93381876018,605.0
221001,2016.0,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06884,SELVA,18,344168.0,9096650.0,-76.4145431099,-8.16986106181,1445.0
221001,2016.0,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06885,SELVA,18,341038.0,9090993.0,-76.4431355285,-8.2209195139,668.0
221001,2016.0,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,06887,SELVA,18,335267.0,9092002.0,-76.4954870159,-8.21159942354,488.0
221004,2016.0,22,SAN MARTÍN,10,TOCACHE,04,SHUNTE,06913,SELVA,18,308810.0,9080566.0,-76.7360473523,-8.31403315398,1325.0
221005,2016.0,22,SAN MARTÍN,10,TOCACHE,05,UCHIZA,06916,SELVA,18,352739.0,9090628.0,-76.336941977,-8.22458928817,939.0
221005,2016.0,22,SAN MARTÍN,10,TOCACHE,05,UCHIZA,06918,SELVA,18,349190.0,9084001.0,-76.3693611599,-8.2844019174,626.0
221005,2016.0,22,SAN MARTÍN,10,TOCACHE,05,UCHIZA,06935,SELVA,18,347024.0,9069712.0,-76.3894785741,-8.41354284765,497.0
221002,2016.0,22,SAN MARTÍN,10,TOCACHE,02,NUEVO PROGRESO,06943,SELVA,18,359286.0,9072727.0,-76.27803549,-8.3866618278,554.0
130403,2016.0,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,06967,COSTA,17,665351.0,9202773.0,-79.5024326347,-7.20992974335,72.0
