ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1202B_N,P1202B_DEP_COD,P1202B_DEP,P1202B_PROV_COD,P1202B_PROV,P1202B_DIST_COD,P1202B_DIST,P1202B_CANT,OMICAP1200A
2021.0,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11853,00060,10,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,06,SATIPO,01,SATIPO,2.0,
2021.0,12,JUNÍN,01,HUANCAYO,35,SANTO DOMINGO DE ACOBAMBA,11853,00084,14,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,12,JUNIN,02,CONCEPCION,03,ANDAMARCA,1.0,
2021.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11896,00068,9,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,06,SATIPO,99,MAZAMARI - PANGOA,1.0,
2021.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,00015,1,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,06,SATIPO,99,MAZAMARI - PANGOA,1.0,
2021.0,12,JUNÍN,01,HUANCAYO,14,EL TAMBO,11897,00128,13,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,32,SAÑO,1.0,
2021.0,12,JUNÍN,01,HUANCAYO,25,PILCOMAYO,11921,00005,2,Completa,Sierra,Sierra Centro,85.08673469387756,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,09,CHUPACA,01,CHUPACA,3.0,
2021.0,12,JUNÍN,01,HUANCAYO,25,PILCOMAYO,11921,00122,13,Completa,Sierra,Sierra Centro,85.08673469387756,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,12,JUNIN,01,HUANCAYO,34,SICAYA,2.0,
2021.0,12,JUNÍN,01,HUANCAYO,19,HUANCAN,11927,00084,8,Completa,Sierra,Sierra Centro,85.08673469387756,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,33,SAPALLANGA,1.0,
2021.0,12,JUNÍN,01,HUANCAYO,19,HUANCAN,11927,00084,8,Completa,Sierra,Sierra Centro,85.08673469387756,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,2.0,12,JUNIN,01,HUANCAYO,26,PUCARA,5.0,
2021.0,12,JUNÍN,01,HUANCAYO,21,HUAYUCACHI,11934,00038,5,Completa,Sierra,Sierra Centro,91.63186813186812,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,09,CHUPACA,01,CHUPACA,2.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00009,1,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,36,VIQUES,1.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00042,5,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,13,CULLHUAS,3.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00060,9,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,13,CULLHUAS,3.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00070,10,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,13,CULLHUAS,4.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00082,12,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,36,VIQUES,5.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00097,13,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,13,CULLHUAS,4.0,
2021.0,12,JUNÍN,01,HUANCAYO,16,HUACRAPUQUIO,11974,00100,14,Completa,Sierra,Sierra Centro,85.08673469387755,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,12,JUNIN,01,HUANCAYO,36,VIQUES,3.0,
2021.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00149,13,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,02,BARRANCA,01,BARRANCA,1.0,
2021.0,15,LIMA,02,BARRANCA,03,PATIVILCA,12005,00158,14,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,02,BARRANCA,01,BARRANCA,2.0,
2021.0,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00018,2,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,05,HUALMAY,2.0,
2021.0,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00020,3,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,12,VEGUETA,2.0,
2021.0,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00028,4,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,06,HUAURA,3.0,
2021.0,15,LIMA,02,BARRANCA,01,BARRANCA,12023,00098,10,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,02,BARRANCA,04,SUPE,3.0,
2021.0,15,LIMA,02,BARRANCA,05,SUPE PUERTO,12026,00113,14,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,12,VEGUETA,2.0,
2021.0,15,LIMA,08,HUAURA,06,HUAURA,12106,00001,1,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,08,HUAURA,11,SAYAN,1.0,
2021.0,15,LIMA,08,HUAURA,06,HUAURA,12109,00086,12,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,02,BARRANCA,04,SUPE,5.0,
2021.0,15,LIMA,08,HUAURA,01,HUACHO,12131,00036,5,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,10,SANTA MARIA,1.0,
2021.0,15,LIMA,08,HUAURA,01,HUACHO,12131,00083,12,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,06,HUAURA,1.0,
2021.0,15,LIMA,08,HUAURA,11,SAYAN,12144,00097,10,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,08,HUAURA,10,SANTA MARIA,1.0,
2021.0,15,LIMA,08,HUAURA,11,SAYAN,12147,00096,9,Completa,Costa,Costa Centro,78.2375,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,08,HUAURA,01,HUACHO,2.0,
2021.0,15,LIMA,06,HUARAL,07,LAMPIAN,12170,00069,5,Completa,Sierra,Sierra Centro,65.92244897959183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,06,HUARAL,01,HUARAL,1.0,
2021.0,15,LIMA,06,HUARAL,07,LAMPIAN,12170,00072,6,Completa,Sierra,Sierra Centro,65.92244897959183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,06,HUARAL,06,IHUARI,1.0,
2021.0,15,LIMA,04,CANTA,02,ARAHUAY,12262,00070,9,Completa,Sierra,Sierra Centro,65.92244897959183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,07,HUAROCHIRI,16,SAN ANTONIO,3.0,
2021.0,15,LIMA,01,LIMA,06,CARABAYLLO,12273,00092,11,Completa,Costa,Costa Centro,130.72222222222223,Pequeños y medianos productores/as agropecuarios/as,,Pase,Pase,NO REALIZÓ ACTIVIDAD,1.0,15,LIMA,01,LIMA,19,LURIN,1.0,
2021.0,15,LIMA,01,LIMA,23,PACHACAMAC,12317,00055,9,Completa,Costa,Costa Centro,104.57777777777777,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,Pase,1.0,15,LIMA,10,YAUYOS,22,OMAS,1.0,
2021.0,15,LIMA,01,LIMA,19,LURIN,12324,00075,10,Completa,Costa,Costa Centro,174.2962962962963,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,05,CAÑETE,07,IMPERIAL,1.0,
2021.0,15,LIMA,01,LIMA,19,LURIN,12327,00076,8,Completa,Costa,Costa Centro,104.57777777777777,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,05,CAÑETE,14,SAN LUIS,1.0,
2021.0,15,LIMA,07,HUAROCHIRI,28,SANTA EULALIA,12357,00061,7,Completa,Sierra,Sierra Centro,65.92244897959185,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,07,HUAROCHIRI,03,CALLAHUANCA,1.0,
2021.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12398,00006,1,Completa,Sierra,Sierra Centro,65.92244897959183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,07,HUAROCHIRI,29,SANTIAGO DE ANCHUCAYA,8.0,
2021.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12398,00030,4,Completa,Sierra,Sierra Centro,65.92244897959183,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,07,HUAROCHIRI,29,SANTIAGO DE ANCHUCAYA,8.0,
2021.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,12399,00010,3,Completa,Sierra,Sierra Centro,102.54603174603174,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,07,HUAROCHIRI,09,HUAROCHIRI,1.0,
2021.0,15,LIMA,05,CAÑETE,03,CALANGO,12492,00047,8,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,1.0,
2021.0,15,LIMA,05,CAÑETE,09,MALA,12516,00041,8,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,1.0,
2021.0,15,LIMA,05,CAÑETE,09,MALA,12516,00064,12,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,15,LIMA,05,CAÑETE,15,SANTA CRUZ DE FLORES,3.0,
2021.0,15,LIMA,05,CAÑETE,09,MALA,12516,00064,12,Completa,Costa,Costa Centro,67.06071428571428,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,05,CAÑETE,13,SAN ANTONIO,2.0,
2021.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12562,00028,5,Completa,Costa,Costa Centro,85.35,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,05,CAÑETE,14,SAN LUIS,1.0,
2021.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12579,00023,3,Completa,Costa,Costa Centro,72.21923076923076,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,1.0,
2021.0,15,LIMA,05,CAÑETE,16,ZUÑIGA,12625,00038,5,Completa,Costa,Costa Centro,72.21923076923076,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,10,YAUYOS,03,ALLAUCA,1.0,
2021.0,15,LIMA,05,CAÑETE,16,ZUÑIGA,12625,00091,10,Completa,Costa,Costa Centro,72.21923076923076,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,05,CAÑETE,11,PACARAN,2.0,
2021.0,15,LIMA,05,CAÑETE,16,ZUÑIGA,12625,00093,11,Completa,Costa,Costa Centro,72.21923076923076,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,15,LIMA,05,CAÑETE,11,PACARAN,1.0,
2021.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12642,00028,4,Completa,Costa,Costa Centro,28.57417582417583,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,02,CHINCHA,02,ALTO LARAN,1.0,
2021.0,11,ICA,02,CHINCHA,10,SUNAMPE,12665,00099,8,Completa,Costa,Costa Centro,44.44871794871794,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,1.0,
2021.0,11,ICA,02,CHINCHA,05,EL CARMEN,12699,00052,7,Completa,Costa,Costa Centro,40.003846153846155,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,05,PISCO,07,SAN CLEMENTE,3.0,
2021.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,Completa,Costa,Costa Centro,28.57417582417583,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,05,PISCO,04,INDEPENDENCIA,1.0,
2021.0,11,ICA,05,PISCO,04,INDEPENDENCIA,12714,00070,8,Completa,Costa,Costa Centro,30.77218934911242,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,05,PISCO,03,HUMAY,1.0,
2021.0,11,ICA,05,PISCO,02,HUANCANO,12716,00126,10,Completa,Sierra,Sierra Centro,13.979591836734693,Pequeños y medianos productores/as agropecuarios/as,,Pase,Pase,NO REALIZÓ ACTIVIDAD,1.0,11,ICA,05,PISCO,04,INDEPENDENCIA,1.0,
2021.0,11,ICA,05,PISCO,03,HUMAY,12719,00007,2,Completa,Costa,Costa Centro,28.57417582417582,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,05,PISCO,04,INDEPENDENCIA,1.0,
2021.0,11,ICA,05,PISCO,03,HUMAY,12719,00119,10,Completa,Costa,Costa Centro,28.57417582417582,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,05,PISCO,04,INDEPENDENCIA,3.0,
2021.0,11,ICA,05,PISCO,01,PISCO,12728,00025,3,Completa,Costa,Costa Centro,30.77218934911243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,05,PISCO,07,SAN CLEMENTE,1.0,
2021.0,11,ICA,05,PISCO,01,PISCO,12728,00074,11,Completa,Costa,Costa Centro,30.77218934911243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,05,PISCO,03,HUMAY,1.0,
2021.0,11,ICA,01,ICA,12,SUBTANJALLA,12777,00045,4,Completa,Costa,Costa Centro,30.77218934911242,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,08,SALAS,1.0,
2021.0,11,ICA,01,ICA,12,SUBTANJALLA,12777,00058,5,Completa,Costa,Costa Centro,30.77218934911242,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,01,ICA,08,SALAS,1.0,
2021.0,11,ICA,01,ICA,12,SUBTANJALLA,12780,00065,8,Completa,Costa,Costa Centro,30.77218934911243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,01,ICA,11,SANTIAGO,1.0,
2021.0,11,ICA,01,ICA,12,SUBTANJALLA,12780,00108,13,Completa,Costa,Costa Centro,30.77218934911243,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,10,SAN JUAN BAUTISTA,1.0,
2021.0,11,ICA,01,ICA,03,LOS AQUIJES,12808,00092,10,Completa,Costa,Costa Centro,36.367132867132874,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,2.0,11,ICA,01,ICA,07,PUEBLO NUEVO,1.0,
2021.0,11,ICA,01,ICA,03,LOS AQUIJES,12808,00092,10,Completa,Costa,Costa Centro,36.367132867132874,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,03,LOS AQUIJES,1.0,
2021.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,00047,5,Completa,Costa,Costa Centro,28.57417582417583,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,11,SANTIAGO,1.0,
2021.0,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,00130,13,Completa,Costa,Costa Centro,28.57417582417583,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,11,SANTIAGO,1.0,
2021.0,11,ICA,01,ICA,13,TATE,12831,00090,9,Completa,Costa,Costa Centro,28.57417582417583,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,08,SALAS,1.0,
2021.0,11,ICA,01,ICA,05,PACHACUTEC,12840,00017,4,Completa,Costa,Costa Centro,28.57417582417583,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,11,SANTIAGO,1.0,
2021.0,11,ICA,01,ICA,11,SANTIAGO,12848,00040,5,Completa,Costa,Costa Centro,28.57417582417582,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,01,ICA,05,PACHACUTEC,1.0,
2021.0,11,ICA,01,ICA,11,SANTIAGO,12855,00006,2,Completa,Costa,Costa Centro,36.36713286713286,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,01,ICA,07,PUEBLO NUEVO,1.0,
2021.0,11,ICA,01,ICA,11,SANTIAGO,12862,00084,6,Completa,Costa,Costa Centro,30.77218934911242,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,11,ICA,01,ICA,11,SANTIAGO,1.0,
2021.0,11,ICA,03,NAZCA,01,NAZCA,12899,00081,7,Completa,Costa,Costa Centro,33.33653846153847,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,11,ICA,03,NAZCA,02,CHANGUILLO,1.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00050,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,4.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00098,10,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,Pase,Pase,NO REALIZÓ ACTIVIDAD,1.0,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,2.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,12942,00056,9,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,07,TAYACAJA,22,PICHOS,3.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12949,00023,5,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,09,HUANCAVELICA,07,TAYACAJA,01,PAMPAS,1.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12949,00070,12,Completa,Sierra,Sierra Centro,67.56410256410257,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,3.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,12952,00029,4,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,2.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,10,ÑAHUIMPUQUIO,13016,00062,8,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,1.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,04,AHUAYCHA,13035,00091,7,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,07,TAYACAJA,03,ACRAQUIA,2.0,
2021.0,09,HUANCAVELICA,07,TAYACAJA,04,AHUAYCHA,13035,00181,13,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,,Pase,Pase,NO REALIZÓ ACTIVIDAD,1.0,09,HUANCAVELICA,07,TAYACAJA,03,ACRAQUIA,3.0,
2021.0,09,HUANCAVELICA,05,CHURCAMPA,09,SAN PEDRO DE CORIS,13092,00152,8,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,05,CHURCAMPA,10,PACHAMARCA,1.0,
2021.0,09,HUANCAVELICA,05,CHURCAMPA,06,LOCROJA,13101,00056,8,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,1.0,
2021.0,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,13113,00029,3,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,05,CHURCAMPA,08,SAN MIGUEL DE MAYOCC,1.0,
2021.0,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,13117,00038,6,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,9.0,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13177,00093,13,Completa,Sierra,Sierra Centro,62.73809523809523,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,02,ACOBAMBA,07,POMACOCHA,1.0,
2021.0,09,HUANCAVELICA,02,ACOBAMBA,01,ACOBAMBA,13190,00106,13,Completa,Sierra,Sierra Centro,73.19444444444443,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,2.0,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00073,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,01,HUANCAVELICA,12,MOYA,5.0,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00004,1,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,Pase,Pase,NO REALIZÓ ACTIVIDAD,1.0,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,2.0,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,4.0,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00037,4,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,Pase,1.0,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,3.0,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00045,5,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,3.0,
2021.0,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,Completa,Sierra,Sierra Centro,62.73809523809524,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,Pase,1.0,09,HUANCAVELICA,01,HUANCAVELICA,05,CUENCA,3.0,
